Node	Subnet
801	0
1521	0
706	0
1527	0
1562	0
1515	0
1566	0
1534	0
892	0
1617	0
898	0
1623	0
1620	0
799	0
1520	0
1624	0
1533	0
1616	0
1626	0
904	0
1640	0
905	0
1650	0
1662	0
1663	0
906	0
1672	0
901	0
1639	0
899	0
1675	0
709	0
1673	0
1676	0
727	0
1679	0
1687	0
1681	0
538	0
1722	0
513	0
1723	0
468	0
7302	0
528	0
1763	0
369	1
1790	1
731	0
1808	0
1923	0
713	0
1879	0
1928	0
1931	0
432	1
2225	1
508	0
2309	0
510	0
7303	0
2396	0
509	0
2442	0
1765	0
2445	0
512	0
2458	0
2456	0
2457	0
2453	0
2454	0
2459	0
511	0
1770	0
2233	1
2519	0
488	0
2530	0
2531	0
2532	0
2529	0
2547	0
489	0
2559	0
507	0
2310	0
1724	0
467	0
2561	0
2564	0
2565	0
2562	0
461	1
2569	1
2576	1
448	1
2584	1
2591	1
463	1
2593	1
2575	1
433	1
2596	1
2227	1
465	1
2598	1
464	1
2574	1
2578	1
2599	1
2626	1
431	1
2634	1
430	1
2646	1
368	1
1789	1
391	1
392	1
393	1
2769	1
492	0
2856	0
458	0
2869	0
2766	1
517	0
2926	0
493	0
2927	0
515	0
2949	0
2925	0
2968	0
2973	0
2944	0
514	0
2847	0
1767	0
1769	0
2958	0
2865	0
2931	0
518	0
2991	0
2992	0
2997	0
3077	0
490	0
3089	0
491	0
3090	0
3095	0
2855	0
2848	0
3108	0
3229	0
411	1
3259	1
3373	1
413	1
3260	1
3377	1
3378	1
412	1
3375	1
417	1
3380	1
3267	1
3265	1
3383	1
418	1
3387	1
3381	1
3374	1
2877	1
3388	1
414	1
2795	1
3389	1
416	1
3478	1
3477	1
2878	1
2889	1
390	1
350	1
3546	1
254	1
3577	1
3578	1
251	1
354	1
3683	1
3674	1
370	1
3693	1
3691	1
2755	1
1796	1
3694	1
353	1
3670	1
3677	1
3672	1
357	1
3679	1
3700	1
3698	1
3676	1
3936	1
3929	1
196	1
3967	1
217	1
3964	1
216	1
4090	1
4147	1
266	1
4175	1
297	1
4181	1
296	1
4192	1
4199	1
4217	1
3544	1
351	1
4221	1
7296	1
4219	1
4224	1
4218	1
4223	1
293	1
4308	1
294	1
4310	1
4313	1
4254	1
4189	1
4265	1
4331	1
4348	1
4176	1
2823	1
241	1
4370	1
4372	1
222	1
4393	1
4394	1
4437	1
4435	1
4453	1
4385	1
4472	1
4679	1
929	1
4761	1
4746	1
168	1
4955	1
169	1
142	1
5146	1
136	1
5159	1
141	1
5162	1
5161	1
5155	1
5190	1
5220	1
47	1
5172	1
137	1
5268	1
5272	1
134	1
4898	1
971	1
5735	1
660	1
5767	1
5761	1
5736	1
5733	1
5768	1
5739	1
4114	1
6174	1
6187	1
6235	1
6678	1
7011	1
7020	1
7003	0
4641	1
206	1
1135	1
1232	1
921	0
1255	0
1254	0
757	0
1314	0
678	0
1342	0
1341	0
1317	0
1348	0
769	0
1415	0
1390	0
740	0
1454	0
782	0
1462	0
1481	0
796	0
1507	0
1504	0
1453	0
683	0
1551	0
1556	0
787	0
1557	0
1552	0
684	0
1560	0
1570	0
775	0
1585	0
726	0
1603	0
1604	0
893	0
1621	0
1622	0
721	0
1269	0
1691	0
549	0
1703	0
283	1
1738	1
534	0
1750	0
39	1
1739	1
229	1
1792	1
836	0
1809	0
818	0
1827	0
589	0
1836	0
839	0
1862	0
737	0
1253	0
795	0
1877	0
1878	0
762	0
1884	0
591	0
1957	0
1995	0
843	0
1272	0
2011	0
832	0
2030	0
2038	0
817	0
2027	0
2046	0
2042	0
1833	0
807	0
2084	0
808	0
2089	0
2091	0
579	0
2104	0
829	0
1821	0
2112	0
806	0
2111	0
2081	0
578	0
2125	0
820	0
2126	0
2080	0
2127	0
810	0
1707	0
585	0
2149	0
2150	0
2151	0
2145	0
2160	0
2187	0
601	0
1709	0
102	0
2105	0
602	0
2180	0
66	0
2220	0
76	0
2270	0
65	0
2271	0
2264	0
2265	0
2266	0
17	1
2274	1
18	1
1296	1
27	1
6748	1
2283	1
35	1
2213	1
20	1
2285	1
101	0
2286	0
86	0
2293	0
2294	0
83	0
2296	0
100	0
2301	0
504	0
2305	0
89	0
2334	0
92	0
2335	0
94	0
2336	0
74	0
2295	0
566	0
1706	0
97	0
2337	0
96	0
2338	0
2339	0
88	0
2341	0
2340	0
2342	0
75	0
2345	0
63	0
2299	0
73	0
2360	0
68	0
2210	0
2350	0
60	0
2348	0
59	0
2364	0
67	0
2367	0
2366	0
84	0
2368	0
2379	0
2381	0
2380	0
2375	0
78	0
2297	0
542	0
2388	0
2302	0
2408	0
98	0
2411	0
525	0
2412	0
2413	0
2398	0
503	0
2460	0
2461	0
57	0
2468	0
2469	0
80	0
2311	0
85	0
2502	0
2493	0
2472	0
281	1
2607	1
31	1
2608	1
2609	1
24	1
2610	1
44	1
2223	1
38	1
2617	1
2614	1
36	1
2214	1
46	1
2606	1
32	1
2619	1
2615	1
33	1
2613	1
339	1
1737	1
2637	1
334	1
2633	1
2638	1
49	1
2650	1
50	1
2231	1
2642	1
364	1
2647	1
2656	1
2655	1
2629	1
2631	1
335	1
366	1
2657	1
2628	1
2663	1
313	1
2639	1
338	1
2664	1
309	1
2667	1
306	1
2672	1
312	1
2669	1
311	1
1736	1
308	1
2670	1
310	1
2666	1
2668	1
305	1
213	1
2688	1
545	0
2706	0
548	0
2730	0
2739	0
2744	0
499	0
2768	0
224	1
2807	1
211	1
2814	1
2843	1
520	0
2849	0
531	0
2924	0
541	0
2920	0
540	0
2918	0
2941	0
2936	0
532	0
2984	0
2983	0
533	0
2882	0
3393	0
521	0
3397	0
608	0
2811	0
3399	0
284	1
3731	1
314	1
3741	1
3728	1
3981	1
87	1
1741	1
268	1
4365	1
2825	1
242	1
3580	1
4469	1
4470	1
611	0
4487	0
612	0
4486	0
4491	1
228	1
4505	1
272	1
4507	1
4503	1
302	1
4512	1
270	1
4515	1
4514	1
4520	1
4519	1
243	1
4522	1
226	1
4523	1
4531	1
225	1
4525	1
4532	1
4530	1
207	1
4533	1
208	1
4526	1
4524	1
227	1
4535	1
4497	1
271	1
4501	1
576	1
1121	1
1047	1
4662	1
178	1
4655	1
4677	1
179	1
4678	1
180	1
4682	1
14	1
4656	1
1048	1
4689	1
182	1
4690	1
186	1
4695	1
4693	1
4561	1
1071	1
4753	1
1045	1
4760	1
927	1
4750	1
930	1
4775	1
4636	1
1072	1
4567	1
1070	1
4774	1
851	1
4791	1
854	1
4778	1
4796	1
4781	1
942	1
4843	1
4842	1
174	1
4849	1
113	1
4847	1
571	1
115	1
116	1
4855	1
127	1
4882	1
4871	1
1050	1
4926	1
155	1
4933	1
1059	1
5007	1
121	1
5012	1
111	1
5017	1
1058	1
4569	1
5022	1
5009	1
112	1
4941	1
5027	1
171	1
4932	1
4879	1
5061	1
167	1
5101	1
156	1
5102	1
4927	1
157	1
5109	1
4848	1
147	1
5180	1
5182	1
126	1
4870	1
569	1
5294	1
5293	1
5290	1
4858	1
5310	1
5297	1
4901	1
4860	1
4867	1
858	1
5345	1
107	1
4907	1
5363	1
5337	1
194	1
5376	1
175	1
5383	1
558	1
5389	1
5378	1
133	1
5390	1
1139	1
209	1
5374	1
5395	1
662	1
5382	1
146	1
5402	1
5405	1
4895	1
5409	1
663	1
5441	1
5449	1
954	1
5454	1
651	1
4889	1
5458	1
642	1
5497	1
641	1
4595	1
5505	1
938	1
5513	1
5514	1
5512	1
5509	1
5511	1
935	1
4605	1
960	1
5522	1
5526	1
996	1
5744	1
888	1
5764	1
5738	1
5762	1
885	1
5657	1
5737	1
5659	1
5982	1
5981	1
4680	1
4912	1
6113	1
6112	1
6129	1
486	1
6176	1
307	1
6195	1
95	1
6197	1
6196	1
282	1
6198	1
6189	1
1063	1
6254	1
1060	1
6252	1
5996	1
269	1
6349	1
6366	1
6369	1
932	1
6370	1
4763	1
6390	1
6397	0
6399	0
6414	1
6431	0
622	1
6458	1
6545	1
6582	1
6595	1
6596	1
6598	1
6629	1
6634	0
6653	1
6664	1
6665	1
6682	1
6687	0
37	1
6701	1
6746	1
546	0
6754	0
6866	1
6918	1
794	1
6961	1
19	1
6963	1
6970	1
6876	1
6917	1
664	1
6199	1
2986	0
519	0
6127	1
5983	1
6449	1
7089	1
4792	1
6111	1
6553	1
7105	1
7106	1
7109	1
7116	1
5308	1
4875	1
397	1
6309	1
7347	1
6192	1
7353	1
2627	1
21	1
2278	1
204	1
1132	1
802	0
1506	0
1543	0
783	0
1509	0
914	0
1549	0
1558	0
894	0
1594	0
1593	0
1595	0
543	0
1718	0
435	1
1734	1
367	1
1735	1
352	1
1791	1
195	1
1740	1
838	0
1853	0
739	0
1861	0
1860	0
922	0
1857	0
1870	0
712	0
1892	0
1893	0
1895	0
1882	0
1894	0
835	0
1983	0
1992	0
826	0
2007	0
831	0
2010	0
827	0
2031	0
2018	0
2008	0
2026	0
830	0
2041	0
2057	0
2025	0
547	0
2203	0
434	1
2234	1
79	0
2313	0
61	0
2352	0
62	0
2357	0
2354	0
81	0
2372	0
77	0
2374	0
82	0
2373	0
847	0
2377	0
2347	0
2378	0
2376	0
2356	0
2383	0
537	0
2395	0
99	0
2288	0
1756	0
2423	0
2393	0
526	0
2437	0
2397	0
2438	0
2435	0
2485	0
2314	0
58	0
2476	0
2577	1
365	1
336	1
2635	1
2660	1
2658	1
337	1
2665	1
2678	1
15	1
2681	1
2612	1
398	1
2770	1
303	1
2805	1
442	1
2870	0
498	0
2899	0
496	0
2989	0
2868	0
497	0
3394	0
2850	0
2854	0
443	1
3432	1
444	0
3431	1
3428	0
3430	0
610	1
3406	1
500	0
3500	0
340	1
3614	1
341	1
3688	1
3697	1
1798	1
3675	1
315	1
3615	1
3730	1
3729	1
3742	1
197	1
3992	1
1122	1
1158	1
323	1
4156	1
300	1
2821	1
4215	1
299	1
4320	1
4317	1
301	1
4323	1
4380	1
223	1
2808	1
4517	1
4518	1
2804	1
4635	1
1065	1
1040	1
4673	1
181	1
4685	1
4686	1
1069	1
4743	1
117	1
4749	1
1041	1
4745	1
4756	1
3	1
4640	1
119	1
4752	1
4768	1
1073	1
4769	1
5853	1
110	1
4773	1
924	1
925	1
4639	1
4805	1
941	1
4841	1
159	1
4851	1
145	1
4903	1
4904	1
200	1
4930	1
189	1
4980	1
1157	1
191	1
5000	1
170	1
120	1
5002	1
139	1
5004	1
193	1
5056	1
5057	1
4931	1
5076	1
5042	1
4850	1
4947	1
144	1
5241	1
1051	1
5246	1
5173	1
5247	1
5259	1
4881	1
130	1
5267	1
952	1
5292	1
5287	1
862	1
5332	1
879	1
880	1
5275	1
106	1
5354	1
5355	1
5357	1
872	1
5330	1
878	1
5361	1
5362	1
176	1
5387	1
160	1
5392	1
150	1
5406	1
5407	1
5399	1
936	1
5519	1
5520	1
654	1
5750	1
923	1
5754	1
5755	1
995	1
5728	1
5749	1
5730	1
997	1
5757	1
5766	1
652	1
5776	1
6107	1
6110	1
1062	1
6124	1
573	1
6126	1
6128	1
6227	1
429	1
6316	1
5097	1
6377	1
860	1
6413	1
1	1
6626	1
6627	1
6635	0
6659	1
6683	1
6692	1
3233	0
6818	1
6885	1
6973	0
6984	1
7007	1
7032	1
7059	1
7091	1
7094	1
7097	1
7098	1
7099	1
7101	1
1061	1
6660	1
6255	1
916	0
1522	0
797	0
1523	0
1524	0
915	0
1564	0
1563	0
800	0
1568	0
682	0
1569	0
1571	0
1572	0
1573	0
707	0
1525	0
1574	0
917	0
1554	0
798	0
1597	0
895	0
1644	0
902	0
1647	0
900	0
1645	0
1596	0
918	0
1865	0
1866	0
502	0
2520	0
34	1
2640	1
394	1
2796	1
255	1
539	0
2943	0
529	0
1759	0
459	0
3427	0
2884	0
3441	0
427	1
3457	1
3458	1
422	1
3456	1
3459	1
423	1
3462	1
426	1
3467	1
424	1
3465	1
3463	1
3480	1
415	1
3482	1
3484	1
3470	1
428	1
3404	1
425	1
3492	1
3498	1
2800	1
395	1
4213	1
322	1
4214	1
4210	1
2797	1
4220	1
4233	1
4211	1
2799	1
396	1
2836	1
324	1
4178	1
267	1
4343	1
154	1
4566	1
1044	1
4653	1
1055	1
4658	1
4676	1
7	1
4758	1
1054	1
4755	1
1042	1
4759	1
4660	1
926	1
4765	1
1046	1
4780	1
575	1
4935	1
164	1
4996	1
4997	1
4550	1
574	1
4551	1
131	1
5160	1
148	1
5188	1
5219	1
143	1
5163	1
5152	1
129	1
132	1
5269	1
5265	1
5167	1
138	1
5263	1
114	1
4862	1
873	1
5335	1
859	1
5338	1
861	1
5369	1
965	1
5722	1
5721	1
889	1
5734	1
5726	1
653	1
5751	1
5731	1
5724	1
1052	1
5732	1
5775	1
5998	1
6106	1
6326	1
6815	1
6817	1
7035	1
7100	1
928	1
7102	1
7103	1
6969	1
7104	1
1053	1
1118	1
1021	1
1197	1
627	1
1147	1
624	1
1210	1
1211	1
599	1
1214	1
1004	1
1218	1
1022	1
1225	1
681	0
1239	0
688	0
1244	0
675	0
1238	0
742	0
1297	0
1303	0
745	0
1304	0
754	0
1313	0
755	0
1324	0
751	0
1309	0
753	0
1325	0
752	0
1311	0
1298	0
667	0
1329	0
673	0
1330	0
756	0
1331	0
668	0
1336	0
1306	0
1332	0
1337	0
1335	0
1338	0
666	0
1275	0
674	0
1318	0
1236	0
1320	0
758	0
1349	0
760	0
1352	0
693	0
1354	0
750	0
1308	0
1355	0
759	0
1356	0
1322	0
679	0
1319	0
1359	0
1350	0
1242	0
766	0
1367	0
1368	0
765	0
1369	0
1370	0
743	0
1373	0
746	0
1376	0
763	0
1380	0
767	0
1383	0
768	0
1386	0
749	0
1302	0
1374	0
747	0
1393	0
695	0
1400	0
761	0
1382	0
744	0
1372	0
1404	0
1300	0
1408	0
1407	0
1391	0
1409	0
685	0
1413	0
687	0
1419	0
1420	0
1377	0
1401	0
16	0
1249	1
1378	0
780	0
1467	0
781	0
1466	0
920	0
1688	0
689	0
1246	0
590	0
1698	0
581	0
1743	0
793	0
1811	0
792	0
1812	0
734	0
1813	0
669	0
1273	0
736	0
1842	0
1843	0
1855	0
1840	0
676	0
1819	0
1839	0
588	0
1932	0
586	0
1938	0
732	0
1241	0
1933	0
733	0
1936	0
690	0
1941	0
1693	0
1942	0
694	0
1934	0
691	0
1943	0
841	0
1960	0
844	0
1961	0
1965	0
842	0
1974	0
1981	0
1973	0
1950	0
1966	0
2066	0
1828	0
2068	0
814	0
2071	0
2062	0
43	0
2204	0
42	0
2215	1
69	0
2238	0
729	0
2248	0
686	0
1292	0
2254	0
70	0
2268	0
64	0
2211	0
803	0
2689	0
1701	0
597	0
2700	0
596	0
2701	0
556	0
2710	0
582	0
2718	0
2715	0
2720	0
2729	0
550	0
2723	0
522	0
2750	0
447	1
4483	1
523	0
1754	0
614	1
4493	1
565	1
4494	1
1137	1
618	1
4539	1
4542	1
9	1
4548	1
852	1
4579	1
946	1
4588	1
4589	1
1030	1
4600	1
1031	1
4602	1
868	1
4612	1
957	1
4613	1
4	1
4628	1
850	1
4630	1
4631	1
4643	1
1038	1
4807	1
4560	1
870	1
4814	1
855	1
4817	1
1039	1
4819	1
4818	1
4809	1
865	1
4826	1
4824	1
856	1
4810	1
4808	1
4821	1
1037	1
4825	1
4827	1
944	1
4832	1
863	1
4831	1
945	1
4839	1
4815	1
4833	1
30	1
5326	1
598	1
5411	1
595	1
5414	1
1002	1
5422	1
1074	1
5421	1
4885	1
1000	1
5423	1
1006	1
5427	1
1015	1
1191	1
1013	1
5442	1
5430	1
5446	1
5428	1
639	1
4615	1
1010	1
5459	1
1009	1
5460	1
4888	1
1193	1
5466	1
4601	1
947	1
5469	1
1025	1
5472	1
1023	1
1200	1
5494	1
1049	1
5498	1
939	1
5506	1
5504	1
5508	1
1024	1
5501	1
5484	1
869	1
5528	1
4591	1
876	1
5532	1
5529	1
5530	1
632	1
5545	1
634	1
5552	1
1020	1
1198	1
1026	1
5555	1
5482	1
1027	1
5550	1
5561	1
1028	1
5536	1
5538	1
5557	1
962	1
5551	1
5549	1
1029	1
5573	1
5554	1
1017	1
1223	1
1195	1
5553	1
5541	1
881	1
5585	1
5577	1
5578	1
616	1
5596	1
1204	1
615	1
5600	1
5599	1
621	1
5604	1
626	1
5607	1
619	1
5609	1
5611	1
5612	1
5605	1
5622	1
5620	1
973	1
5626	1
648	1
5627	1
994	1
988	1
5633	1
1018	1
5635	1
643	1
5634	1
972	1
5637	1
985	1
5638	1
572	1
1213	1
982	1
5646	1
661	1
1188	1
887	1
5653	1
657	1
5652	1
658	1
5668	1
5670	1
993	1
5661	1
999	1
5680	1
613	1
5678	1
864	1
5679	1
630	1
5683	1
607	1
5687	1
5688	1
5686	1
5689	1
1001	1
5690	1
1186	1
1003	1
5692	1
5691	1
656	1
5641	1
631	1
5693	1
5694	1
5644	1
981	1
5696	1
5697	1
1005	1
5703	1
646	1
5698	1
966	1
5705	1
649	1
5704	1
5708	1
5640	1
5712	1
5700	1
1190	1
5699	1
1016	1
5714	1
1219	1
1196	1
5706	1
5763	1
963	1
5709	1
883	1
5780	1
5782	1
5783	1
984	1
5786	1
978	1
5663	1
979	1
5785	1
5648	1
983	1
977	1
5788	1
976	1
5787	1
5675	1
5674	1
5796	1
991	1
5798	1
5797	1
989	1
5795	1
990	1
5628	1
992	1
5807	1
5792	1
5672	1
5636	1
5802	1
5799	1
5814	1
5801	1
5815	1
882	1
5816	1
633	1
5824	1
1019	1
5830	1
5831	1
968	1
1203	1
1226	1
967	1
5832	1
644	1
5833	1
645	1
5825	1
638	1
5834	1
5836	1
1035	1
5818	1
970	1
5829	1
1032	1
5817	1
5838	1
1034	1
5841	1
1033	1
5839	1
886	1
5842	1
974	1
5845	1
890	1
5847	1
5843	1
986	1
5848	1
975	1
5850	1
5631	1
5846	1
6009	1
1088	1
1089	1
1187	1
5566	1
6477	1
6624	1
6640	1
6672	1
6705	1
5499	1
6731	1
6966	0
764	0
6968	0
2721	0
7016	1
7026	1
7042	1
7048	1
7047	1
7046	1
7051	1
7053	1
7054	1
7055	1
7058	1
5471	1
940	1
7060	1
5507	1
7068	1
7066	1
7064	1
7117	1
7120	1
7123	1
7124	1
7129	1
7132	1
7133	1
7135	1
7137	1
7142	1
7144	1
7140	1
7147	1
7150	1
7149	1
7153	1
7155	1
7154	1
7158	1
7159	1
7162	1
7167	1
7166	1
7168	1
987	1
7171	1
7174	1
7173	1
7177	1
655	1
7180	1
7184	1
7185	1
7186	1
7187	1
7188	1
7189	1
7190	1
5681	1
7193	1
7192	1
7191	1
5437	1
7199	1
5572	1
7200	1
7201	1
7202	1
1221	1
1014	1
7195	1
5432	1
7196	1
7203	1
7210	1
7211	1
7212	1
7230	1
7231	1
4586	1
8	1
7334	1
677	0
10	1
1119	1
603	1
1136	1
13	1
1152	1
617	1
1205	1
748	0
1399	0
1394	0
1411	0
1397	0
770	0
1416	0
1418	0
1412	0
697	0
1295	0
1398	0
11	1
1425	1
1424	1
1251	1
773	0
1427	0
722	0
1428	0
790	0
1437	0
789	0
1446	0
1447	0
785	0
1451	0
788	0
1439	0
791	0
1465	0
1469	0
1456	0
672	0
1438	0
738	0
1479	0
786	0
1445	0
741	0
1483	0
1484	0
1489	0
1488	0
670	0
1480	0
779	0
1499	0
772	0
1532	0
784	0
1502	0
777	0
1587	0
778	0
1464	0
1589	0
774	0
1602	0
896	0
1605	0
897	0
1619	0
725	0
1429	0
771	0
1692	0
1271	0
577	0
1695	0
544	0
1749	0
845	0
1817	0
819	0
735	0
680	0
1838	0
1937	0
837	0
1945	0
816	0
1956	0
833	0
1975	0
834	0
1986	0
1999	0
824	0
2004	0
825	0
2005	0
823	0
2014	0
2009	0
1818	0
1964	0
1948	0
815	0
2065	0
2067	0
1043	0
2078	0
821	0
2083	0
580	0
2096	0
828	0
2107	0
805	0
822	0
2090	0
2119	0
812	0
2120	0
813	0
2121	0
1834	0
2123	0
811	0
2128	0
1829	0
583	0
2134	0
2135	0
