ODtype	Origin	Destination	Demand	Cost
Regular	3	22	100.0	40.875670561155886
Regular	3	23	100.0	28.432480310661784
Regular	4	1	500.0	8.218071257415419
Regular	4	2	200.0	14.219042628844276
Regular	4	3	200.0	4.2086047520586405
Regular	4	5	500.0	2.418060172863226
Regular	4	6	400.0	12.417839858456222
Regular	4	7	400.0	33.479534703218235
Regular	4	8	700.0	27.943064658922026
Regular	4	9	700.0	13.361703059576135
Regular	4	10	1200.0	18.24434152400023
Regular	4	11	1400.0	10.647919280737781
Regular	4	12	600.0	8.22272860383832
Regular	4	13	600.0	11.244047233978437
Regular	4	14	500.0	22.59513297217914
Regular	4	15	500.0	32.533900409291405
Regular	4	16	800.0	38.66727862886907
Regular	4	17	500.0	34.552358674740674
Regular	4	18	100.0	35.52992906535003
Regular	4	19	200.0	36.807632013359175
Regular	4	20	300.0	39.8032974159968
Regular	4	21	200.0	40.97667649417715
Regular	4	22	400.0	41.718359542374294
Regular	4	23	500.0	31.770866605986555
Regular	4	24	200.0	28.719594629061724
Regular	5	1	200.0	10.637677189270693
Regular	5	2	100.0	16.63864497969437
Regular	5	3	100.0	6.628210683913915
Regular	5	4	500.0	2.4196059318552736
Regular	5	6	200.0	9.999779685592996
Regular	5	7	200.0	31.061344082015562
Regular	5	8	500.0	25.52487403771935
Regular	5	9	800.0	10.943642886712912
Regular	5	10	1000.0	15.826281351137004
Regular	5	11	500.0	13.067525212593056
Regular	5	12	200.0	10.642334535693593
Regular	5	13	200.0	13.66365316583372
Regular	5	14	100.0	25.0147389040344
Regular	5	15	200.0	30.11584023642817
Regular	5	16	500.0	36.249152060385676
Regular	5	17	200.0	32.13429850187745
Regular	5	19	100.0	34.389571840495954
Regular	5	20	100.0	37.38511241469129
Regular	5	21	100.0	43.396281826332945
Regular	5	22	200.0	39.30029936951103
Regular	5	23	100.0	34.19047253784191
Regular	6	1	300.0	12.639830388673634
Regular	6	2	400.0	6.638840654191415
Regular	6	3	300.0	16.649195296538046
Regular	6	4	400.0	12.440547940720066
Regular	6	5	200.0	10.020942008864793
Regular	6	7	400.0	21.06156439642257
Regular	6	8	800.0	15.525094352126313
Regular	6	9	400.0	20.96458489557771
Regular	6	10	800.0	25.84722336000181
Regular	6	11	400.0	23.088467221457854
Regular	6	12	200.0	20.663276544558375
Regular	6	13	200.0	23.684595174698508
Regular	6	14	100.0	35.03568091289922
Regular	6	15	200.0	40.136782245293006
Regular	6	16	900.0	26.249222772210928
Regular	6	17	500.0	35.56015108699593
Regular	6	18	100.0	23.11195875855434
Regular	6	19	200.0	36.71035838699868
Regular	6	20	300.0	27.38532710920112
Regular	6	21	100.0	35.680575679485045
Regular	6	22	200.0	35.098457109506356
Regular	6	23	100.0	44.2114145467067
Regular	6	24	100.0	41.160142569781776
Regular	7	1	500.0	33.879573326315224
Regular	7	2	200.0	27.878583591833006
Regular	7	3	100.0	37.88912784831859
Regular	7	4	400.0	33.68054432530184
Regular	7	5	200.0	31.260715050496405
Regular	7	6	400.0	21.23974293764159
Regular	7	8	1000.0	5.587277949932508
Regular	7	9	600.0	20.30300120995259
Regular	7	10	1900.0	25.770820081327447
Regular	7	11	500.0	35.44890362046164
Regular	7	12	700.0	41.90311476299755
Regular	7	13	400.0	44.47020249046281
Regular	7	14	200.0	32.50662232526009
Regular	7	15	500.0	19.93189364532845
Regular	7	16	1400.0	5.1877274675816105
Regular	7	17	1000.0	14.498655782366626
Regular	7	18	200.0	2.0503943621317724
Regular	7	19	400.0	15.648793990576126
Regular	7	20	500.0	6.323762712778557
Regular	7	21	200.0	14.619011283062468
Regular	7	22	500.0	14.03689271308378
Regular	7	23	200.0	26.602718584386963
Regular	7	24	100.0	27.049316283608913
Regular	8	1	800.0	28.292295376382683
Regular	8	2	400.0	22.2913056419005
Regular	8	3	200.0	32.301839077549495
Regular	8	4	700.0	28.093104663465247
Regular	8	5	500.0	25.673437100563884
Regular	8	6	800.0	15.652464987709084
Regular	8	7	1000.0	5.536470044296254
Regular	8	9	800.0	14.715723260020077
Regular	8	10	1600.0	19.598361724444175
Regular	8	11	800.0	38.74093220916693
Regular	8	12	600.0	36.31583669502495
Regular	8	13	600.0	39.33706016240759
Regular	8	14	400.0	38.04309236955632
Regular	8	15	600.0	25.468363689624667
Regular	8	16	2200.0	10.724128420084593
Regular	8	17	1400.0	20.035056734869602
Regular	8	18	300.0	7.586864406428026
Regular	8	19	700.0	21.185264034872358
Regular	8	20	900.0	11.860232757074812
Regular	8	21	400.0	20.15548132735873
Regular	8	22	500.0	19.57336275738004
Regular	8	23	300.0	32.139188628683215
Regular	8	24	200.0	32.58578632790514
Regular	9	1	500.0	21.595625204133768
Regular	9	2	200.0	27.596573231931398
Regular	9	3	100.0	17.58615869877699
Regular	9	4	700.0	13.37755394671834
Regular	9	5	800.0	10.957948014863078
Regular	9	6	400.0	20.957727700456076
Regular	9	7	600.0	20.1179450702034
Regular	9	8	800.0	14.581475025907144
Regular	9	10	2800.0	4.882638464424092
Regular	9	11	1400.0	24.025473227456132
Regular	9	12	600.0	21.600282550556667
Regular	9	13	600.0	24.621601180696796
Regular	9	14	600.0	27.093116101950372
Regular	9	15	900.0	19.172197349715255
Regular	9	16	1400.0	25.305567359047274
Regular	9	17	900.0	21.190655615164523
Regular	9	18	200.0	22.16833943233519
Regular	9	19	400.0	23.445928953783024
Regular	9	20	600.0	26.44170778298196
Regular	9	21	300.0	32.45263592260102
Regular	9	22	700.0	28.356656482798115
Regular	9	23	500.0	36.268849735757826
Regular	9	24	200.0	40.2290717423234
Regular	10	1	1300.0	26.501721231443735
Regular	10	2	600.0	32.50266925924138
Regular	10	3	300.0	22.492254726086966
Regular	10	4	1200.0	18.283649974028325
Regular	10	5	1000.0	15.864044042173047
Regular	10	6	800.0	25.863823727766054
Regular	10	7	1900.0	25.60930231923421
Regular	10	8	1600.0	19.487571053217124
Regular	10	9	2800.0	4.906096027309973
Regular	10	11	4000.0	10.263263946084923
Regular	10	12	2000.0	26.506850227101662
Regular	10	13	1900.0	29.528122359913883
Regular	10	14	2100.0	26.86428756522278
Regular	10	15	4000.0	14.28955888529116
Regular	10	16	4400.0	20.422872833131045
Regular	10	17	3900.0	16.30801715074044
Regular	10	18	700.0	23.558095065845613
Regular	10	19	1800.0	18.563290489358923
Regular	10	20	2500.0	27.831395964740857
Regular	10	21	1200.0	27.56999745817694
Regular	10	22	2600.0	23.47401801837402
Regular	10	23	1800.0	36.03984572924428
Regular	10	24	800.0	40.00018700133644
Regular	11	1	500.0	19.1223681331939
Regular	11	2	200.0	25.123339504622756
Regular	11	3	300.0	15.112901627837118
Regular	11	4	1500.0	10.904296875778478
Regular	11	5	500.0	13.322357048641702
Regular	11	6	400.0	23.322136734234697
Regular	11	7	500.0	35.11595764400784
Regular	11	8	800.0	38.84723179966842
Regular	11	9	1400.0	24.265999935354614
Regular	11	10	3900.0	10.091916546494527
Regular	11	12	1400.0	16.243621222087484
Regular	11	13	1000.0	19.26493985222762
Regular	11	14	1600.0	11.947213691441341
Regular	11	15	1400.0	24.3814813422468
Regular	11	16	1400.0	30.51478937962556
Regular	11	17	1000.0	26.39993369723496
Regular	11	18	100.0	33.65001161234015
Regular	11	19	400.0	28.655208955889147
Regular	11	20	600.0	37.923311313834276
Regular	11	21	400.0	37.34025119692976
Regular	11	22	1100.0	33.56596006164701
Regular	11	23	1300.0	21.122947325248795
Regular	11	24	600.0	25.083169331814336
Regular	12	1	200.0	8.023346267623852
Regular	12	2	100.0	14.024317639052704
Regular	12	3	200.0	4.013879762267074
Regular	12	4	600.0	8.221354160629502
Regular	12	5	200.0	10.63941433349273
Regular	12	6	200.0	20.639332002299074
Regular	12	7	700.0	41.70076903494959
Regular	12	8	600.0	36.16429893703797
Regular	12	9	600.0	21.583057220205646
Regular	12	10	2000.0	26.46615472534325
Regular	12	11	1400.0	16.37425495827045
Regular	12	13	1300.0	3.02131863014012
Regular	12	14	700.0	28.321468649711775
Regular	12	15	700.0	40.75576436070235
Regular	12	16	700.0	46.88856959621334
Regular	12	17	600.0	42.77418865550542
Regular	12	18	200.0	43.751163343466025
Regular	12	19	300.0	45.0294619941239
Regular	12	20	400.0	40.963952486561794
Regular	12	21	300.0	32.75394789033879
Regular	12	22	700.0	36.8615467093762
Regular	12	23	700.0	24.41835645888211
Regular	12	24	500.0	20.496866025223376
Regular	13	1	500.0	11.045298106366056
Regular	13	2	300.0	17.046269477794908
Regular	13	3	100.0	7.035831601009277
Regular	13	4	600.0	11.243305999371698
Regular	13	5	200.0	13.661366172234931
Regular	13	6	200.0	23.661145857827933
Regular	13	7	400.0	44.268154290905876
Regular	13	8	600.0	39.186241425992414
Regular	13	9	600.0	24.605009058947854
Regular	13	10	1900.0	29.488087591889443
Regular	13	11	1000.0	19.39620679701264
Regular	13	12	1300.0	3.021951838742204
Regular	13	14	600.0	30.55957307455352
Regular	13	15	700.0	42.99388815717414
Regular	13	16	600.0	45.35428014296696
Regular	13	17	500.0	45.79613850366134
Regular	13	18	100.0	42.2169470375172
Regular	13	19	300.0	47.26760717912718
Regular	13	20	600.0	37.942633856421665
Regular	13	21	600.0	29.73262926019867
Regular	13	22	1300.0	33.84022807923608
Regular	13	23	800.0	21.397037828741986
Regular	13	24	800.0	17.475547395083257
Regular	14	1	300.0	31.197716818787356
Regular	14	2	100.0	37.19868819021623
Regular	14	3	100.0	27.188250313430594
Regular	14	4	500.0	22.979645561371957
Regular	14	5	100.0	25.397705734235178
Regular	14	6	100.0	35.39748541982818
Regular	14	7	200.0	32.30161150892629
Regular	14	8	400.0	37.888889458858806
Regular	14	9	600.0	27.07336125939797
Regular	14	10	2100.0	26.821263690335535
Regular	14	11	1600.0	12.075348685593461
Regular	14	12	700.0	28.31896990768095
Regular	14	13	600.0	30.556841847226877
Regular	14	15	1300.0	12.434310941579335
Regular	14	16	700.0	33.38774150019799
Regular	14	17	700.0	24.105582328164434
Regular	14	18	100.0	30.250404255537674
Regular	14	19	300.0	16.7080425456471
Regular	14	20	500.0	25.976091074442124
Regular	14	21	400.0	25.393037505488415
Regular	14	22	1200.0	21.6187594399829
Regular	14	23	1100.0	9.175733633807454
Regular	14	24	400.0	13.135955640373009
Regular	15	1	500.0	40.88867398019998
Regular	15	2	100.0	46.88962200799766
Regular	15	3	100.0	36.87920747484318
Regular	15	4	500.0	32.67060272278454
Regular	15	5	200.0	30.25099679092925
Regular	15	6	200.0	40.25077647652231
Regular	15	7	500.0	19.867300567346945
Regular	15	8	600.0	25.454578517279444
Regular	15	9	1000.0	19.293048776066172
Regular	15	10	4000.0	14.386952748756196
Regular	15	11	1400.0	24.650210805267356
Regular	15	12	700.0	40.89376696227233
Regular	15	13	700.0	43.131611842310164
Regular	15	14	1300.0	12.574728679931617
Regular	15	16	1200.0	20.953431407383103
Regular	15	17	1500.0	11.671271386585078
Regular	15	18	200.0	17.816093313958348
Regular	15	19	800.0	4.27373160406777
Regular	15	20	1100.0	13.541780132862812
Regular	15	21	800.0	13.280438572885792
Regular	15	22	2600.0	9.184459133082862
Regular	15	23	1000.0	21.75034092962465
Regular	15	24	400.0	25.710726163454513
Regular	16	1	500.0	39.0659995347049
Regular	16	2	400.0	33.06500970946351
Regular	16	3	200.0	43.07556379216007
Regular	16	4	800.0	38.86680881901684
Regular	16	5	500.0	36.44720732752019
Regular	16	6	900.0	26.426169140011787
Regular	16	7	1400.0	5.186429486103176
Regular	16	8	2200.0	10.773704067562983
Regular	16	9	1400.0	25.489329728677937
Regular	16	10	4400.0	20.583092613745837
Regular	16	11	1400.0	30.846356559830742
Regular	16	12	700.0	47.089856895296755
Regular	16	13	600.0	45.55503036104554
Regular	16	14	700.0	33.59121742682883
Regular	16	15	1200.0	21.016488746897288
Regular	16	17	2800.0	9.310928314785002
Regular	16	18	500.0	3.1352222327145736
Regular	16	19	1300.0	16.733393034255222
Regular	16	20	1600.0	7.408590583361359
Regular	16	21	600.0	15.703839153645276
Regular	16	22	1200.0	15.121720583666589
Regular	16	23	500.0	27.687546454969773
Regular	16	24	300.0	28.13414415419169
Regular	17	1	400.0	42.809738382184065
Regular	17	2	200.0	42.347169730261506
Regular	17	3	100.0	38.80027187682738
Regular	17	4	500.0	34.59166712476875
Regular	17	5	200.0	32.172061192913475
Regular	17	6	500.0	35.708329076070086
Regular	17	7	1000.0	14.468589506901193
Regular	17	8	1400.0	20.055864088361
Regular	17	9	900.0	21.21411317805039
Regular	17	10	3900.0	16.30801715074042
Regular	17	11	1000.0	26.57128109682534
Regular	17	12	600.0	42.814902318912836
Regular	17	13	500.0	45.83616770626649
Regular	17	14	700.0	24.280289112043903
Regular	17	15	1500.0	11.70556043211228
Regular	17	16	2800.0	9.282160020798019
Regular	17	18	600.0	12.417382253512592
Regular	17	19	1700.0	7.42246077735996
Regular	17	20	1700.0	16.690730728258227
Regular	17	21	600.0	24.985964951491447
Regular	17	22	1700.0	20.890019565195146
Regular	17	23	600.0	33.4558498827504
Regular	17	24	300.0	37.41628259170506
Regular	18	1	100.0	35.93078057970383
Regular	18	4	100.0	35.73158986678634
Regular	18	6	100.0	23.29095019103019
Regular	18	7	200.0	2.0512072533886014
Regular	18	8	300.0	7.6384852033211095
Regular	18	9	200.0	22.354208463341198
Regular	18	10	700.0	23.720425719195642
Regular	18	11	200.0	33.983689665280586
Regular	18	12	200.0	43.954321898346095
Regular	18	13	100.0	42.41980812833103
Regular	18	14	100.0	30.4562279631283
Regular	18	15	200.0	17.881499283196675
Regular	18	16	500.0	3.1373331054498417
Regular	18	17	600.0	12.44826142023485
Regular	18	19	300.0	13.59839962844434
Regular	18	20	400.0	4.273368350646784
Regular	18	21	100.0	12.568616920930701
Regular	18	22	300.0	11.986498350952012
Regular	18	23	100.0	24.552324222255187
Regular	19	1	300.0	45.171773634952196
Regular	19	2	100.0	43.47215255511217
Regular	19	4	200.0	36.953702377536835
Regular	19	5	100.0	34.53409644568158
Regular	19	6	200.0	36.83331190092076
Regular	19	7	400.0	15.593568963279148
Regular	19	8	700.0	21.180846913211678
Regular	19	9	400.0	23.576148430818492
Regular	19	10	1800.0	18.670052403508528
Regular	19	11	400.0	28.933306363983295
Regular	19	12	300.0	45.17668305850154
Regular	19	13	300.0	47.41450956030246
Regular	19	14	300.0	16.857828334683944
Regular	19	15	800.0	4.283099654752323
Regular	19	16	1300.0	16.679699788880107
Regular	19	17	1700.0	7.397539782517303
Regular	19	18	300.0	13.54236170989056
Regular	19	20	1200.0	9.268048528795038
Regular	19	21	400.0	17.563519182181427
Regular	19	22	1200.0	13.467558787835184
Regular	19	23	300.0	26.03338465913836
Regular	19	24	100.0	29.99361595850889
Regular	20	1	300.0	40.20509376079934
Regular	20	2	100.0	34.204104026317125
Regular	20	4	300.0	40.00590304788187
Regular	20	5	100.0	37.58623548498052
Regular	20	6	300.0	27.565263372125713
Regular	20	7	500.0	6.3255204344841225
Regular	20	8	900.0	11.91279838441663
Regular	20	9	600.0	26.628521644436713
Regular	20	10	2500.0	27.994973806505296
Regular	20	11	600.0	38.25801073278329
Regular	20	12	500.0	41.16839161642642
Regular	20	13	600.0	38.146439777684215
Regular	20	14	500.0	26.18285961248152
Regular	20	15	1100.0	13.60813093254987
Regular	20	16	1600.0	7.411646286545358
Regular	20	17	1700.0	16.722574534893145
Regular	20	18	400.0	4.274313181095521
Regular	20	19	1200.0	9.325031277797557
Regular	20	21	1200.0	8.295248570283917
Regular	20	22	2400.0	7.713130000305229
Regular	20	23	700.0	20.278955871608403
Regular	20	24	400.0	20.72555357083033
Regular	21	1	100.0	40.89648931376635
Regular	21	4	200.0	41.09449720677203
Regular	21	5	100.0	43.51247360315097
Regular	21	6	100.0	35.77526796834871
Regular	21	7	200.0	14.535525030707117
Regular	21	8	400.0	20.122802980639626
Regular	21	9	300.0	32.5543084212256
Regular	21	10	1200.0	27.648212393915625
Regular	21	11	400.0	37.589679365610195
Regular	21	12	300.0	32.8731430461425
Regular	21	13	600.0	29.851191207400298
Regular	21	14	400.0	25.51433068001672
Regular	21	15	800.0	13.261259645159427
Regular	21	16	600.0	15.62165088276837
Regular	21	17	600.0	24.932573243448537
Regular	21	18	100.0	12.48431777731852
Regular	21	19	400.0	17.534991249227197
Regular	21	20	1200.0	8.210004596222998
Regular	21	22	1800.0	4.107718109656149
Regular	21	23	700.0	16.351795434205147
Regular	21	24	500.0	12.430305000546412
Regular	22	1	400.0	44.992399820397765
Regular	22	2	100.0	41.91723402662235
Regular	22	3	100.0	40.98293331504099
Regular	22	4	400.0	41.824144258287845
Regular	22	5	200.0	39.40453832643256
Regular	22	6	200.0	35.27839337243094
Regular	22	7	500.0	14.03865043478935
Regular	22	8	500.0	19.62592838472186
Regular	22	9	700.0	28.446590311569427
Regular	22	10	2600.0	23.54049428425948
Regular	22	11	1100.0	33.80366937659076
Regular	22	12	700.0	36.969053552773914
Regular	22	13	1300.0	33.94710171403172
Regular	22	14	1200.0	21.72829865531932
Regular	22	15	2600.0	9.153541535503278
Regular	22	16	1200.0	15.124776286850592
Regular	22	17	1700.0	20.82481292208835
Regular	22	18	300.0	11.98744318140075
Regular	22	19	1200.0	13.427273139571048
Regular	22	20	2400.0	7.713130000305229
Regular	22	21	1800.0	4.095979439802928
Regular	22	23	2100.0	12.565825871303176
Regular	22	24	1100.0	16.52621550717782
Regular	23	1	300.0	32.4264063197855
Regular	23	3	100.0	28.41693981442872
Regular	23	4	500.0	32.14218080718353
Regular	23	5	100.0	34.560240980046714
Regular	23	6	100.0	44.56002066563977
Regular	23	7	200.0	26.48167310483852
Regular	23	8	300.0	32.06895105477103
Regular	23	9	500.0	36.23589650520955
Regular	23	10	1800.0	35.98367632088707
Regular	23	11	1300.0	21.237883931405037
Regular	23	12	700.0	24.403060052161646
Regular	23	13	800.0	21.38110821341944
Regular	23	14	1100.0	9.162535245811576
Regular	23	15	1000.0	21.596564205552443
Regular	23	16	500.0	27.567798956899765
Regular	23	17	600.0	33.26783746319652
Regular	23	18	100.0	24.430465851449917
Regular	23	19	300.0	25.87029580962019
Regular	23	20	700.0	20.156152670354395
Regular	23	21	700.0	16.21730387168095
Regular	23	22	2100.0	12.443022670049166
Regular	23	24	700.0	3.9602220065655556
Regular	24	1	100.0	28.46618431321994
Regular	24	4	200.0	28.664192206225625
Regular	24	6	100.0	41.082032064681826
Regular	24	7	100.0	26.792606895822537
Regular	24	8	200.0	32.37988484575506
Regular	24	9	200.0	40.15738693886829
Regular	24	10	800.0	39.9052897925231
Regular	24	11	600.0	25.159374365063737
Regular	24	12	500.0	20.44283804559609
Regular	24	13	700.0	17.420886206853886
Regular	24	14	400.0	13.084025679470306
Regular	24	15	400.0	25.518340896029724
Regular	24	16	300.0	27.87873274788378
Regular	24	17	300.0	37.18953436149843
Regular	24	19	100.0	29.792059776107397
Regular	24	20	400.0	20.467086461338408
Regular	24	21	500.0	12.257081865115403
Regular	24	22	1100.0	16.36468068415281
Regular	24	23	700.0	3.921490433658728
