Origin 	 destination 	 od demand 	od travel time
8	45	1.548	80.26174957004395
8	46	3.801	96.78199476060115
8	47	4.413	96.78199476060114
8	48	3.81	102.4151417801865
8	49	2.949	104.17998854931272
8	50	9.144	59.26156659583818
8	51	7.386	75.02286284531587
8	52	6.693	95.33808266217048
8	53	1.473	95.33808266217048
8	54	0.975	133.64881493696657
8	55	2.022	173.8778070192921
8	56	3.36	156.87775028131801
8	57	1.017	221.43580127682094
8	58	1.731	146.0766978019735
8	59	1.209	104.79441685418841
8	60	0.936	57.4578423498551
8	61	3.192	104.79441685418843
8	62	4.344	104.79441685418841
8	63	1.62	57.4578423498551
8	64	3.615	112.8332443967328
8	65	3.495	335.27039678907033
8	66	2.997	348.64898243002375
8	67	5.172	59.26156659583818
8	68	5.367	75.16282898063204
8	69	2.436	75.16282898063204
8	70	6.672	582.088662872227
8	71	2.724	142.04383242428298
8	72	2.223	162.25451290180894
8	73	5.112	135.92956015680716
8	74	1.95	149.0703290047595
8	75	5.442	86.10977240771096
8	76	5.412	78.37866154788294
8	77	1.923	149.4634598070588
8	78	7.872	80.26174957004395
8	79	12.396	80.26174957004395
8	80	3.783	80.26174957004395
8	81	2.793	80.12680936370522
8	82	11.214	73.38342119744793
8	83	1.776	112.67457705242539
8	84	2.193	133.5571552277416
8	85	4.212	155.0442511694018
8	86	1.434	57.457842349855106
8	87	0.726	116.66553281063133
8	88	2.649	368.12283850989286
8	89	2.331	140.06184992332476
8	90	2.346	526.6630287071035
8	91	3.435	111.602718968883
8	92	6.45	111.60271896888301
8	93	0.816	111.60271896888305
8	94	1.302	84.00466394745244
8	95	1.872	165.96703636289078
8	96	3.141	80.26174957004395
8	97	1.407	250.63620391878513
8	98	0.465	526.9024199466264
9	1	30.81	101.71866983191669
9	2	3.633	70.8933441806507
9	3	4.602	58.55688531388276
9	4	9.513	43.196335042406915
9	5	12.216	70.8933441806507
9	6	7.242	28.797683269772577
9	7	9.486	19.394210068002767
9	8	11.622	16.493554733980684
9	10	5.22	59.8570834423695
9	11	1.041	34.42322649354499
9	12	8.751	61.495157828144286
9	13	3.516	51.79918832922607
9	14	1.731	41.08473522631703
9	15	8.001	11.673420547096205
9	16	7.713	140.6222588687931
9	17	8.34	105.97028746172191
9	18	6.696	192.6230237485695
9	19	6.936	169.65738947261053
9	20	8.634	162.06937385656923
9	21	4.35	117.30941820146
9	22	5.319	151.3959549818012
9	23	0.843	218.89031801943344
9	24	4.29	48.92177580504711
9	25	3.444	72.27666954719679
9	26	7.968	72.27666954719679
9	27	2.133	30.741594287855243
9	28	8.37	52.079938088352485
9	29	4.044	341.75462358427114
9	30	5.976	341.754623584271
9	31	5.994	82.98351372985704
9	32	3.927	91.99996864088415
9	33	3.378	107.69431659545903
9	34	0.939	63.23413376437835
9	35	6.219	64.22591743966375
9	36	2.478	102.08665827783952
9	37	6.486	88.0492249931414
9	38	2.655	88.0492249931414
9	39	4.737	88.0492249931414
9	40	12.621	66.41322101079587
9	41	7.629	58.54942720132246
9	42	13.881	93.95694377557633
9	43	5.154	66.41322101079587
9	44	6.678	43.196335042406915
9	45	0.459	88.0492249931414
9	46	1.782	96.50637557454702
9	47	4.209	96.50637557454702
9	48	3.204	55.06018353044208
9	49	4.806	56.82503029956831
9	50	6.387	28.24063888351688
9	51	5.757	27.667904595571425
9	52	11.418	105.97028746172191
9	53	2.079	105.97028746172191
9	54	1.623	106.22861331163828
9	55	3.423	175.39580922891759
9	56	5.313	129.72868991968986
9	57	1.836	194.69825034784407
9	58	2.943	119.34531266897324
9	59	2.073	78.07816879218856
9	60	1.284	30.741594287855243
9	61	5.532	78.07816879218856
9	62	7.401	78.07816879218856
9	63	2.748	30.741594287855246
9	64	6.258	85.73163302970804
9	65	6.054	743.9082911090533
9	66	4.995	85.78176771561947
9	67	8.727	28.24063888351688
9	68	7.899	44.14190126831073
9	69	4.746	44.14190126831073
9	70	10.896	555.7102743661238
9	71	6.174	94.66703089506372
9	72	4.965	114.87771137258967
9	73	9.222	88.5527586275879
9	74	4.404	101.69352747554024
9	75	9.261	38.75481415796652
9	76	10.041	31.00186001866369
9	77	3.84	102.08665827783952
9	78	6.231	88.0492249931414
9	79	16.254	88.0492249931414
9	80	4.947	88.0492249931414
9	81	1.251	58.46658814731393
9	82	14.292	26.02846294770349
9	83	3.03	123.30678185197681
9	84	3.708	106.22861331163828
9	85	7.428	127.91075385315966
9	86	2.703	30.741594287855246
9	87	0.267	89.94749863455476
9	88	3.927	341.75462358427086
9	89	4.608	92.68504839410552
9	90	5.484	499.77827163393295
9	91	6.477	64.22591743966375
9	92	12.189	64.22591743966375
9	93	0.546	64.22591743966375
9	94	1.956	100.49821868143313
9	95	3.306	119.26158108588685
9	96	2.541	88.0492249931414
9	97	2.553	224.19423111543188
9	98	0.156	499.7782716339331
10	1	4.83	104.48958702087573
