iteration 	 stepSize
234	7.816371194639434E-4
235	7.816371194639434E-4
236	7.816371194639434E-4
237	7.425552634907461E-4
238	7.054275003162088E-4
239	7.054275003162088E-4
240	7.054275003162088E-4
241	6.701561253003984E-4
242	6.366483190353785E-4
243	6.366483190353785E-4
244	6.366483190353785E-4
245	6.048159030836095E-4
246	5.74575107929429E-4
247	5.74575107929429E-4
248	5.74575107929429E-4
249	5.458463525329575E-4
250	5.185540349063096E-4
251	5.185540349063096E-4
252	5.185540349063096E-4
253	4.92626333160994E-4
254	4.679950165029443E-4
255	4.679950165029443E-4
256	4.679950165029443E-4
257	4.679950165029443E-4
258	4.445952656777971E-4
259	4.445952656777971E-4
260	4.445952656777971E-4
261	4.445952656777971E-4
262	4.223655023939072E-4
263	4.223655023939072E-4
264	4.223655023939072E-4
265	4.012472272742118E-4
266	3.811848659105012E-4
267	3.811848659105012E-4
268	3.811848659105012E-4
269	3.621256226149761E-4
270	3.440193414842273E-4
271	3.440193414842273E-4
272	3.440193414842273E-4
273	3.268183744100159E-4
274	3.1047745568951507E-4
275	3.1047745568951507E-4
276	3.1047745568951507E-4
277	2.949535829050393E-4
278	2.8020590375978734E-4
279	2.8020590375978734E-4
280	2.8020590375978734E-4
281	2.6619560857179793E-4
282	2.5288582814320804E-4
283	2.5288582814320804E-4
284	2.5288582814320804E-4
285	2.4024153673604762E-4
286	2.2822945989924522E-4
287	2.2822945989924522E-4
288	2.2822945989924522E-4
289	2.1681798690428294E-4
290	2.0597708755906878E-4
291	2.0597708755906878E-4
292	2.0597708755906878E-4
293	1.9567823318111533E-4
294	1.8589432152205955E-4
295	1.8589432152205955E-4
296	1.8589432152205955E-4
297	1.7659960544595657E-4
298	1.6776962517365873E-4
299	1.6776962517365873E-4
300	1.6776962517365873E-4
301	1.593811439149758E-4
302	1.51412086719227E-4
303	1.51412086719227E-4
304	1.51412086719227E-4
305	1.4384148238326565E-4
306	1.3664940826410237E-4
307	1.3664940826410237E-4
308	1.3664940826410237E-4
309	1.2981693785089725E-4
310	1.2332609095835239E-4
311	1.2332609095835239E-4
312	1.2332609095835239E-4
313	1.1715978641043476E-4
314	1.1130179708991302E-4
315	1.1130179708991302E-4
316	1.1130179708991302E-4
317	1.0573670723541736E-4
318	1.0044987187364648E-4
319	1.0044987187364648E-4
320	1.0044987187364648E-4
321	9.542737827996415E-5
322	9.065600936596594E-5
323	9.065600936596594E-5
324	9.065600936596594E-5
325	8.612320889766764E-5
326	8.181704845278426E-5
327	8.181704845278426E-5
328	8.181704845278426E-5
329	7.772619603014505E-5
330	7.38398862286378E-5
331	7.38398862286378E-5
332	7.38398862286378E-5
333	7.01478919172059E-5
334	6.66404973213456E-5
335	6.66404973213456E-5
336	6.66404973213456E-5
337	6.330847245527832E-5
338	6.0143048832514404E-5
339	6.0143048832514404E-5
340	6.0143048832514404E-5
341	5.713589639088868E-5
342	5.4279101571344244E-5
343	5.4279101571344244E-5
344	5.4279101571344244E-5
345	5.156514649277703E-5
346	4.8986889168138175E-5
347	4.8986889168138175E-5
348	4.8986889168138175E-5
349	4.6537544709731265E-5
350	4.42106674742447E-5
351	4.42106674742447E-5
352	4.42106674742447E-5
353	4.200013410053246E-5
354	3.9900127395505834E-5
355	3.9900127395505834E-5
356	3.9900127395505834E-5
357	3.790512102573054E-5
358	3.600986497444401E-5
359	3.600986497444401E-5
360	3.600986497444401E-5
361	3.420937172572181E-5
362	3.2498903139435714E-5
363	3.2498903139435714E-5
364	3.2498903139435714E-5
365	3.0873957982463926E-5
366	2.9330260083340727E-5
367	2.9330260083340727E-5
368	2.9330260083340727E-5
369	2.7863747079173688E-5
370	2.6470559725215E-5
371	2.6470559725215E-5
372	2.6470559725215E-5
373	2.514703173895425E-5
374	2.3889680152006535E-5
375	2.3889680152006535E-5
376	2.3889680152006535E-5
377	2.2695196144406207E-5
378	2.1560436337185896E-5
379	2.1560436337185896E-5
380	2.1560436337185896E-5
381	2.04824145203266E-5
382	1.945829379431027E-5
383	1.945829379431027E-5
384	1.945829379431027E-5
385	1.8485379104594756E-5
386	1.756111014936502E-5
387	1.756111014936502E-5
388	1.756111014936502E-5
389	1.6683054641896767E-5
390	1.5848901909801927E-5
391	1.5848901909801927E-5
392	1.5848901909801927E-5
393	1.505645681431183E-5
394	1.4303633973596238E-5
395	1.4303633973596238E-5
396	1.4303633973596238E-5
397	1.3588452274916424E-5
398	1.2909029661170602E-5
399	1.2909029661170602E-5
400	1.2909029661170602E-5
