ODtype	Origin	Destination	Demand	Cost
Regular	4	20	300.0	56.236880815365474
Regular	4	21	200.0	45.733976427804045
Regular	4	22	400.0	41.94649134027868
Regular	4	23	500.0	27.23827146059609
Regular	4	24	200.0	34.92654976749676
Regular	5	1	200.0	10.549244285241576
Regular	5	2	100.0	14.220311688807458
Regular	5	3	100.0	6.541216015719661
Regular	5	4	500.0	2.2995296514967367
Regular	5	6	200.0	8.644941728762312
Regular	5	7	200.0	24.551237973707693
Regular	5	8	500.0	20.253538624477926
Regular	5	9	800.0	8.671875107654417
Regular	5	10	1000.0	15.004805793641179
Regular	5	11	500.0	9.432830131676637
Regular	5	12	200.0	10.550578506142545
Regular	5	13	200.0	13.56620709708666
Regular	5	14	100.0	19.46477336026265
Regular	5	15	200.0	32.41889791691899
Regular	5	16	500.0	29.22158448045021
Regular	5	17	200.0	34.24938569693513
Regular	5	19	100.0	37.28423426879474
Regular	5	20	100.0	53.94722368485273
Regular	5	21	100.0	43.33875410817271
Regular	5	22	200.0	39.656771243793514
Regular	5	23	100.0	29.53780111209333
Regular	6	1	300.0	11.576119579245276
Regular	6	2	400.0	5.575369960045156
Regular	6	3	300.0	15.31868182651588
Regular	6	4	400.0	11.076995462292437
Regular	6	5	200.0	8.7774658107957
Regular	6	7	400.0	15.90629624494521
Regular	6	8	800.0	11.608568517005297
Regular	6	9	400.0	17.449340918450105
Regular	6	10	800.0	23.782271604436982
Regular	6	11	400.0	18.21029594247231
Regular	6	12	200.0	19.328044316938534
Regular	6	13	200.0	22.343672907882784
Regular	6	14	100.0	28.24223917105835
Regular	6	15	200.0	41.19636372771501
Regular	6	16	900.0	20.57664275168783
Regular	6	17	500.0	32.5660615167558
Regular	6	18	100.0	17.94603533727819
Regular	6	19	200.0	38.79834340120641
Regular	6	20	300.0	22.22267086704008
Regular	6	21	100.0	35.277762019093586
Regular	6	22	200.0	30.612081407904228
Regular	6	23	100.0	38.315266922889094
Regular	6	24	100.0	46.00354522978955
Regular	7	1	500.0	27.891614213121734
Regular	7	2	200.0	21.89086459392149
Regular	7	3	100.0	31.634176460392364
Regular	7	4	400.0	27.393316432750552
Regular	7	5	200.0	25.092960444672073
Regular	7	6	400.0	16.315494633876384
Regular	7	8	1000.0	4.377832063122333
Regular	7	9	600.0	16.333165758233754
Regular	7	10	1900.0	36.10040513008916
Regular	7	11	500.0	48.571208761768546
Regular	7	12	700.0	35.643805892508624
Regular	7	13	400.0	52.86584157877691
Regular	7	14	200.0	40.125982291885855
Regular	7	15	500.0	27.75075580942209
Regular	7	16	1400.0	5.241114085119074
Regular	7	17	1000.0	17.23053285018729
Regular	7	18	200.0	2.0397390923328516
Regular	7	19	400.0	22.892047156260883
Regular	7	20	500.0	6.316374622094717
Regular	7	21	200.0	19.37146577414816
Regular	7	22	500.0	14.705785162959003
Regular	7	23	200.0	34.817291005389976
Regular	7	24	100.0	30.82170110834873
Regular	8	1	800.0	23.513782149999393
Regular	8	2	400.0	17.51303253079921
Regular	8	3	200.0	27.25634439727019
Regular	8	4	700.0	23.014800299148785
Regular	8	5	500.0	20.71518185110758
Regular	8	6	800.0	11.937662570754062
Regular	8	7	1000.0	4.297727727939935
Regular	8	9	800.0	11.955333695111399
Regular	8	10	1600.0	18.288264381098134
Regular	8	11	800.0	30.759076157603214
Regular	8	12	600.0	31.265706887691856
Regular	8	13	600.0	34.28133547863667
Regular	8	14	400.0	44.423710019825585
Regular	8	15	600.0	32.048483537361726
Regular	8	16	2200.0	8.96807423468252
Regular	8	17	1400.0	20.95749299975071
Regular	8	18	300.0	6.337466820272785
Regular	8	19	700.0	27.18977488420058
Regular	8	20	900.0	10.614102350034651
Regular	8	21	400.0	23.669193502087907
Regular	8	22	500.0	19.003512890898932
Regular	8	23	300.0	39.040030835322774
Regular	8	24	200.0	35.119428836288485
Regular	9	1	500.0	19.309901243188158
Regular	9	2	200.0	22.980968646754295
Regular	9	3	100.0	15.301872973666512
Regular	9	4	700.0	11.060186609443587
Regular	9	5	800.0	8.76065695794685
Regular	9	6	400.0	17.405598686709162
Regular	9	7	600.0	15.880164242410617
Regular	9	8	800.0	11.582436514470698
Regular	9	10	2800.0	6.332930685986762
Regular	9	11	1400.0	18.80374246249175
Regular	9	12	600.0	19.31123546408933
Regular	9	13	600.0	22.326864055033546
Regular	9	14	600.0	36.12224929172908
Regular	9	15	900.0	23.74702280926458
Regular	9	16	1400.0	31.799599546293155
Regular	9	17	900.0	25.577510589280696
Regular	9	18	200.0	17.919903334744014
Regular	9	19	400.0	28.61235916114047
Regular	9	20	600.0	45.27534857719749
Regular	9	21	300.0	34.666879000518264
Regular	9	22	700.0	30.984896136139074
Regular	9	23	500.0	51.01294889924407
Regular	9	24	200.0	46.117114334718565
Regular	10	1	1300.0	25.591490264633904
Regular	10	2	600.0	31.592212811166426
Regular	10	3	300.0	21.583461995112472
Regular	10	4	1200.0	17.341775630889526
Regular	10	5	1000.0	15.04224597939279
Regular	10	6	800.0	23.687187708155115
Regular	10	7	1900.0	36.70792909458404
Regular	10	8	1600.0	17.864025535916632
Regular	10	9	2800.0	6.2815890214459404
Regular	10	11	4000.0	12.470811776504927
Regular	10	12	2000.0	27.603644124796812
Regular	10	13	1900.0	30.61927271574112
Regular	10	14	2100.0	29.789318605741293
Regular	10	15	4000.0	17.414092123277797
Regular	10	16	4400.0	31.46901337871186
Regular	10	17	3900.0	19.244579903293936
Regular	10	18	700.0	34.666425646001926
Regular	10	19	1800.0	22.279428475153463
Regular	10	20	2500.0	38.942417891210795
Regular	10	21	1200.0	51.99815232781711
Regular	10	22	2600.0	24.651965450152314
Regular	10	23	1800.0	44.68638188069278
Regular	10	24	800.0	39.784183648732025
Regular	11	1	500.0	15.472739188938702
Regular	11	2	200.0	21.473461735470078
Regular	11	3	300.0	11.464710919417062
Regular	11	4	1500.0	7.223024555194137
Regular	11	5	500.0	9.512744651679341
Regular	11	6	400.0	18.157686380441653
Regular	11	7	500.0	49.59381426597418
Regular	11	8	800.0	30.749910707305876
Regular	11	9	1400.0	19.167474192835197
Regular	11	10	3900.0	12.88588517138935
Regular	11	12	1400.0	15.132832348292002
Regular	11	13	1000.0	46.604198245730615
Regular	11	14	1600.0	10.031943228586005
Regular	11	15	1400.0	29.221438191258045
Regular	11	16	1400.0	44.354898550100955
Regular	11	17	1000.0	32.130465074683286
Regular	11	18	100.0	47.55231081739211
Regular	11	19	400.0	35.16531364654269
Regular	11	20	600.0	51.828281750532334
Regular	11	21	400.0	35.76325050124523
Regular	11	22	1100.0	39.410032920177855
Regular	11	23	1300.0	20.104970980416148
Regular	11	24	600.0	24.560057775303797
Regular	12	1	200.0	8.016569697715559
Regular	12	2	100.0	14.017292244247034
Regular	12	3	200.0	4.008541428193968
Regular	12	4	600.0	8.239945067444529
Regular	12	5	200.0	10.52966516393007
Regular	12	6	200.0	19.17460689269244
Regular	12	7	700.0	35.08090313763739
Regular	12	8	600.0	30.7831754096981
Regular	12	9	600.0	19.201540271584292
Regular	12	10	2000.0	27.726874897174472
Regular	12	11	1400.0	14.84143126694855
Regular	12	13	1300.0	3.0156285909441998
Regular	12	14	700.0	24.873374495534605
Regular	12	15	700.0	45.06490065661009
Regular	12	16	700.0	56.196589667180966
Regular	12	17	600.0	46.97189634163186
Regular	12	18	200.0	52.63673373941092
Regular	12	19	300.0	49.65036816862448
Regular	12	20	400.0	49.9304480873773
Regular	12	21	300.0	37.48292757315824
Regular	12	22	700.0	41.13323401272676
Regular	12	23	700.0	31.565614931915505
Regular	12	24	500.0	26.675500912850545
Regular	13	1	500.0	11.031331422523253
Regular	13	2	300.0	17.0320539690547
Regular	13	3	100.0	7.023303153001697
Regular	13	4	600.0	11.254706792252296
Regular	13	5	200.0	13.544426888737526
Regular	13	6	200.0	22.189368617500236
Regular	13	7	400.0	53.304050280280315
Regular	13	8	600.0	33.7979371345051
Regular	13	9	600.0	22.216301996392005
Regular	13	10	1900.0	30.7420781631457
Regular	13	11	1000.0	51.68117167536805
Regular	13	12	1300.0	3.014761724807728
Regular	13	14	600.0	40.094011503171394
Regular	13	15	700.0	45.01826266175796
Regular	13	16	600.0	54.33571191561676
Regular	13	17	500.0	49.986658066439624
Regular	13	18	100.0	51.28512035640562
Regular	13	19	300.0	49.88359901363399
Regular	13	20	600.0	47.00081047252811
Regular	13	21	600.0	34.46729898221405
Regular	13	22	1300.0	47.85504828073329
Regular	13	23	800.0	28.549986340971603
Regular	13	24	800.0	23.65987232190634
Regular	14	1	300.0	27.05989936113541
Regular	14	2	100.0	33.06062190766673
Regular	14	3	100.0	23.051871091613737
Regular	14	4	500.0	18.81018472739081
Regular	14	5	100.0	21.099904823876013
Regular	14	6	100.0	29.744846552638332
Regular	14	7	200.0	40.154545792853064
Regular	14	8	400.0	44.53237785597546
Regular	14	9	600.0	35.4918669791686
Regular	14	10	2100.0	29.21027795772121
Regular	14	11	1600.0	11.587160172196656
Regular	14	12	700.0	26.71999252048871
Regular	14	13	600.0	36.57225501714461
Regular	14	15	1300.0	12.300629424446418
Regular	14	16	700.0	36.29579761735987
Regular	14	17	700.0	24.070487942321197
Regular	14	18	100.0	38.11304234427021
Regular	14	19	300.0	17.16596577632204
Regular	14	20	500.0	33.82873246039332
Regular	14	21	400.0	23.220485615700124
Regular	14	22	1200.0	29.378089691591843
Regular	14	23	1100.0	10.073027751830141
Regular	14	24	400.0	14.528114546717791
Regular	15	1	500.0	42.501138797908844
Regular	15	2	100.0	48.50186134444115
Regular	15	3	100.0	38.49311052838716
Regular	15	4	500.0	34.251424164164256
Regular	15	5	200.0	31.9518945126675
Regular	15	6	200.0	40.596836241430225
Regular	15	7	500.0	27.853916368406296
Regular	15	8	600.0	32.231748431527606
Regular	15	9	1000.0	23.19123755472065
Regular	15	10	4000.0	16.909648533274726
Regular	15	11	1400.0	26.16098792565571
Regular	15	12	700.0	44.5132926580724
Regular	15	13	700.0	44.4142319958812
Regular	15	14	1300.0	12.375226482463319
Regular	15	16	1200.0	23.995168192913752
Regular	15	17	1500.0	11.769858517874766
Regular	15	18	200.0	25.81241291982306
Regular	15	19	800.0	4.865336351875619
Regular	15	20	1100.0	21.528103035946426
Regular	15	21	800.0	34.58319418799971
Regular	15	22	2600.0	7.237873326874496
Regular	15	23	1000.0	23.804077413348274
Regular	15	24	400.0	22.3700915254542
Regular	16	1	500.0	32.9636117110231
Regular	16	2	400.0	26.962862091823226
Regular	16	3	200.0	36.70617395829313
Regular	16	4	800.0	39.52281496699483
Regular	16	5	500.0	30.164957942573402
Regular	16	6	900.0	21.387492131777844
Regular	16	7	1400.0	5.238993081700142
Regular	16	8	2200.0	9.449829561023734
Regular	16	9	1400.0	30.451260747703067
Regular	16	10	4400.0	30.85934343703325
Regular	16	11	1400.0	43.33015521353807
Regular	16	12	700.0	57.4822444994617
Regular	16	13	600.0	53.73940846612228
Regular	16	14	700.0	36.127876066691634
Regular	16	15	1200.0	23.75264958422841
Regular	16	17	2800.0	11.989418765068207
Regular	16	18	500.0	3.197489633117511
Regular	16	19	1300.0	18.89394093106751
Regular	16	20	1600.0	7.474125162879382
Regular	16	21	600.0	20.52921631493269
Regular	16	22	1200.0	15.863535703743665
Regular	16	23	500.0	35.90005364816722
Regular	16	24	300.0	31.440892695231344
Regular	17	1	400.0	44.46232921804802
Regular	17	2	200.0	39.1881717668618
Regular	17	3	100.0	40.45430094852575
Regular	17	4	500.0	36.21261458430282
Regular	17	5	200.0	33.91308493280611
Regular	17	6	500.0	33.61280180681659
Regular	17	7	1000.0	17.4643027567393
Regular	17	8	1400.0	21.67513923606241
Regular	17	9	900.0	25.152427974859243
Regular	17	10	3900.0	18.87083895341332
Regular	17	11	1000.0	31.341650729918232
Regular	17	12	600.0	46.47448307821021
Regular	17	13	500.0	49.490111669154516
Regular	17	14	700.0	24.138457301623514
Regular	17	15	1500.0	11.763230819160194
Regular	17	16	2800.0	12.225309675039066
Regular	17	18	600.0	15.422799308156566
Regular	17	19	1700.0	6.904522165999217
Regular	17	20	1700.0	19.699434837918442
Regular	17	21	600.0	32.75452598997177
Regular	17	22	1700.0	19.00110414603469
Regular	17	23	600.0	38.70461735479502
Regular	17	24	300.0	34.13332234461438
Regular	18	1	100.0	29.933117661704856
Regular	18	4	100.0	29.43446365685206
Regular	18	6	100.0	18.35699808245906
Regular	18	7	200.0	2.0415034485826338
Regular	18	8	300.0	6.4193355117049675
Regular	18	9	200.0	18.37466920681632
Regular	18	10	700.0	34.060651702936326
Regular	18	11	200.0	46.53153020632459
Regular	18	12	200.0	43.04821284035998
Regular	18	13	100.0	50.15040110038196
Regular	18	14	100.0	38.0862431995527
Regular	18	15	200.0	25.71101671708873
Regular	18	16	500.0	3.201374992786227
Regular	18	17	600.0	15.190793757854424
Regular	18	19	300.0	20.852308063927747
Regular	18	20	400.0	4.276635529761864
Regular	18	21	100.0	17.33172668181519
Regular	18	22	300.0	12.666046070626152
Regular	18	23	100.0	32.71888769407883
Regular	19	1	300.0	47.35984745107116
Regular	19	2	100.0	49.94467774172638
Regular	19	4	200.0	39.11013281732576
Regular	19	5	100.0	36.81060316582866
Regular	19	6	200.0	39.30407465040744
Regular	19	7	400.0	22.9885800165301
Regular	19	8	700.0	27.366412079652186
Regular	19	9	400.0	28.049946207881625
Regular	19	10	1800.0	21.768357186435665
Regular	19	11	400.0	33.849432524234636
Regular	19	12	300.0	49.371871504989315
Regular	19	13	300.0	49.27294064904217
Regular	19	14	300.0	17.2339351356243
Regular	19	15	800.0	4.858708653160985
Regular	19	16	1300.0	19.129831841038094
Regular	19	17	1700.0	6.904522165999154
Regular	19	18	300.0	20.94707656794748
Regular	19	20	1200.0	16.662766684070778
Regular	19	21	400.0	29.71785783612409
Regular	19	22	1200.0	12.096581980035475
Regular	19	23	300.0	31.74853442980168
Regular	19	24	100.0	27.228800178615174
Regular	20	1	300.0	34.21742754558154
Regular	20	2	100.0	28.216677926380953
Regular	20	4	300.0	55.685821426355034
Regular	20	5	100.0	53.3862756999954
Regular	20	6	300.0	22.64130796633535
Regular	20	7	500.0	6.325813332459334
Regular	20	8	900.0	10.703645395581667
Regular	20	9	600.0	44.625666891454834
Regular	20	10	2500.0	38.34468581326486
Regular	20	11	600.0	50.81546240003931
Regular	20	12	500.0	49.56422868148848
Regular	20	13	600.0	46.54946695668048
Regular	20	14	500.0	33.80960766979017
Regular	20	15	1100.0	21.434381187326874
Regular	20	16	1600.0	7.48568487666293
Regular	20	17	1700.0	19.475103641731142
Regular	20	18	400.0	4.284309883876698
Regular	20	19	1200.0	16.575672534165907
Regular	20	21	1200.0	13.05509115205332
Regular	20	22	2400.0	8.389410540864287
Regular	20	23	700.0	28.425928485287702
Regular	20	24	400.0	24.505326486253836
Regular	21	1	100.0	44.52570722715106
Regular	21	4	200.0	44.78759047578142
Regular	21	5	100.0	42.50285819221148
Regular	21	6	100.0	35.17481945664988
Regular	21	7	200.0	18.85932482277334
Regular	21	8	400.0	23.23715688589582
Regular	21	9	300.0	33.74220123426458
Regular	21	10	1200.0	50.87754121091594
Regular	21	11	400.0	38.1006035615695
Regular	21	12	300.0	36.50913752943504
Regular	21	13	600.0	33.49437580462731
Regular	21	14	400.0	22.92619016200727
Regular	21	15	800.0	33.96789267764084
Regular	21	16	600.0	20.01919636697687
Regular	21	17	600.0	32.00861513204481
Regular	21	18	100.0	16.81782137419066
Regular	21	19	400.0	29.10918402447986
Regular	21	20	1200.0	12.533511490313959
Regular	21	22	1800.0	3.6503064395684692
Regular	21	23	700.0	16.340349353265726
Regular	21	24	500.0	11.450235334200492
Regular	22	1	400.0	48.207690091529955
Regular	22	2	100.0	36.938069141477136
Regular	22	3	100.0	44.19966182200823
Regular	22	4	400.0	41.152081404139665
Regular	22	5	200.0	38.85255175264299
Regular	22	6	200.0	31.362699181432053
Regular	22	7	500.0	15.047204547555626
Regular	22	8	500.0	19.425036610677957
Regular	22	9	700.0	30.091894794696103
Regular	22	10	2600.0	23.810305773250164
Regular	22	11	1100.0	43.16770327881969
Regular	22	12	700.0	40.19112039381426
Regular	22	13	1300.0	46.535745209737684
Regular	22	14	1200.0	31.580543106623026
Regular	22	15	2600.0	6.900657239975457
Regular	22	16	1200.0	16.207076091759234
Regular	22	17	1700.0	18.670515757850236
Regular	22	18	300.0	13.005701098972994
Regular	22	19	1200.0	11.765993591851078
Regular	22	20	2400.0	8.721391215096293
Regular	22	21	1800.0	3.6819828643791923
Regular	22	23	2100.0	20.036517944423217
Regular	22	24	1100.0	24.491604739310866
Regular	23	1	300.0	37.53055868783839
Regular	23	3	100.0	33.52253041831627
Regular	23	4	500.0	30.354209889590468
Regular	23	5	100.0	32.64392998607583
Regular	23	6	100.0	41.28887171483828
Regular	23	7	200.0	34.35226648731845
Regular	23	8	300.0	38.7300985504394
Regular	23	9	500.0	49.1340053550944
Regular	23	10	1800.0	42.30582073693499
Regular	23	11	1300.0	23.13118533439647
Regular	23	12	700.0	29.51398899012203
Regular	23	13	800.0	26.499227265314452
Regular	23	14	1100.0	11.544025162199825
Regular	23	15	1000.0	25.635362655714538
Regular	23	16	500.0	35.39986306695723
Regular	23	17	600.0	37.36072765722653
Regular	23	18	100.0	32.20483431016733
Regular	23	19	300.0	29.473572046677837
Regular	23	20	700.0	28.026453154858658
Regular	23	21	700.0	15.262513455195348
Regular	23	22	2100.0	19.305061939761703
Regular	23	24	700.0	4.455086794887656
Regular	24	1	100.0	33.07547189295021
Regular	24	4	200.0	33.29884726267933
Regular	24	6	100.0	44.233509087927466
Regular	24	7	100.0	29.666751483081583
Regular	24	8	200.0	34.04458354620344
Regular	24	9	200.0	44.54962789457205
Regular	24	10	800.0	38.2680388731263
Regular	24	11	600.0	28.02129935346171
Regular	24	12	500.0	25.058902195234545
Regular	24	13	700.0	22.044140470426825
Regular	24	14	400.0	16.43413918126505
Regular	24	15	400.0	21.35839033985164
Regular	24	16	300.0	30.826623027284022
Regular	24	17	300.0	33.1282488577264
Regular	24	19	100.0	26.223726691727258
Regular	24	20	400.0	23.340938150621707
Regular	24	21	500.0	10.807426660307698
Regular	24	22	1100.0	24.195175958826944
Regular	24	23	700.0	4.89011401906524
