ODtype	Origin	Destination	Demand	Cost
Regular	8	5	500.0	81.446369978061
Regular	8	6	800.0	36.91663976946636
Regular	8	7	1000.0	109.11099821325301
Regular	8	9	800.0	60.843333954472584
Regular	8	10	1600.0	31610.748475452412
Regular	8	11	800.0	83316.86421753392
Regular	8	12	600.0	50211.04701104986
Regular	8	13	600.0	82329.2186247307
Regular	8	14	400.0	83255.14430783708
Regular	8	15	600.0	31611.086690374555
Regular	8	16	2200.0	31546.637017902412
Regular	8	17	1400.0	31601.137878345202
Regular	8	18	300.0	31539.788589910677
Regular	8	19	700.0	31605.382328204658
Regular	8	20	900.0	31544.577415684034
Regular	8	21	400.0	31723.415447588664
Regular	8	22	500.0	83021.67911569377
Regular	8	23	300.0	82987.51801193746
Regular	8	24	200.0	82770.49749833421
Regular	9	1	500.0	50149.453527190075
Regular	9	2	200.0	70.18755981243078
Regular	9	3	100.0	50145.441533282865
Regular	9	4	700.0	50135.88176821944
Regular	9	5	800.0	20.603942385373315
Regular	9	6	400.0	64.869863812436
Regular	9	7	600.0	169.5757376173441
Regular	9	8	800.0	60.46473940409106
Regular	9	10	2800.0	31662.49668178304
Regular	9	11	1400.0	83256.02178849434
Regular	9	12	600.0	50150.20458338489
Regular	9	13	600.0	82268.37619713797
Regular	9	14	600.0	83194.30188024421
Regular	9	15	900.0	31670.8450601515
Regular	9	16	1400.0	31607.101757306536
Regular	9	17	900.0	31669.32878970808
Regular	9	18	200.0	31600.253329314768
Regular	9	19	400.0	31666.34119013076
Regular	9	20	600.0	31605.042155088126
Regular	9	21	300.0	31783.88018699275
Regular	9	22	700.0	83129.1649869679
Regular	9	23	500.0	82926.67558434479
Regular	9	24	200.0	82709.65507074147
Regular	10	1	1300.0	81878.65404630457
Regular	10	2	600.0	31718.108873768
Regular	10	3	300.0	81874.6420523973
Regular	10	4	1200.0	81865.08228733386
Regular	10	5	1000.0	31749.804461499807
Regular	10	6	800.0	31712.791177768006
Regular	10	7	1900.0	31566.12830789589
Regular	10	8	1600.0	31675.874537998512
Regular	10	9	2800.0	31729.20051911443
Regular	10	11	4000.0	51935.87756369751
Regular	10	12	2000.0	81879.40510249935
Regular	10	13	1900.0	52119.22332526151
Regular	10	14	2100.0	51885.00975560032
Regular	10	15	4000.0	8.348378368416858
Regular	10	16	4400.0	64.37257432558665
Regular	10	17	3900.0	12.003710327438457
Regular	10	18	700.0	71.1492781264456
Regular	10	19	1800.0	13.454475541644499
Regular	10	20	2500.0	75.93752022634808
Regular	10	21	1200.0	254.77613574001245
Regular	10	22	2600.0	51485.236203286535
Regular	10	23	1800.0	51687.55516843629
Regular	10	24	800.0	51540.145737718936
Regular	11	1	500.0	33183.70343545276
Regular	11	2	200.0	83152.53204674911
Regular	11	3	300.0	33179.69144154555
Regular	11	4	1500.0	33189.28621870289
Regular	11	5	500.0	83102.94842932186
Regular	11	6	400.0	83147.21435074923
Regular	11	7	500.0	83311.69540470857
Regular	11	8	800.0	83183.93048531162
Regular	11	9	1400.0	83123.46496392418
Regular	11	10	3900.0	51823.76536022794
Regular	11	12	1400.0	33174.922616744916
Regular	11	13	1000.0	998.1402803705796
Regular	11	14	1600.0	61.835024693755685
Regular	11	15	1400.0	51868.94198103876
Regular	11	16	1400.0	51873.852044756495
Regular	11	17	1000.0	51833.585265767164
Regular	11	18	100.0	51855.282322146566
Regular	11	19	400.0	51835.03603098137
Regular	11	20	600.0	51875.904560134106
Regular	11	21	400.0	51634.04364521563
Regular	11	22	1100.0	540.0734812669241
Regular	11	23	1300.0	331.1777939651673
Regular	11	24	600.0	553.7528095527318
Regular	12	1	200.0	8.780818707828008
Regular	12	2	100.0	49977.60943000412
Regular	12	3	200.0	4.768824800621433
Regular	12	4	600.0	14.36360195795343
Regular	12	5	200.0	49928.02581257703
Regular	12	6	200.0	49972.291734004066
Regular	12	7	700.0	50118.11808479649
Regular	12	8	600.0	50009.00725188271
Regular	12	9	600.0	49948.54234717917
Regular	12	10	2000.0	81611.03902896235
Regular	12	11	1400.0	33105.81720510944
Regular	12	13	1300.0	32118.171613753064
Regular	12	14	700.0	33044.097296859465
Regular	12	15	700.0	81619.95468260767
Regular	12	16	700.0	81555.64445538179
Regular	12	17	600.0	81610.14539067112
Regular	12	18	200.0	81548.79610223352
Regular	12	19	300.0	81614.38983844506
Regular	12	20	400.0	81553.58492801202
Regular	12	21	300.0	81732.4229599165
Regular	12	22	700.0	32985.36668826162
Regular	12	23	700.0	32776.47100095985
Regular	12	24	500.0	32559.45048735655
Regular	13	1	500.0	32185.56315508217
Regular	13	2	300.0	82154.39176637841
Regular	13	3	100.0	32181.551161174964
Regular	13	4	600.0	32191.145938332298
Regular	13	5	200.0	82104.80814895139
Regular	13	6	200.0	82149.07407037845
Regular	13	7	400.0	82294.90084156276
Regular	13	8	600.0	82185.79028139431
Regular	13	9	600.0	82125.32468355354
Regular	13	10	1900.0	52231.81660497826
Regular	13	11	1000.0	987.6455913563852
Regular	13	12	1300.0	32176.782336374345
Regular	13	14	600.0	925.9256831063293
Regular	13	15	700.0	52215.63564856198
Regular	13	16	600.0	52172.11976605065
Regular	13	17	500.0	52205.18725661535
Regular	13	18	100.0	52207.245178607714
Regular	13	19	300.0	52270.764518814445
Regular	13	20	600.0	52156.05723916667
Regular	13	21	600.0	51978.1864860619
Regular	13	22	1300.0	867.1950745085524
Regular	13	23	800.0	658.299387206796
Regular	13	24	800.0	441.278873603482
Regular	14	1	300.0	33121.868410758965
Regular	14	2	100.0	83090.69702205532
Regular	14	3	100.0	33117.85641685179
Regular	14	4	500.0	33127.45119400913
Regular	14	5	100.0	83041.11340462821
Regular	14	6	100.0	83085.37932605532
Regular	14	7	200.0	83231.20610259238
Regular	14	8	400.0	83122.09553707109
Regular	14	9	600.0	83061.62993923038
Regular	14	10	2100.0	51827.70546789958
Regular	14	11	1600.0	61.71990825005611
Regular	14	12	700.0	33113.08759205115
Regular	14	13	600.0	936.3052556768237
Regular	14	15	1300.0	51877.260295853055
Regular	14	16	700.0	51948.00250445325
Regular	14	17	700.0	51895.38459940049
Regular	14	18	100.0	51884.70850119927
Regular	14	19	300.0	51887.49551224009
Regular	14	20	500.0	51881.4591411167
Regular	14	21	400.0	51572.20862052198
Regular	14	22	1200.0	478.23845657316804
Regular	14	23	1100.0	269.3427692714119
Regular	14	24	400.0	491.91778485897606
Regular	15	1	500.0	81887.89928056611
Regular	15	2	100.0	31719.350365992446
Regular	15	3	100.0	81883.89135087731
Regular	15	4	500.0	81874.33189876418
Regular	15	5	200.0	31759.054073604126
Regular	15	6	200.0	31714.032715355464
Regular	15	7	500.0	31567.369846995352
Regular	15	8	600.0	31677.116081700042
Regular	15	9	1000.0	31738.45007134933
Regular	15	10	4000.0	9.249612104366896
Regular	15	11	1400.0	51944.50728690541
Regular	15	12	700.0	81888.20643527772
Regular	15	13	700.0	51976.18395559359
Regular	15	14	1300.0	51873.11931603695
Regular	15	16	1200.0	65.61316651087364
Regular	15	17	1500.0	13.014652097337956
Regular	15	18	200.0	72.39082182798747
Regular	15	19	800.0	5.1060971732276705
Regular	15	20	1100.0	67.58885089206672
Regular	15	21	800.0	246.42688279666984
Regular	15	22	2600.0	51404.77844805654
Regular	15	23	1000.0	51618.733304509056
Regular	15	24	400.0	51789.61358954816
Regular	16	1	500.0	81821.79870103256
Regular	16	2	400.0	31653.73629944235
Regular	16	3	200.0	81817.78647887145
Regular	16	4	800.0	81808.2267145697
Regular	16	5	500.0	31692.948888735384
Regular	16	6	900.0	31648.41860344236
Regular	16	7	1400.0	31501.755733570346
Regular	16	8	2200.0	31611.50196367289
Regular	16	9	1400.0	31672.345297627366
Regular	16	10	4400.0	64.10929340746905
Regular	16	11	1400.0	52005.62252151576
Regular	16	12	700.0	81822.5495295529
Regular	16	13	600.0	52357.277140347556
Regular	16	14	700.0	51958.79822092841
Regular	16	15	1200.0	72.43862051978421
Regular	16	17	2800.0	54.5008604427863
Regular	16	18	500.0	6.776703800858899
Regular	16	19	1300.0	66.73425834987924
Regular	16	20	1600.0	11.565529574213901
Regular	16	21	600.0	190.40356147881724
Regular	16	22	1200.0	51477.21706857629
Regular	16	23	500.0	51691.171925028815
Regular	16	24	300.0	51475.773163457765
Regular	17	1	400.0	81874.39698795503
Regular	17	2	200.0	31706.334813855883
Regular	17	3	100.0	81870.38499404782
Regular	17	4	500.0	81860.82522898434
Regular	17	5	200.0	31745.547403150285
Regular	17	6	500.0	31701.01711785589
Regular	17	7	1000.0	31554.354247983876
Regular	17	8	1400.0	31664.100478086424
Regular	17	9	900.0	31724.9438120409
Regular	17	10	3900.0	9.675058251197015
Regular	17	11	1000.0	51965.53837286067
Regular	17	12	600.0	81875.14804414992
Regular	17	13	500.0	52303.63355099147
Regular	17	14	700.0	51904.21134345729
Regular	17	15	1500.0	17.93776007699767
Regular	17	16	2800.0	52.59851441353567
Regular	17	18	600.0	59.375218214394515
Regular	17	19	1700.0	12.233397907092979
Regular	17	20	1700.0	64.16404398774948
Regular	17	21	600.0	243.00207589235313
Regular	17	22	1700.0	51843.84518622998
Regular	17	23	600.0	52186.64901070585
Regular	17	24	300.0	52409.22900948169
Regular	18	1	100.0	81815.0217697389
Regular	18	4	100.0	81801.45001076865
Regular	18	6	100.0	31641.641899641498
Regular	18	7	200.0	31494.97902976948
Regular	18	8	300.0	31604.72525987203
Regular	18	9	200.0	31665.568593826505
Regular	18	10	700.0	70.95772139920335
Regular	18	11	200.0	52006.83911968001
Regular	18	12	200.0	81815.77282590915
Regular	18	13	100.0	52794.241262085205
Regular	18	14	100.0	51944.417416500924
Regular	18	15	200.0	71.29810046391086
Regular	18	16	500.0	6.848427991733952
Regular	18	17	600.0	61.349288434520155
Regular	18	19	300.0	65.59373829400603
Regular	18	20	400.0	4.7888257733550015
Regular	18	21	100.0	183.62685767795833
Regular	18	22	300.0	51913.323919227194
Regular	18	23	100.0	52127.27877567973
Regular	19	1	300.0	81882.30648768428
Regular	19	2	100.0	31714.24431358547
Regular	19	4	200.0	81868.73472871368
Regular	19	5	100.0	31753.45690287932
Regular	19	6	200.0	31708.926617585475
Regular	19	7	400.0	31562.263747713456
Regular	19	8	700.0	31672.00997781601
Regular	19	9	400.0	31732.85331177048
Regular	19	10	1800.0	14.953974274271587
Regular	19	11	400.0	51950.445018971404
Regular	19	12	300.0	81883.05754387936
Regular	19	13	300.0	52851.93519003066
Regular	19	14	300.0	52368.06039481303
Regular	19	15	800.0	5.704362169904697
Regular	19	16	1300.0	60.50706933764599
Regular	19	17	1700.0	7.908554924110282
Regular	19	18	300.0	67.28471794398146
Regular	19	20	1200.0	62.482753718839106
Regular	19	21	400.0	241.32078562344242
Regular	19	22	1200.0	51971.017847172574
Regular	19	23	300.0	52184.972703625186
Regular	19	24	100.0	52407.547719212744
Regular	20	1	300.0	81819.82374635927
Regular	20	2	100.0	31651.761572260242
Regular	20	4	300.0	81806.25198738855
Regular	20	5	100.0	31690.97416155443
Regular	20	6	300.0	31646.44387626025
Regular	20	7	500.0	31499.78100638824
Regular	20	8	900.0	31609.527236490787
Regular	20	9	600.0	31670.37057044526
Regular	20	10	2500.0	75.75935054855711
Regular	20	11	600.0	52384.61769055289
Regular	20	12	500.0	81820.57480255415
Regular	20	13	600.0	51908.59510470137
Regular	20	14	500.0	52003.99609904263
Regular	20	15	1100.0	66.50927469055561
Regular	20	16	1600.0	11.650404610492608
Regular	20	17	1700.0	66.1512650532788
Regular	20	18	400.0	4.80197661875866
Regular	20	19	1200.0	60.80491252065098
Regular	20	21	1200.0	178.83803190460333
Regular	20	22	2400.0	51908.53509345382
Regular	20	23	700.0	51854.748039707134
Regular	20	24	400.0	51464.20763388356
Regular	21	1	100.0	81997.69442587739
Regular	21	4	200.0	81984.12274048684
Regular	21	5	100.0	31868.844914648827
Regular	21	6	100.0	31824.31462936494
Regular	21	7	200.0	31677.651759492896
Regular	21	8	400.0	31787.397989595447
Regular	21	9	300.0	31848.241323549915
Regular	21	10	1200.0	253.6302837415292
Regular	21	11	400.0	51956.67773172641
Regular	21	12	300.0	81998.4455527038
Regular	21	13	600.0	51729.75707279679
Regular	21	14	400.0	51770.01641148178
Regular	21	15	800.0	244.38002779521543
Regular	21	16	600.0	189.52115771515244
Regular	21	17	600.0	244.0220181579384
Regular	21	18	100.0	182.67272972341837
Regular	21	19	400.0	238.67566562531073
Regular	21	20	1200.0	177.87075310465968
Regular	21	22	1800.0	51723.41481581957
Regular	21	23	700.0	51502.39011558225
Regular	21	24	500.0	51285.36960197894
Regular	22	1	400.0	33066.48049794018
Regular	22	2	100.0	82989.00296557634
Regular	22	3	100.0	33062.4685040329
Regular	22	4	400.0	33072.06328119026
Regular	22	5	200.0	82985.72549180925
Regular	22	6	200.0	82983.68526957638
Regular	22	7	500.0	82837.02239970432
Regular	22	8	500.0	82946.76862980692
Regular	22	9	700.0	83006.24202641152
Regular	22	10	2600.0	51413.40057059798
Regular	22	11	1100.0	543.3010606021246
Regular	22	12	700.0	33057.69967923231
Regular	22	13	1300.0	880.9173428579472
Regular	22	14	1200.0	481.58115235206856
Regular	22	15	2600.0	51404.15095849369
Regular	22	16	1200.0	51469.76412500456
Regular	22	17	1700.0	51417.165610590986
Regular	22	18	300.0	51476.47354923814
Regular	22	19	1200.0	51409.25705566689
Regular	22	20	2400.0	51306.78736126774
Regular	22	21	1800.0	51093.97016394891
Regular	22	23	2100.0	213.95485645253544
Regular	22	24	1100.0	436.5298720400998
Regular	23	1	300.0	32852.52564148759
Regular	23	3	100.0	32848.51364758038
Regular	23	4	500.0	32858.1084247377
Regular	23	5	100.0	82771.7706353568
Regular	23	6	100.0	82816.03655678387
Regular	23	7	200.0	82961.86333332106
Regular	23	8	300.0	82852.75276779961
Regular	23	9	500.0	82792.28716995897
Regular	23	10	1800.0	51619.95762483674
Regular	23	11	1300.0	329.34620414958897
Regular	23	12	700.0	32843.74482277976
Regular	23	13	800.0	666.9624864054115
Regular	23	14	1100.0	267.62629589953303
Regular	23	15	1000.0	51547.47831975945
Regular	23	16	500.0	51492.60900250081
Regular	23	17	600.0	51546.88786940858
Regular	23	18	100.0	51881.50696807706
Regular	23	19	300.0	51541.541516876016
Regular	23	20	700.0	51937.32445359331
Regular	23	21	700.0	51759.48262804601
Regular	23	22	2100.0	208.89568730175617
Regular	23	24	700.0	222.5750155875643
Regular	24	1	100.0	32629.95062590002
Regular	24	4	200.0	32635.533409150146
Regular	24	6	100.0	82593.46154119629
Regular	24	7	100.0	82739.28831773356
Regular	24	8	200.0	82630.17775221207
Regular	24	9	200.0	82569.71215437142
Regular	24	10	800.0	51790.537896199974
Regular	24	11	600.0	546.3667177529037
Regular	24	12	500.0	32621.169807192193
Regular	24	13	700.0	444.3874708178477
Regular	24	14	400.0	484.64680950284776
Regular	24	15	400.0	51781.287640253635
Regular	24	16	300.0	51726.42877017362
Regular	24	17	300.0	51780.92963061641
Regular	24	19	100.0	51764.67299686202
Regular	24	20	400.0	51703.467085016586
Regular	24	21	500.0	51519.886367740226
Regular	24	22	1100.0	425.9162009050707
Regular	24	23	700.0	217.0205136033145
