ODtype	Origin	Destination	Demand	Cost
Regular	4	13	600.0	11.380098022962782
Regular	4	14	500.0	17.795146764397124
Regular	4	15	500.0	36.31221793923478
Regular	4	16	800.0	33.6340419324982
Regular	4	17	500.0	38.39724129544089
Regular	4	18	100.0	29.994335162421645
Regular	4	19	200.0	41.23925918463127
Regular	4	20	300.0	53.06881242793939
Regular	4	21	200.0	43.33194539664545
Regular	4	22	400.0	43.737773194809954
Regular	4	23	500.0	27.377266144166626
Regular	4	24	200.0	33.89734602318776
Regular	5	1	200.0	10.75322846656952
Regular	5	2	100.0	12.262379097069232
Regular	5	3	100.0	6.739392422078925
Regular	5	4	500.0	2.4015423674312575
Regular	5	6	200.0	6.299320028446627
Regular	5	7	200.0	22.193456362095556
Regular	5	8	500.0	17.87329363355237
Regular	5	9	800.0	9.349295061670482
Regular	5	10	1000.0	17.15845218583753
Regular	5	11	500.0	9.825323632679655
Regular	5	12	200.0	10.760204502290316
Regular	5	13	200.0	13.781640390394086
Regular	5	14	100.0	20.196689131828393
Regular	5	15	200.0	34.13165483166499
Regular	5	16	500.0	27.592113190636724
Regular	5	17	200.0	36.216678187871096
Regular	5	19	100.0	39.058696077061484
Regular	5	20	100.0	55.86167922933406
Regular	5	21	100.0	44.5200110873214
Regular	5	22	200.0	41.55721008724014
Regular	5	23	100.0	29.77880851159752
Regular	6	1	300.0	11.963394991822774
Regular	6	2	400.0	5.963059068622716
Regular	6	3	300.0	26.19952951219121
Regular	6	4	400.0	21.86167945754349
Regular	6	5	200.0	19.460137090112223
Regular	6	7	400.0	15.894136333648726
Regular	6	8	800.0	11.573973605105742
Regular	6	9	400.0	28.8094321517826
Regular	6	10	800.0	36.61858927594983
Regular	6	11	400.0	29.285460722791953
Regular	6	12	200.0	30.220341592403187
Regular	6	13	200.0	33.24177748050686
Regular	6	14	100.0	39.65682622194063
Regular	6	15	200.0	53.59179192177856
Regular	6	16	900.0	21.292793162189867
Regular	6	17	500.0	29.03973680135499
Regular	6	18	100.0	17.91080714912716
Regular	6	19	200.0	58.51883316717464
Regular	6	20	300.0	22.14661199233533
Regular	6	21	100.0	37.07734827546104
Regular	6	22	200.0	31.81877607781447
Regular	6	23	100.0	49.238945601709936
Regular	6	24	100.0	55.759025480731545
Regular	7	1	500.0	45.62298832867425
Regular	7	2	200.0	39.62265240547381
Regular	7	3	100.0	59.859055332705516
Regular	7	4	400.0	55.52095891160551
Regular	7	5	200.0	53.118860169427236
Regular	7	6	400.0	33.65959333685122
Regular	7	8	1000.0	11.94087775557031
Regular	7	9	600.0	44.56180380442623
Regular	7	10	1900.0	52.37096092859401
Regular	7	11	500.0	63.19617696220504
Regular	7	12	700.0	63.87944675288955
Regular	7	13	400.0	66.90130741096445
Regular	7	14	200.0	36.30555377219015
Regular	7	15	500.0	24.219491691070488
Regular	7	16	1400.0	5.131505024275892
Regular	7	17	1000.0	12.878448663440958
Regular	7	18	200.0	2.016670815478359
Regular	7	19	400.0	12.820261903454213
Regular	7	20	500.0	6.25247565868664
Regular	7	21	200.0	21.183211941812168
Regular	7	22	500.0	15.924639744165766
Regular	7	23	200.0	36.42414922284709
Regular	7	24	100.0	31.44785264201261
Regular	8	1	800.0	33.68211057310353
Regular	8	2	400.0	27.681774649903556
Regular	8	3	200.0	47.91823093238343
Regular	8	4	700.0	43.58039503882447
Regular	8	5	500.0	41.17878894625705
Regular	8	6	800.0	21.71871558128082
Regular	8	7	1000.0	4.3201627285429876
Regular	8	9	800.0	32.62092604885598
Regular	8	10	1600.0	40.43008317302301
Regular	8	11	800.0	51.159476748415976
Regular	8	12	600.0	51.93905717368372
Regular	8	13	600.0	54.96049306178755
Regular	8	14	400.0	40.625716500733226
Regular	8	15	600.0	28.53178235945033
Regular	8	16	2200.0	9.718819557084142
Regular	8	17	1400.0	17.465763196249224
Regular	8	18	300.0	6.336833544021353
Regular	8	19	700.0	17.14042463199734
Regular	8	20	900.0	10.572638387229627
Regular	8	21	400.0	25.503374670354855
Regular	8	22	500.0	20.244802472708756
Regular	8	23	300.0	40.09527834144184
Regular	8	24	200.0	35.76801537055541
Regular	9	1	500.0	19.310284831570282
Regular	9	2	200.0	20.819435462070093
Regular	9	3	100.0	15.296448787079676
Regular	9	4	700.0	10.958598732432009
Regular	9	5	800.0	8.55705636500075
Regular	9	6	400.0	14.856376393447352
Regular	9	7	600.0	16.447806177702503
Regular	9	8	800.0	12.127643449159532
Regular	9	10	2800.0	7.809157124167047
Regular	9	11	1400.0	18.634373157777656
Regular	9	12	600.0	19.3172608672912
Regular	9	13	600.0	22.338696755394754
Regular	9	14	600.0	36.86842185111425
Regular	9	15	900.0	24.78235976999451
Regular	9	16	1400.0	37.50418037630778
Regular	9	17	900.0	26.867383126200604
Regular	9	18	200.0	18.464476993181332
Regular	9	19	400.0	29.70940101539086
Regular	9	20	600.0	46.47318807833592
Regular	9	21	300.0	35.17071602565084
Regular	9	22	700.0	32.20791502556964
Regular	9	23	500.0	49.85087491019433
Regular	9	24	200.0	45.435356725851435
Regular	10	1	1300.0	24.253102680976916
Regular	10	2	600.0	26.675688352471845
Regular	10	3	300.0	20.239266636486235
Regular	10	4	1200.0	15.901416581838566
Regular	10	5	1000.0	13.499874214407308
Regular	10	6	800.0	19.79919424285373
Regular	10	7	1900.0	36.56524790480079
Regular	10	8	1600.0	17.07046129856609
Regular	10	9	2800.0	4.942817849406557
Regular	10	11	4000.0	10.825216033610737
Regular	10	12	2000.0	23.497457789670072
Regular	10	13	1900.0	26.518893677773555
Regular	10	14	2100.0	29.059264726947163
Regular	10	15	4000.0	16.97320264582745
Regular	10	16	4400.0	31.165360761394137
Regular	10	17	3900.0	19.05822600203352
Regular	10	18	700.0	34.468049884400365
Regular	10	19	1800.0	21.900243891223816
Regular	10	20	2500.0	38.70322704349573
Regular	10	21	1200.0	53.63459101073389
Regular	10	22	2600.0	24.39875790140259
Regular	10	23	1800.0	42.04171778602615
Regular	10	24	800.0	37.62619960168438
Regular	11	1	500.0	15.709987035169316
Regular	11	2	200.0	21.71184394409318
Regular	11	3	300.0	11.696150990678793
Regular	11	4	1500.0	7.358300936031126
Regular	11	5	500.0	9.538864043600917
Regular	11	6	400.0	15.838184072047543
Regular	11	7	500.0	50.13893787913985
Regular	11	8	800.0	30.61029447433553
Regular	11	9	1400.0	18.525813411712875
Regular	11	10	3900.0	13.573694545339894
Regular	11	12	1400.0	12.672241756059156
Regular	11	13	1000.0	40.69927893362062
Regular	11	14	1600.0	10.371365499148721
Regular	11	15	1400.0	29.866312094419634
Regular	11	16	1400.0	44.73905530673394
Regular	11	17	1000.0	32.63192054737345
Regular	11	18	100.0	48.04174442974052
Regular	11	19	400.0	33.23302432677657
Regular	11	20	600.0	52.27692158883613
Regular	11	21	400.0	34.61459467663899
Regular	11	22	1100.0	36.49523989697332
Regular	11	23	1300.0	19.953484878918008
Regular	11	24	600.0	24.093855156167535
Regular	12	1	200.0	8.025401073607139
Regular	12	2	100.0	14.027257982531117
Regular	12	3	200.0	4.011565029116598
Regular	12	4	600.0	8.134944884865408
Regular	12	5	200.0	10.315507992435368
Regular	12	6	200.0	22.3586449743034
Regular	12	7	700.0	36.112696868095696
Regular	12	8	600.0	33.93261857940923
Regular	12	9	600.0	19.66480305410571
Regular	12	10	2000.0	27.216537141661178
Regular	12	11	1400.0	13.642842596321183
Regular	12	13	1300.0	3.0214358881036865
Regular	12	14	700.0	24.01420809546995
Regular	12	15	700.0	44.189739787488186
Regular	12	16	700.0	49.53825646307607
Regular	12	17	600.0	46.274763143694635
Regular	12	18	200.0	38.48918799675594
Regular	12	19	300.0	47.90113068214092
Regular	12	20	400.0	46.22614564653637
Regular	12	21	300.0	34.973283261786385
Regular	12	22	700.0	38.47541624339607
Regular	12	23	700.0	31.3573946595995
Regular	12	24	500.0	25.53868388832856
Regular	13	1	500.0	11.04058177770974
Regular	13	2	300.0	17.042438686633613
Regular	13	3	100.0	7.02674573321921
Regular	13	4	600.0	11.150125588967986
Regular	13	5	200.0	13.330688696537816
Regular	13	6	200.0	25.373825678405982
Regular	13	7	400.0	49.68257822346491
Regular	13	8	600.0	33.363997957249396
Regular	13	9	600.0	22.679983758208248
Regular	13	10	1900.0	30.231717845763672
Regular	13	11	1000.0	58.7606713049678
Regular	13	12	1300.0	3.0151807041026104
Regular	13	14	600.0	43.03829624053105
Regular	13	15	700.0	43.748832302196554
Regular	13	16	600.0	51.04846225821717
Regular	13	17	500.0	49.28994384779724
Regular	13	18	100.0	47.58539750903434
Regular	13	19	300.0	48.67587354759264
Regular	13	20	600.0	43.204709758432415
Regular	13	21	600.0	31.951847373682696
Regular	13	22	1300.0	44.87771378955124
Regular	13	23	800.0	28.335958771495935
Regular	13	24	800.0	22.51724800022488
Regular	14	1	300.0	31.432362099605957
Regular	14	2	100.0	37.434219008529965
Regular	14	3	100.0	27.418526055115567
Regular	14	4	500.0	23.080676000467896
Regular	14	5	100.0	25.261239108037685
Regular	14	6	100.0	31.560559136484315
Regular	14	7	200.0	40.5185054642621
Regular	14	8	400.0	52.45938321983217
Regular	14	9	600.0	29.141661524121268
Regular	14	10	2100.0	24.84922207922069
Regular	14	11	1600.0	15.722375064436765
Regular	14	12	700.0	28.394616820495898
Regular	14	13	600.0	30.327913434471895
Regular	14	15	1300.0	12.310905754840892
Regular	14	16	700.0	38.01969375242184
Regular	14	17	700.0	25.911772128755125
Regular	14	18	100.0	38.42132474983051
Regular	14	19	300.0	17.23794700023722
Regular	14	20	500.0	34.040636999228816
Regular	14	21	400.0	22.699262010497236
Regular	14	22	1200.0	26.123874397824586
Regular	14	23	1100.0	9.582119379769289
Regular	14	24	400.0	13.72248965701882
Regular	15	1	500.0	36.11268755531848
Regular	15	2	100.0	67.8302521148946
Regular	15	3	100.0	32.09885151082787
Regular	15	4	500.0	27.7610014561802
Regular	15	5	200.0	25.35945908874893
Regular	15	6	200.0	61.867193046272796
Regular	15	7	500.0	28.207599709420187
Regular	15	8	600.0	40.14847746499003
Regular	15	9	1000.0	16.80240272374818
Regular	15	10	4000.0	11.859584874341614
Regular	15	11	1400.0	23.216128701753203
Regular	15	12	700.0	35.357042664011644
Regular	15	13	700.0	37.258420733310054
Regular	15	14	1300.0	12.08606208111955
Regular	15	16	1200.0	25.70878799758097
Regular	15	17	1500.0	13.600866373914231
Regular	15	18	200.0	26.11041899498881
Regular	15	19	800.0	4.92704124539633
Regular	15	20	1100.0	21.729731244387587
Regular	15	21	800.0	36.660467527512814
Regular	15	22	2600.0	7.425555255575129
Regular	15	23	1000.0	25.068515140199008
Regular	15	24	400.0	20.652996955856903
Regular	16	1	500.0	45.64146528493804
Regular	16	2	400.0	38.960420240098316
Regular	16	3	200.0	58.81032836372185
Regular	16	4	800.0	54.46418030026977
Regular	16	5	500.0	52.06321883420268
Regular	16	6	900.0	32.60195689381071
Regular	16	7	1400.0	5.39993252594358
Regular	16	8	2200.0	11.495226432908158
Regular	16	9	1400.0	44.23410593047201
Regular	16	10	4400.0	14.644965819399236
Regular	16	11	1400.0	25.47018185301
Regular	16	12	700.0	62.82076789585798
Regular	16	13	600.0	72.2196530404158
Regular	16	14	700.0	29.90371001038982
Regular	16	15	1200.0	17.817637202536876
Regular	16	17	2800.0	7.746943639165058
Regular	16	18	500.0	3.302751811512714
Regular	16	19	1300.0	14.105557294988426
Regular	16	20	1600.0	7.5385566547209955
Regular	16	21	600.0	22.469292937846223
Regular	16	22	1200.0	17.210720740200138
Regular	16	23	500.0	38.5526444093181
Regular	16	24	300.0	32.733933638046935
Regular	17	1	400.0	40.561119831717235
Regular	17	2	200.0	56.552039362658476
Regular	17	3	100.0	36.54728378722665
Regular	17	4	500.0	32.20943373257898
Regular	17	5	200.0	29.80789136514771
Regular	17	6	500.0	48.79725669217346
Regular	17	7	1000.0	17.507854149610203
Regular	17	8	1400.0	24.320674739112263
Regular	17	9	900.0	21.25083500014695
Regular	17	10	3900.0	16.30801715074035
Regular	17	11	1000.0	27.133233184351127
Regular	17	12	600.0	39.80547494041033
Regular	17	13	500.0	42.82691082851402
Regular	17	14	700.0	22.15675564449133
Regular	17	15	1500.0	10.070693563371776
Regular	17	16	2800.0	12.107921623666666
Regular	17	18	600.0	15.410673435179364
Regular	17	19	1700.0	6.358403317861591
Regular	17	20	1700.0	19.646478278387676
Regular	17	21	600.0	34.57721456151286
Regular	17	22	1700.0	17.49624881894691
Regular	17	23	600.0	33.09187268602821
Regular	17	24	300.0	30.72369051922867
Regular	18	1	100.0	47.720169043105585
Regular	18	4	100.0	57.618453508826114
Regular	18	6	100.0	35.756774051282186
Regular	18	7	200.0	2.0971807144308654
Regular	18	8	300.0	14.038058470001179
Regular	18	9	200.0	46.65898451885775
Regular	18	10	700.0	17.759800028196786
Regular	18	11	200.0	28.58501606180778
Regular	18	12	200.0	65.97658555323021
Regular	18	13	100.0	68.99855153178913
Regular	18	14	100.0	34.288882956711774
Regular	18	15	200.0	14.515881333486133
Regular	18	16	500.0	3.1148342087975345
Regular	18	17	600.0	10.861777847962607
Regular	18	19	300.0	10.803591087975898
Regular	18	20	400.0	4.23580484320828
Regular	18	21	100.0	19.16654112633351
Regular	18	22	300.0	13.907968928687405
Regular	18	23	100.0	35.24989259780505
Regular	19	1	300.0	39.824977800828634
Regular	19	2	100.0	62.90321086949764
Regular	19	4	200.0	31.473291701690588
Regular	19	5	100.0	29.071749334259124
Regular	19	6	200.0	56.94015180087606
Regular	19	7	400.0	23.280558464023652
Regular	19	8	700.0	35.221436219593805
Regular	19	9	400.0	20.514692969258395
Regular	19	10	1800.0	15.57187511985181
Regular	19	11	400.0	29.907342870945797
Regular	19	12	300.0	44.192752574422364
Regular	19	13	300.0	40.970710978820186
Regular	19	14	300.0	15.798352326629741
Regular	19	15	800.0	3.7122902455101907
Regular	19	16	1300.0	20.78174675218456
Regular	19	17	1700.0	8.673825128517905
Regular	19	18	300.0	21.183377749592555
Regular	19	20	1200.0	16.80268999899126
Regular	19	21	400.0	31.73342628211649
Regular	19	22	1200.0	11.13784550108532
Regular	19	23	300.0	26.063298413066
Regular	19	24	100.0	24.365287201367096
Regular	20	1	300.0	52.10085679370602
Regular	20	2	100.0	46.10052087050598
Regular	20	4	300.0	61.998294711722494
Regular	20	5	100.0	59.596733993975185
Regular	20	6	300.0	40.13746180188338
Regular	20	7	500.0	6.477868465032134
Regular	20	8	900.0	18.418746220602447
Regular	20	9	600.0	51.039672269458144
Regular	20	10	2500.0	22.140481007753557
Regular	20	11	600.0	32.965703812409075
Regular	20	12	500.0	44.81598146488147
Regular	20	13	600.0	41.80080076077889
Regular	20	14	500.0	30.053078113503116
Regular	20	15	1100.0	10.280076490277798
Regular	20	16	1600.0	7.495521959398801
Regular	20	17	1700.0	15.242227437962399
Regular	20	18	400.0	4.380687750601269
Regular	20	19	1200.0	6.567786244767616
Regular	20	21	1200.0	14.93073628312524
Regular	20	22	2400.0	9.672164085479126
Regular	20	23	700.0	29.149210332916432
Regular	20	24	400.0	25.19537698332572
Regular	21	1	100.0	37.9106462553635
Regular	21	4	200.0	38.02019006662164
Regular	21	5	100.0	37.15644401726277
Regular	21	6	100.0	52.89440291324715
Regular	21	7	200.0	19.21346315608647
Regular	21	8	400.0	31.179644785496155
Regular	21	9	300.0	28.599387652261996
Regular	21	10	1200.0	33.392650742261
Regular	21	11	400.0	39.57467581669777
Regular	21	12	300.0	29.885245181756254
Regular	21	13	600.0	26.870064477653642
Regular	21	14	400.0	23.883047009633373
Regular	21	15	800.0	21.53293887502754
Regular	21	16	600.0	18.74838434414853
Regular	21	17	600.0	26.494897260181432
Regular	21	18	100.0	15.633550135351005
Regular	21	19	400.0	17.820648629517354
Regular	21	20	1200.0	11.252862384749745
Regular	21	22	1800.0	3.502132981609641
Regular	21	23	700.0	16.08335147147163
Regular	21	24	500.0	10.264640700200562
Regular	22	1	400.0	40.87344725544474
Regular	22	2	100.0	55.35948646576597
Regular	22	3	100.0	36.859611210954085
Regular	22	4	400.0	36.055853403084384
Regular	22	5	200.0	33.65431103565311
Regular	22	6	200.0	49.3964273971431
Regular	22	7	500.0	15.736834060292118
Regular	22	8	500.0	27.67771181586243
Regular	22	9	700.0	25.097254670652354
Regular	22	10	2600.0	20.154436821245795
Regular	22	11	1100.0	48.06767241809561
Regular	22	12	700.0	32.848046181837496
Regular	22	13	1300.0	38.388753939326364
Regular	22	14	1200.0	32.34529735365885
Regular	22	15	2600.0	8.294851946904174
Regular	22	16	1200.0	16.754487554658773
Regular	22	17	1700.0	21.89571832081841
Regular	22	18	300.0	13.639653345861253
Regular	22	19	1200.0	13.221893192300504
Regular	22	20	2400.0	9.258965595259985
Regular	22	21	1800.0	2.962801000081198
Regular	22	23	2100.0	17.642959884623735
Regular	22	24	1100.0	21.78333016187328
Regular	23	1	300.0	31.786375832412276
Regular	23	3	100.0	27.772539787921897
Regular	23	4	500.0	37.783013469502954
Regular	23	5	100.0	39.963576577072864
Regular	23	6	100.0	46.262896605519494
Regular	23	7	200.0	32.27858907834761
Regular	23	8	300.0	44.21946683391864
Regular	23	9	500.0	48.08593160820755
Regular	23	10	1800.0	37.69304115402633
Regular	23	11	1300.0	30.42471253347188
Regular	23	12	700.0	23.76097475880524
Regular	23	13	800.0	20.74579405470261
Regular	23	14	1100.0	14.702337469035102
Regular	23	15	1000.0	25.92224885623545
Regular	23	16	500.0	33.296242572714426
Regular	23	17	600.0	40.614109597790026
Regular	23	18	100.0	30.181408363916372
Regular	23	19	300.0	31.940284469272186
Regular	23	20	700.0	25.80072061331521
Regular	23	21	700.0	13.574969650707372
Regular	23	22	2100.0	16.541755018055323
Regular	23	24	700.0	4.140370277249535
Regular	24	1	100.0	27.6460055551629
Regular	24	4	200.0	27.755549366421132
Regular	24	6	100.0	36.27416389163132
Regular	24	7	100.0	27.165330223239966
Regular	24	8	200.0	39.10620797881032
Regular	24	9	200.0	38.033987025719824
Regular	24	10	800.0	33.09116917631331
Regular	24	11	600.0	36.24342330474293
Regular	24	12	500.0	19.62060448155569
Regular	24	13	700.0	16.60542377745308
Regular	24	14	400.0	20.52104824030617
Regular	24	15	400.0	21.231584301971658
Regular	24	16	300.0	28.185464141543683
Regular	24	17	300.0	34.83245067588587
Regular	24	19	100.0	26.158625547367983
Regular	24	20	400.0	20.68746175820753
Regular	24	21	500.0	9.434599373457825
Regular	24	22	1100.0	22.36046578932637
Regular	24	23	700.0	5.818710771271062
