ODtype	Origin	Destination	Demand	Cost
Regular	4	10	1200.0	88255.86731263474
Regular	4	11	1400.0	11.113979713811696
Regular	4	12	600.0	8.261869193219415
Regular	4	13	600.0	11.327337681122408
Regular	4	14	500.0	88300.84950393667
Regular	4	15	500.0	88284.13038911602
Regular	4	16	800.0	88287.85653173267
Regular	4	17	500.0	88280.87966286091
Regular	4	18	100.0	88281.4534998611
Regular	4	19	200.0	88293.2171793227
Regular	4	20	300.0	88285.76798753109
Regular	4	21	200.0	88299.9731535924
Regular	4	22	400.0	88296.05339466756
Regular	4	23	500.0	88308.62488157506
Regular	4	24	200.0	88313.0562965695
Regular	5	1	200.0	10.725154857096168
Regular	5	2	100.0	16.7333461313661
Regular	5	3	100.0	6.709178158524906
Regular	5	4	500.0	2.467624044368365
Regular	5	6	200.0	12.039958609750919
Regular	5	7	200.0	88318.58066445583
Regular	5	8	500.0	58.70301504855272
Regular	5	9	800.0	88247.2256035178
Regular	5	10	1000.0	88253.40676041502
Regular	5	11	500.0	13.581603758180082
Regular	5	12	200.0	10.729493237587777
Regular	5	13	200.0	13.794961725490793
Regular	5	14	100.0	88298.38895171667
Regular	5	15	200.0	88281.66983689615
Regular	5	16	500.0	88322.12984873267
Regular	5	17	200.0	88278.41911064083
Regular	5	19	100.0	88286.16894333265
Regular	5	20	100.0	88299.46028487683
Regular	5	21	100.0	88298.68686741311
Regular	5	22	200.0	88293.59284244776
Regular	5	23	100.0	88307.47478431102
Regular	6	1	300.0	14.820984667834546
Regular	6	2	400.0	8.812665384559734
Regular	6	3	300.0	18.83668108428814
Regular	6	4	400.0	14.595126970131606
Regular	6	5	200.0	12.12750292576323
Regular	6	7	400.0	88324.31584335012
Regular	6	8	800.0	46.66305643880175
Regular	6	9	400.0	88259.35310644364
Regular	6	10	800.0	88265.53426334076
Regular	6	11	400.0	25.709106683943286
Regular	6	12	200.0	22.856996163351038
Regular	6	13	200.0	25.922464651253986
Regular	6	14	100.0	88308.02168183947
Regular	6	15	200.0	88287.9607811316
Regular	6	16	900.0	88318.53074794417
Regular	6	17	500.0	88330.93958084277
Regular	6	18	100.0	88266.95298903115
Regular	6	19	200.0	88325.0008716097
Regular	6	20	300.0	88309.8492531013
Regular	6	21	100.0	88280.31322357191
Regular	6	22	200.0	88281.79551263787
Regular	6	23	100.0	88295.67679376798
Regular	6	24	100.0	88292.41534956153
Regular	7	1	500.0	88799.56153242794
Regular	7	2	200.0	88793.55321314413
Regular	7	3	100.0	88803.57744397351
Regular	7	4	400.0	88799.33567473006
Regular	7	5	200.0	88796.86805068514
Regular	7	6	400.0	88784.74054775972
Regular	7	8	1000.0	88737.48214733775
Regular	7	9	600.0	50.91826757794097
Regular	7	10	1900.0	44.65250894745677
Regular	7	11	500.0	88810.41658795177
Regular	7	12	700.0	88807.59803066555
Regular	7	13	400.0	88810.69768483068
Regular	7	14	200.0	39.91710069979583
Regular	7	15	500.0	23.197605969880073
Regular	7	16	1400.0	5.809619512498879
Regular	7	17	1000.0	18.21845241182095
Regular	7	18	200.0	2.1898138695307012
Regular	7	19	400.0	18.757264354229868
Regular	7	20	500.0	6.504301540395395
Regular	7	21	200.0	15.550048410279041
Regular	7	22	500.0	17.03233747593707
Regular	7	23	200.0	30.913779745214157
Regular	7	24	100.0	27.6521743998215
Regular	8	1	800.0	62.07938508976692
Regular	8	2	400.0	56.07106580649201
Regular	8	3	200.0	66.09530923284747
Regular	8	4	700.0	61.853527392063896
Regular	8	5	500.0	59.385903347695624
Regular	8	6	800.0	47.2584004219323
Regular	8	7	1000.0	88250.81762986584
Regular	8	9	800.0	88308.70022743125
Regular	8	10	1600.0	88263.52472930215
Regular	8	11	800.0	72.96750710587565
Regular	8	12	600.0	70.11588795039147
Regular	8	13	600.0	73.18135643829459
Regular	8	14	400.0	88258.01720239525
Regular	8	15	600.0	88241.29772469307
Regular	8	16	2200.0	88252.1517563003
Regular	8	17	1400.0	88244.74702466746
Regular	8	18	300.0	88269.6779393777
Regular	8	19	700.0	88349.04073078097
Regular	8	20	900.0	88279.77625529825
Regular	8	21	400.0	88233.65016713295
Regular	8	22	500.0	88290.30429123342
Regular	8	23	300.0	88304.18567368343
Regular	8	24	200.0	88245.7522931228
Regular	9	1	500.0	88768.36053595075
Regular	9	2	200.0	88774.36872722502
Regular	9	3	100.0	88764.34455925217
Regular	9	4	700.0	88760.10300513805
Regular	9	5	800.0	88757.63538109366
Regular	9	6	400.0	88769.6753397034
Regular	9	7	600.0	49.23327436910253
Regular	9	8	800.0	88793.6250394117
Regular	9	10	2800.0	6.18115689722894
Regular	9	11	1400.0	88771.16173369644
Regular	9	12	600.0	88768.36487433064
Regular	9	13	600.0	88771.43034281892
Regular	9	14	600.0	51.16334819890027
Regular	9	15	900.0	34.44423337840478
Regular	9	16	1400.0	43.44850038549692
Regular	9	17	900.0	31.193507122786343
Regular	9	18	200.0	47.04225580149907
Regular	9	19	400.0	38.94333981463921
Regular	9	20	600.0	51.35584853795912
Regular	9	21	300.0	51.461263895514755
Regular	9	22	700.0	46.36723892997399
Regular	9	23	500.0	60.24906873962598
Regular	9	24	200.0	63.56351289639561
Regular	10	1	1300.0	88774.62658293424
Regular	10	2	600.0	88780.63477420875
Regular	10	3	300.0	88770.6106062359
Regular	10	4	1200.0	88766.3690521222
Regular	10	5	1000.0	88763.90142807737
Regular	10	6	800.0	88775.9413866875
Regular	10	7	1900.0	43.05212097273963
Regular	10	8	1600.0	88789.36120317994
Regular	10	9	2800.0	6.266046983712534
Regular	10	11	4000.0	88764.49065287341
Regular	10	12	2000.0	88830.95413687103
Regular	10	13	1900.0	88783.20541786207
Regular	10	14	2100.0	44.982191301671335
Regular	10	15	4000.0	28.263076481175855
Regular	10	16	4400.0	37.26719473272603
Regular	10	17	3900.0	25.012350225557498
Regular	10	18	700.0	40.86109818774915
Regular	10	19	1800.0	32.76218291741035
Regular	10	20	2500.0	45.17501066550061
Regular	10	21	1200.0	45.280106998285824
Regular	10	22	2600.0	40.18608203274511
Regular	10	23	1800.0	54.06752431122487
Regular	10	24	800.0	57.38223305939289
Regular	11	1	500.0	18.399655075685963
Regular	11	2	200.0	24.407846349956
Regular	11	3	300.0	14.383678377114736
Regular	11	4	1500.0	10.142124262958182
Regular	11	5	500.0	12.60267648276094
Regular	11	6	400.0	24.642635092511846
Regular	11	7	500.0	88324.30858755825
Regular	11	8	800.0	71.3056915313135
Regular	11	9	1400.0	88333.43600098346
Regular	11	10	3900.0	88266.23336011014
Regular	11	12	1400.0	18.40485824963611
Regular	11	13	1000.0	21.470441661513846
Regular	11	14	1600.0	88284.41452146562
Regular	11	15	1400.0	88292.86788335937
Regular	11	16	1400.0	88283.51522065948
Regular	11	17	1000.0	88271.2603761524
Regular	11	18	100.0	88287.10912747914
Regular	11	19	400.0	88279.11948410934
Regular	11	20	600.0	88291.42304144197
Regular	11	21	400.0	88299.28898731418
Regular	11	22	1100.0	88286.43410796006
Regular	11	23	1300.0	88293.50038617096
Regular	11	24	600.0	88299.49852245109
Regular	12	1	200.0	8.039568315799485
Regular	12	2	100.0	14.04775959006943
Regular	12	3	200.0	4.023591617228219
Regular	12	4	600.0	8.29581747232086
Regular	12	5	200.0	10.756369692123599
Regular	12	6	200.0	22.7963283018745
Regular	12	7	700.0	88305.91808075528
Regular	12	8	600.0	69.45938474067634
Regular	12	9	600.0	88269.13200676677
Regular	12	10	2000.0	88262.86595978214
Regular	12	11	1400.0	16.61793385571837
Regular	12	13	1300.0	3.065468487902984
Regular	12	14	700.0	88314.14635214463
Regular	12	15	700.0	88316.44981412124
Regular	12	16	700.0	88331.3754841887
Regular	12	17	600.0	88315.27111553465
Regular	12	18	200.0	88327.75567854576
Regular	12	19	300.0	88335.68415690122
Regular	12	20	400.0	88323.43110019324
Regular	12	21	300.0	88314.39472377098
Regular	12	22	700.0	88319.43534221675
Regular	12	23	700.0	88305.71459723132
Regular	12	24	500.0	88302.45315302447
Regular	13	1	500.0	11.107050830590792
Regular	13	2	300.0	17.115242104860723
Regular	13	3	100.0	7.091074132019503
Regular	13	4	600.0	11.363299987112146
Regular	13	5	200.0	13.823852206914886
Regular	13	6	200.0	25.863810816665808
Regular	13	7	400.0	88326.88122934218
Regular	13	8	600.0	72.52733904619076
Regular	13	9	600.0	88261.04945572464
Regular	13	10	1900.0	88266.25418385262
Regular	13	11	1000.0	19.68541637050966
Regular	13	12	1300.0	3.0674825147912883
Regular	13	14	600.0	88311.65276045272
Regular	13	15	700.0	88294.5711744321
Regular	13	16	600.0	88304.0151950323
Regular	13	17	500.0	88290.94599374609
Regular	13	18	100.0	88292.81727163855
Regular	13	19	300.0	88299.34003163116
Regular	13	20	600.0	88306.68410355724
Regular	13	21	600.0	88306.94100662603
Regular	13	22	1300.0	88307.53760899475
Regular	13	23	800.0	88302.64912874237
Regular	13	24	800.0	88299.38768453618
Regular	14	1	300.0	88802.42233799363
Regular	14	2	100.0	88808.43052926811
Regular	14	3	100.0	88798.40636129513
Regular	14	4	500.0	88794.16480718106
Regular	14	5	100.0	88796.62535940068
Regular	14	6	100.0	88808.66531801065
Regular	14	7	200.0	39.89406609248384
Regular	14	8	400.0	88786.22747216135
Regular	14	9	600.0	50.26575260455308
Regular	14	10	2100.0	43.9997056208405
Regular	14	11	1600.0	88784.02268291805
Regular	14	12	700.0	88802.42754116797
Regular	14	13	600.0	88805.49312457908
Regular	14	15	1300.0	16.466715495916144
Regular	14	16	700.0	41.32263505077738
Regular	14	17	700.0	29.066886624036364
Regular	14	18	100.0	37.70306645644055
Regular	14	19	300.0	20.96582193215055
Regular	14	20	500.0	33.378489857501506
Regular	14	21	400.0	24.342181439300585
Regular	14	22	1200.0	22.805619435505765
Regular	14	23	1100.0	9.085864705405026
Regular	14	24	400.0	12.400610692756675
Regular	15	1	500.0	88802.15957305947
Regular	15	2	100.0	88815.74477195246
Regular	15	3	100.0	88798.1435963608
Regular	15	4	500.0	88793.90433543344
Regular	15	5	200.0	88791.43441820233
Regular	15	6	200.0	88824.20824157397
Regular	15	7	500.0	23.427212796391
Regular	15	8	600.0	88776.94791184118
Regular	15	9	1000.0	33.79903710863693
Regular	15	10	4000.0	27.53299012492438
Regular	15	11	1400.0	88794.58087303372
Regular	15	12	700.0	88809.75423095319
Regular	15	13	700.0	88812.81981436494
Regular	15	14	1300.0	16.719114820495477
Regular	15	16	1200.0	24.855815540476748
Regular	15	17	1500.0	12.600171128120218
Regular	15	18	200.0	21.236193512266645
Regular	15	19	800.0	4.49910643623441
Regular	15	20	1100.0	16.911615159554664
Regular	15	21	800.0	17.017030517109973
Regular	15	22	2600.0	11.923005551569211
Regular	15	23	1000.0	25.804535538434955
Regular	15	24	400.0	29.119716883714784
Regular	16	1	500.0	88814.17341070113
Regular	16	2	400.0	88808.16509141788
Regular	16	3	200.0	88818.18933484425
Regular	16	4	800.0	88808.70942815226
Regular	16	5	500.0	88811.45721778879
Regular	16	6	900.0	88799.35242576025
Regular	16	7	1400.0	5.785095405962024
Regular	16	8	2200.0	88749.4523704168
Regular	16	9	1400.0	45.10885396553379
Regular	16	10	4400.0	38.842590591427
Regular	16	11	1400.0	88802.65897316995
Regular	16	12	700.0	88821.06383141951
Regular	16	13	600.0	88824.12941483142
Regular	16	14	700.0	41.32118764638028
Regular	16	15	1200.0	24.60181273101404
Regular	16	17	2800.0	12.408832899322071
Regular	16	18	500.0	3.5940761218376482
Regular	16	19	1300.0	20.16145174798563
Regular	16	20	1600.0	7.908563792702329
Regular	16	21	600.0	16.954310662586003
Regular	16	22	1200.0	18.436599728244005
Regular	16	23	500.0	32.31798217849297
Regular	16	24	300.0	29.05643665212846
Regular	17	1	400.0	88808.65072545172
Regular	17	2	200.0	88807.06946200636
Regular	17	3	100.0	88804.63474875323
Regular	17	4	500.0	88800.39319463934
Regular	17	5	200.0	88790.33611587521
Regular	17	6	500.0	88802.78128624508
Regular	17	7	1000.0	18.040738485559096
Regular	17	8	1400.0	88755.52288582317
Regular	17	9	900.0	32.700734781475454
Regular	17	10	3900.0	26.43468779776296
Regular	17	11	1000.0	88790.25107037628
Regular	17	12	600.0	88802.91767078581
Regular	17	13	500.0	88811.72151203737
Regular	17	14	700.0	28.91207528480917
Regular	17	15	1500.0	12.192960464313694
Regular	17	16	2800.0	12.255643079597071
Regular	17	18	600.0	15.849719201434722
Regular	17	19	1700.0	7.7526188486635474
Regular	17	20	1700.0	20.164438994614844
Regular	17	21	600.0	29.209978527773366
Regular	17	22	1700.0	24.115966015882904
Regular	17	23	600.0	37.9975202498719
Regular	17	24	300.0	41.31214168294584
Regular	18	1	100.0	88801.75255171156
Regular	18	4	100.0	88801.52669401398
Regular	18	6	100.0	88786.9315670437
Regular	18	7	200.0	2.191019284124375
Regular	18	8	300.0	88739.67316662175
Regular	18	9	200.0	48.728618798863096
Regular	18	10	700.0	42.46239623439516
Regular	18	11	200.0	88806.27877881247
Regular	18	12	200.0	88810.05354589951
Regular	18	13	100.0	88812.9669165608
Regular	18	14	100.0	37.727533321433825
Regular	18	15	200.0	21.00779210034933
Regular	18	16	500.0	3.6198056429681817
Regular	18	17	600.0	16.028638542290253
Regular	18	19	300.0	16.567450484699176
Regular	18	20	400.0	4.3144876708646995
Regular	18	21	100.0	13.360234540748355
Regular	18	22	300.0	14.842523606406363
Regular	18	23	100.0	28.723965884886194
Regular	19	1	300.0	88816.97332217921
Regular	19	2	100.0	88812.48131950427
Regular	19	4	200.0	88799.85976719293
Regular	19	5	100.0	88795.87475981792
Regular	19	6	200.0	88803.66865411971
Regular	19	7	400.0	18.928106360156598
Regular	19	8	700.0	88756.41025369777
Regular	19	9	400.0	38.23937872428709
Regular	19	10	1800.0	31.97333174057448
Regular	19	11	400.0	88795.78971431838
Regular	19	12	300.0	88822.96512006625
Regular	19	13	300.0	88822.625573374
Regular	19	14	300.0	21.159456436145625
Regular	19	15	800.0	4.440341615650146
Regular	19	16	1300.0	20.356845998985857
Regular	19	17	1700.0	8.101064691885803
Regular	19	18	300.0	16.73708707603222
Regular	19	20	1200.0	12.412508723320254
Regular	19	21	400.0	21.457713457704553
Regular	19	22	1200.0	16.36334716721936
Regular	19	23	300.0	30.244890782499695
Regular	19	24	100.0	33.559695744319995
Regular	20	1	300.0	88806.077130064
Regular	20	2	100.0	88800.06881078093
Regular	20	4	300.0	88805.85127236629
Regular	20	5	100.0	88803.38364832218
Regular	20	6	300.0	88791.2561453964
Regular	20	7	500.0	6.5155976368363415
Regular	20	8	900.0	88743.99774497446
Regular	20	9	600.0	50.49234153812154
Regular	20	10	2500.0	44.22629455440902
Regular	20	11	600.0	88816.9652520804
Regular	20	12	500.0	88812.72163860712
Regular	20	13	600.0	88809.60750072752
Regular	20	14	500.0	33.41305895512282
Regular	20	15	1100.0	16.693304429484623
Regular	20	16	1600.0	7.94438399568015
Regular	20	17	1700.0	20.353377285336162
Regular	20	18	400.0	4.324578352711966
Regular	20	19	1200.0	12.252962813834477
Regular	20	21	1200.0	9.045746869883654
Regular	20	22	2400.0	10.528035935541663
Regular	20	23	700.0	24.409462240058797
Regular	20	24	400.0	21.147872859426105
Regular	21	1	100.0	88811.66880468825
Regular	21	4	200.0	88814.8451607463
Regular	21	5	100.0	88812.42002474448
Regular	21	6	100.0	88800.29252181874
Regular	21	7	200.0	15.551974059070744
Regular	21	8	400.0	88753.0341213968
Regular	21	9	300.0	50.58936930427314
Regular	21	10	1200.0	44.323322320560585
Regular	21	11	400.0	88814.52475592584
Regular	21	12	300.0	88803.62923637242
Regular	21	13	600.0	88800.56175385765
Regular	21	14	400.0	24.36720190632984
Regular	21	15	800.0	16.790332195636203
Regular	21	16	600.0	16.98076041791455
Regular	21	17	600.0	29.390260181172263
Regular	21	18	100.0	13.36095477494636
Regular	21	19	400.0	21.289438631870585
Regular	21	20	1200.0	9.036376422234394
Regular	21	22	1800.0	5.040618445728801
Regular	21	23	700.0	15.363570195902591
Regular	21	24	500.0	12.102125989542456
Regular	22	1	400.0	88816.44016545935
Regular	22	2	100.0	88820.27198030349
Regular	22	3	100.0	88810.29792213072
Regular	22	4	400.0	88805.65175599656
Regular	22	5	200.0	88803.18413195219
Regular	22	6	200.0	88801.82901406461
Regular	22	7	500.0	17.088466305059182
Regular	22	8	500.0	88754.57061364267
Regular	22	9	700.0	45.54875085854433
Regular	22	10	2600.0	39.28270387483179
Regular	22	11	1100.0	88803.09908645286
Regular	22	12	700.0	88808.72326575503
Regular	22	13	1300.0	88805.65578324023
Regular	22	14	1200.0	22.885073988907088
Regular	22	15	2600.0	11.749713749907402
Regular	22	16	1200.0	18.51725266390299
Regular	22	17	1700.0	24.349884878027616
Regular	22	18	300.0	14.897447020934802
Regular	22	19	1200.0	16.248820186141813
Regular	22	20	2400.0	10.572868668222837
Regular	22	21	1800.0	5.094024965540763
Regular	22	23	2100.0	13.881442278479822
Regular	22	24	1100.0	17.196155372115776
Regular	23	1	300.0	88802.88142468611
Regular	23	3	100.0	88798.86544798769
Regular	23	4	500.0	88803.13767384192
Regular	23	5	100.0	88805.59822606288
Regular	23	6	100.0	88815.72071208058
Regular	23	7	200.0	30.808230209515145
Regular	23	8	300.0	88768.29038277964
Regular	23	9	500.0	59.26881116944722
Regular	23	10	1800.0	53.00245860493249
Regular	23	11	1300.0	88793.02631462833
Regular	23	12	700.0	88794.84185637042
Regular	23	13	800.0	88791.7743738555
Regular	23	14	1100.0	9.003631710427259
Regular	23	15	1000.0	25.46950293149525
Regular	23	16	500.0	32.237031804738315
Regular	23	17	600.0	38.0696667096269
Regular	23	18	100.0	28.617201762281248
Regular	23	19	300.0	29.969045470889665
Regular	23	20	700.0	24.29262548122127
Regular	23	21	700.0	15.256316733895549
Regular	23	22	2100.0	13.719754730100709
Regular	23	24	700.0	3.314745987351639
Regular	24	1	100.0	88799.56667869847
Regular	24	4	200.0	88799.82292785477
Regular	24	6	100.0	88812.23525089886
Regular	24	7	100.0	27.493544805614658
Regular	24	8	200.0	88764.97569214327
Regular	24	9	200.0	62.530940050817115
Regular	24	10	800.0	56.26489306710427
Regular	24	11	600.0	88796.28775883539
Regular	24	12	500.0	88791.5271103828
Regular	24	13	700.0	88788.45962786813
Regular	24	14	400.0	12.265075916787403
Regular	24	15	400.0	28.731896900633053
Regular	24	16	300.0	28.922331164458434
Regular	24	17	300.0	41.331867565789864
Regular	24	19	100.0	33.23100387678681
Regular	24	20	400.0	20.977947168778318
Regular	24	21	500.0	11.941570746543915
Regular	24	22	1100.0	16.982189192272713
Regular	24	23	700.0	3.2614442063601397
