Origin	Destination	Demand	Cost
2	66	0.783	82.70768885699731
2	67	1.698	61.09718619647449
2	68	1.419	77.26016259423744
2	69	0.633	77.26016259423736
2	70	1.035	118.81990830803159
2	71	0.354	139.41746957712252
2	72	0.048	153.70245694447794
2	73	0.663	131.39084168149222
2	74	0.288	142.25557679042015
2	75	1.659	104.88989971891276
2	76	1.395	84.7354259166864
2	77	0.15	145.8540256007033
2	78	2.814	19.333420936558905
2	79	3.108	19.33342093655891
2	80	1.665	19.333420936558912
2	81	0.429	17.00234094084795
2	82	3.0	93.84014158619487
2	83	0.441	116.3075175354163
2	84	0.444	103.221176568951
2	85	0.84	124.90292224805664
2	86	0.543	59.43106839888822
2	87	0.099	86.38150212058027
2	88	0.555	99.13924269148148
2	89	0.426	118.81990830803151
2	90	0.324	131.46778570557106
2	91	0.708	109.0529496026108
2	92	1.578	109.05294960261112
2	93	0.108	109.05294960261102
2	94	0.447	87.87354888879376
2	95	0.099	146.2658759056358
2	96	0.957	19.333420936558905
2	97	0.186	144.17908412839776
2	98	0.036	131.46778570557092
3	1	6.417	60.54989628712381
3	2	0.789	12.300482839052568
3	4	1.74	17.577239431033338
3	5	1.704	12.300482839052568
3	6	2.13	32.28090437217848
3	7	5.571	59.616060477454866
3	8	3.798	38.66408507691172
3	9	4.512	69.96303464008051
3	10	1.17	77.13977485902645
3	11	0.336	74.6367802324183
3	12	1.269	122.79514622390849
3	13	0.537	89.67402075485424
3	14	0.405	102.34165510635555
3	15	2.025	72.96474977358938
3	16	1.311	105.99938884965474
3	17	1.272	98.75149473232152
3	18	1.137	157.5284556452351
3	19	1.044	135.03180034026025
3	20	1.197	128.35266224046705
3	21	0.543	113.35045755812843
3	22	0.432	148.1126743257846
3	23	0.273	137.49282327597714
3	24	0.828	66.81823954552782
3	25	0.597	59.46874784846301
3	26	1.308	59.468747848462954
3	27	0.426	59.21257990575728
3	28	1.497	78.57811679943948
3	29	0.495	98.9207541983506
3	30	0.498	98.9207541983506
3	31	0.6	127.51826499978438
3	32	0.273	136.53195526789028
3	33	0.192	148.03771228790183
3	34	0.378	124.40797449207393
3	35	0.747	108.83446110947996
3	36	0.306	145.63553710757253
3	37	1.812	31.63390377561147
3	38	1.383	31.63390377561148
3	39	3.279	31.63390377561149
3	40	2.022	21.335533272280788
3	41	1.338	31.58531725172225
3	42	2.859	53.101721046626864
3	43	0.78	21.335533272280788
3	44	1.239	17.577239431033338
3	45	0.417	31.633903775611465
3	46	1.173	48.133432237623026
3	47	1.44	48.133432237623
3	48	1.047	90.3577927771755
3	49	0.771	94.37241423763486
3	50	2.865	60.87869770334352
3	51	1.893	89.52277610208662
3	52	1.557	98.7514947323213
3	53	0.315	98.75149473232145
3	54	0.21	103.00268807582
3	55	0.402	172.11263153536183
3	56	0.543	126.445338556578
3	57	0.201	114.58799163213689
3	58	0.282	111.19626458501256
3	59	0.297	78.42514299913411
3	60	0.354	59.21257990575728
3	61	0.744	78.42514299913418
3	62	1.032	78.4251429991342
3	63	0.57	59.21257990575729
3	64	0.687	82.48920036386622
3	65	0.867	82.48920036386613
3	66	0.597	82.48920036386619
3	67	1.764	60.87869770334351
3	68	0.954	77.04167410110637
3	69	0.69	77.04167410110637
3	70	0.81	118.6014198149006
3	71	0.45	139.19898108399173
3	72	0.204	153.48396845134693
3	73	0.744	131.17235338007757
3	74	0.324	142.03708848891048
3	75	1.437	100.01867750473934
3	76	1.146	84.5169374235554
3	77	0.234	145.6355371075724
3	78	2.505	31.63390377561147
3	79	2.799	31.63390377561148
3	80	1.2	31.633903775611472
3	81	0.537	29.30282377990052
3	82	2.664	87.32903170756583
3	83	0.366	116.08902904228488
3	84	0.393	103.00268807582002
3	85	0.861	124.68443375492555
3	86	0.456	59.21257990575728
3	87	0.138	86.16301362744932
3	88	0.423	98.9207541983506
3	89	0.534	118.6014198149006
3	90	0.426	131.24929721244015
3	91	0.696	108.8344611094798
3	92	1.47	108.83446110947979
3	93	0.159	108.83446110948012
3	94	0.333	87.65506039566283
3	95	0.168	146.0473874125049
3	96	1.002	31.633903775611465
3	97	0.18	143.96060905438168
3	98	0.06	131.24929721244015
4	1	12.342	56.400550080324194
4	2	2.274	27.53579534246387
4	3	1.728	15.235312503411304
4	5	3.81	27.53579534246387
4	6	4.323	47.516216875589784
4	7	11.994	68.18027774157584
4	8	6.492	21.08684564587838
4	9	9.33	62.35454317926565
4	10	2.388	88.09679713170462
4	11	0.813	83.20099749653927
4	12	2.583	120.8858891692816
4	13	1.038	98.23823801897521
4	14	0.945	103.40713595547328
4	15	4.425	74.03023062270702
4	16	2.487	88.42214941862149
4	17	2.52	81.1742553012882
4	18	2.25	139.9512162142019
4	19	2.133	117.45456090922659
4	20	2.445	110.77542280943354
4	21	1.041	95.77321812709512
4	22	1.188	130.5354348947512
4	23	0.909	119.91558384494377
4	24	1.374	49.24100011449444
4	25	1.212	41.891508417429556
4	26	2.685	41.891508417429655
4	27	0.891	41.63534047472394
4	28	2.871	61.00087736840622
4	29	0.834	81.34351476731723
4	30	1.542	81.34351476731723
4	31	1.476	109.94102556875102
4	32	0.681	118.95471583685674
4	33	0.675	130.4604728641066
4	34	1.11	107.26620294987823
4	35	1.737	91.25722167844668
4	36	0.891	128.05829767653896
4	37	4.083	42.59092604828949
4	38	3.912	42.59092604828946
4	39	7.8	42.59092604828952
4	40	4.473	23.06338925137501
4	41	2.52	14.008077820688909
4	42	5.754	48.95237483982716
4	43	1.539	23.063389251375025
4	44	2.136	0.0
4	45	1.119	42.590926048289504
4	46	2.724	59.09045451030104
4	47	2.904	59.09045451030105
4	48	2.487	98.92201004129667
4	49	1.566	102.93663150175583
4	50	7.179	43.30145827231017
4	51	4.548	71.94553667105326
4	52	3.156	81.17425530128821
4	53	0.711	81.17425530128813
4	54	0.444	85.42544864478663
4	55	0.867	154.5353921043284
4	56	1.437	108.86809912554466
4	57	0.429	97.01075220110349
4	58	0.735	93.61902515397908
4	59	0.579	60.84790356810085
4	60	0.66	41.63534047472394
4	61	1.521	60.84790356810078
4	62	2.076	60.84790356810082
4	63	1.002	41.63534047472394
4	64	1.647	64.91196093283286
4	65	1.611	64.9119609328328
4	66	1.401	64.9119609328328
4	67	2.724	43.30145827231017
4	68	2.61	59.464434670073004
4	69	1.095	59.464434670073004
4	70	2.694	101.02418038386723
4	71	1.077	121.62174165295856
4	72	0.714	135.90672902031315
4	73	1.863	113.59511394904416
4	74	0.771	124.45984905787738
4	75	2.73	87.09417179474843
4	76	2.433	66.93969799252204
4	77	0.699	128.05829767653887
4	78	5.382	42.59092604828952
4	79	6.576	42.59092604828947
4	80	2.289	42.59092604828949
4	81	1.455	44.53813628331182
4	82	5.604	88.39451255668342
4	83	0.798	98.51178961125173
4	84	0.987	85.42544864478661
4	85	1.752	107.10719432389222
4	86	0.912	41.63534047472394
4	87	0.417	68.58577419641595
4	88	1.23	81.34351476731723
4	89	0.975	101.02418038386723
4	90	0.855	113.67205778140678
4	91	1.509	91.25722167844663
4	92	2.907	91.25722167844665
4	93	0.444	91.2572216784467
4	94	0.672	70.07782096462951
4	95	0.66	128.4701479814715
4	96	2.055	42.590926048289525
4	97	0.51	126.38336962334832
4	98	0.21	113.67205778140678
5	1	9.327	48.24941344807125
5	2	1.857	0.0
5	3	1.641	6.51110987862905
5	4	3.78	17.79572792416434
5	6	5.685	38.79201425080753
5	7	13.836	66.12717035608391
5	8	8.961	38.88257357004272
5	9	11.85	76.47414451870955
5	10	2.037	64.83929201997395
5	11	0.84	81.14789011104735
5	12	1.59	129.30625610253765
5	13	0.663	96.18513063348328
5	14	0.777	108.85276498498469
5	15	3.273	79.47585965221842
5	16	1.737	106.21787734278575
5	17	1.689	98.96998322545252
5	18	1.761	157.74694413836608
5	19	1.473	135.25028883339138
5	20	1.53	128.57115073359822
5	21	0.66	113.56894605125933
5	22	0.486	148.3311628189156
5	23	0.651	137.71131176910788
5	24	1.284	67.03672803865871
5	25	0.885	59.687284302938465
5	26	2.025	59.68732662917335
5	27	0.495	59.431158686467654
5	28	2.208	78.79669558015
5	29	0.558	99.13933297906098
5	30	0.504	99.13933297906097
5	31	0.702	127.7368437804948
5	32	0.267	136.75053404860054
5	33	0.093	148.25628741137578
5	34	0.798	125.06202116162198
5	35	0.999	109.05303989019042
5	36	0.348	145.8541158882823
5	37	3.708	19.333420936558902
5	38	3.093	19.333420936558888
5	39	8.052	19.33342093655892
5	40	3.294	9.03505043322822
5	41	2.112	31.80389603243255
5	42	4.029	40.801238207574315
5	43	1.407	9.03505043322822
5	44	2.241	17.795818211743732
5	45	1.206	19.333420936558884
5	46	3.018	35.832949398570456
5	47	3.039	35.83294939857048
5	48	2.409	79.12907313243127
5	49	1.029	100.8835241162639
5	50	6.366	61.097276484053914
5	51	3.753	89.74135488279704
5	52	2.088	98.96998322545262
5	53	0.516	98.96998322545261
5	54	0.27	103.22126685653038
5	55	0.483	172.3312103160722
5	56	0.729	126.6639173372884
5	57	0.237	114.80656954075427
5	58	0.327	111.41484336572287
5	59	0.354	78.6437217798445
5	60	0.624	59.431158686467704
5	61	1.008	78.64372177984451
5	62	1.305	78.64372177984457
5	63	0.756	59.43115868646766
5	64	0.816	82.7077791445766
5	65	1.116	82.70777914457655
5	66	0.753	82.70777914457656
5	67	2.316	61.09727648405394
5	68	1.164	77.26025288181678
5	69	0.846	77.26025288181677
5	70	0.894	118.819998595611
5	71	0.312	139.41755986470244
5	72	0.048	153.70254723205727
5	73	0.852	131.39093196895752
5	74	0.225	142.25566707779046
5	75	1.647	104.88999000649224
5	76	1.407	84.73551620426582
5	77	0.093	145.85411588828282
5	78	5.994	19.333420936558902
5	79	3.681	19.333420936558902
5	80	2.127	19.33342093655889
5	81	1.788	17.00234094084795
5	82	3.669	93.84014158619487
5	83	0.498	116.30751753541628
5	84	0.486	103.22126685653035
5	85	1.089	124.90301253563588
5	86	0.582	59.43115868646769
5	87	0.354	86.38159240815965
5	88	0.525	99.139332979061
5	89	0.621	118.81999859561097
5	90	0.426	131.4678759931505
5	91	0.69	109.05303989019053
5	92	1.434	109.05303989019043
5	93	0.303	109.05303989019015
5	94	0.525	87.8736391763732
5	95	0.117	146.26596619321535
5	96	2.058	19.333420936558923
5	97	0.204	144.17918702456925
5	98	0.138	131.46787599315056
6	1	14.793	85.31073321094757
6	2	2.457	56.445831292661644
6	3	2.139	44.14549563403484
6	4	4.401	28.910183130623537
6	5	5.754	56.44587326220979
6	7	8.013	27.335156105276383
6	8	8.325	32.03800449610823
6	9	7.137	37.68213026790201
6	10	3.066	67.73050206096943
6	11	0.573	42.355875860239834
6	12	3.981	90.51424185173009
6	13	1.359	57.393116382675764
6	14	1.056	70.06075073417706
6	15	4.926	40.68384540141088
6	16	3.003	117.33233254924498
6	17	3.108	101.66536119879166
6	18	2.601	168.86139934482517
6	19	2.298	146.36474403985022
6	20	2.973	131.26652870693732
6	21	1.539	109.80715095342973
6	22	1.44	144.56936772108574
6	23	0.672	131.51106639418302
6	24	2.472	63.58422508407223
6	25	1.47	70.80169154805301
6	26	3.507	70.80169154805317
6	27	1.392	55.66927330105852
6	28	3.798	75.03481019474077
6	29	1.317	92.93899731655628
6	30	2.346	92.93899731655624
6	31	2.424	111.68829109441896
6	32	1.182	120.70198136252472
6	33	1.158	132.20773838977485
6	34	1.008	92.12707011989546
6	35	2.556	93.0044872041149
6	36	1.254	129.8055632022074
6	37	4.389	71.50110917891313
6	38	3.042	71.50110917891293
6	39	5.889	71.50110917891305
6	40	7.134	51.973572381998565
6	41	3.84	42.918260951312476
6	42	7.008	77.86255797045072
6	43	2.616	51.97357238199854
6	44	3.282	28.910183130623537
6	45	0.837	71.50110917891298
6	46	2.361	88.00063764092485
6	47	3.174	88.00063764092455
6	48	1.962	58.07688840499714
6	49	2.4	62.09150986545639
6	50	6.582	57.33539109864475
6	51	4.695	65.35230703132716
6	52	4.383	101.66536119879163
6	53	0.861	101.66536119879167
6	54	0.582	99.45938147112123
6	55	1.047	168.56932493066296
6	56	1.728	122.90203195187934
6	57	0.633	108.60623475034252
6	58	1.032	107.65295798031381
6	59	0.789	74.88183639443541
6	60	0.906	55.66927330105851
6	61	2.193	74.88183639443537
6	62	2.802	74.88183639443537
6	63	1.458	55.66927330105852
6	64	2.316	78.94589375916745
6	65	2.289	78.9458937591674
6	66	1.926	78.9458937591674
6	67	4.125	57.33539109864475
6	68	3.804	73.4983674964076
6	69	1.743	73.4983674964076
6	70	4.176	112.61966293310634
6	71	1.989	123.36900717862677
6	72	1.341	138.95517711052352
6	73	3.18	115.34237947471239
6	74	1.494	126.20711458354536
6	75	4.452	67.7377731325609
6	76	3.831	68.68696351819024
6	77	1.344	129.8055632022073
6	78	4.959	71.501109178913
6	79	8.718	71.50110917891304
6	80	2.763	71.50110917891307
6	81	1.062	29.66836852329743
6	82	7.929	55.04812733538734
6	83	1.062	119.00289550875515
6	84	1.284	99.45938147112122
6	85	2.367	121.14112715022674
6	86	1.218	55.669273301058524
6	87	0.309	82.61970702275057
6	88	1.746	92.9389973165563
6	89	1.533	112.61966293310628
6	90	1.419	125.26754033064589
6	91	2.676	93.00448720411485
6	92	5.064	93.00448720411485
6	93	0.444	93.00448720411485
6	94	0.837	98.98800409525292
6	95	1.125	140.06563053071082
6	96	1.809	71.5011091789131
6	97	0.705	137.9788521725875
6	98	0.165	125.26754033064574
7	1	32.934	94.69575023855403
7	2	4.752	65.83099550069383
7	3	5.637	53.53051266164128
7	4	12.192	38.29520015822998
7	5	14.196	65.83089649783706
7	6	8.106	9.385017027606446
7	8	18.375	41.42302152371468
7	9	9.411	30.675667022999885
7	10	6.939	40.39534595569304
7	11	1.041	15.02071975496345
7	12	10.635	63.17908574645367
7	13	2.973	30.05796027739938
7	14	1.692	42.72559462890075
7	15	8.982	13.34868929613449
7	16	6.999	117.4699388628625
7	17	7.632	84.12231779022669
7	18	5.067	168.9989963978892
7	19	5.217	146.5023410929141
7	20	7.272	113.7234852983724
7	21	4.23	92.2641075448648
7	22	4.23	127.02632431252094
7	23	0.996	113.6976203707281
7	24	5.889	72.96924211167868
7	25	3.498	80.18670857565965
7	26	8.187	80.1867085756596
7	27	3.465	38.12622989249361
7	28	9.255	57.49176678617587
7	29	4.335	75.12555129310155
7	30	6.051	75.12555129310155
7	31	7.014	96.10439922504942
7	32	4.272	105.11808949315514
7	33	3.846	116.62384652040497
7	34	1.476	64.79191401461907
7	35	7.17	77.42059533474509
7	36	3.567	109.46025350313593
7	37	8.451	77.01091236229239
7	38	3.723	77.01091236229244
7	39	7.14	77.0109123622924
7	40	14.52	61.35858940960498
7	41	8.787	52.303277978918885
7	42	15.054	87.24757499805723
7	43	6.606	61.35858940960509
7	44	9.309	38.29520015822998
7	45	0.792	77.01091236229236
7	46	3.021	77.0592666477314
7	47	5.973	77.05926664773145
7	48	3.996	30.741732299720773
7	49	5.205	34.75635376018
7	50	9.921	37.083494798094485
7	51	8.082	54.012352955862845
7	52	10.572	84.12231779022667
7	53	1.983	84.1223177902266
7	54	1.512	81.91633806255629
7	55	2.706	151.02628152209812
7	56	4.338	105.3589885433144
7	57	1.848	90.7927887268879
7	58	2.892	90.10991457174883
7	59	2.091	57.338792985870484
7	60	2.121	38.12622989249361
7	61	5.541	57.338792985870484
7	62	7.371	57.338792985870484
7	63	3.684	38.12622989249361
7	64	6.327	61.40285035060249
7	65	6.021	61.40285035060249
7	66	4.959	61.40285035060249
7	67	12.228	37.083494798094485
7	68	9.099	53.246471195857325
7	69	5.433	53.246471195857325
7	70	11.436	94.80621690965155
7	71	6.963	107.785115309257
7	72	5.292	123.37128524115379
7	73	10.74	99.75848760534262
7	74	5.322	110.62322271417555
7	75	11.646	40.402617027284506
7	76	10.887	57.34700944272593
7	77	4.731	109.46025350313592
7	78	7.686	77.01091236229242
7	79	18.903	77.0109123622925
7	80	5.334	77.0109123622925
7	81	1.74	39.05338555090388
7	82	15.042	27.712971230110945
7	83	2.658	101.45985210019033
7	84	3.429	81.91633806255629
7	85	6.399	103.59808374166187
7	86	3.141	38.12622989249361
7	87	0.372	65.07666361418563
7	88	4.236	75.12555129310155
7	89	5.052	94.80621690965155
7	90	5.739	107.4540943071911
7	91	7.866	77.42059533474509
7	92	14.478	77.42059533474509
7	93	0.789	77.42059533474509
7	94	1.914	108.37302112285943
7	95	3.363	122.25218450725585
7	96	2.988	77.01091236229242
7	97	2.145	120.16540614913289
7	98	0.216	107.45409430719108
8	1	23.562	90.08195191740816
8	2	4.86	62.34732903894451
8	3	3.792	50.04684619989194
8	4	6.516	34.81153369648064
8	5	9.057	62.34732903894451
8	6	8.202	55.008324405219895
8	7	18.102	66.7381191919675
8	9	11.418	47.353327231272985
8	10	4.062	107.1334651476605
8	11	1.401	81.75883894693094
8	12	5.067	108.85941112503356
8	13	2.04	96.79607946936687
8	14	1.671	88.40592000748062
8	15	6.954	59.02901467471436
8	16	4.821	101.41572651253313
8	17	5.145	94.16783239519991
8	18	4.404	152.94479330811345
8	19	4.449	130.44813800313844
8	20	5.217	123.76899990334533
8	21	2.376	107.92223114338636
8	22	3.054	142.6844479110426
8	23	1.8	132.06459686123492
8	24	2.337	31.54622058796397
8	25	2.055	54.885085511341344
8	26	5.337	54.88508551134134
8	27	1.323	53.784353491015224
8	28	5.565	73.1498903846975
8	29	1.959	93.49252778360854
8	30	3.672	93.49252778360854
8	31	3.444	121.35948805779019
8	32	1.926	130.37317832589588
8	33	1.923	141.8789353531457
8	34	2.049	110.47223939319896
8	35	3.777	102.67568416748584
8	36	2.034	139.47676016557793
8	37	6.351	77.40245974476998
8	38	5.601	77.40245974477017
8	39	10.821	77.40245974477001
8	40	9.897	57.87492294785567
8	41	4.824	47.68947965777287
8	42	10.206	82.6337766769113
8	43	3.366	57.874922947855595
8	44	4.179	34.81153369648064
8	45	1.548	77.40245974477007
8	46	3.801	93.90198820678164
8	47	4.413	93.90198820678164
8	48	3.81	97.47985149168827
8	49	2.949	101.49447295214749
8	50	9.144	55.45047128860146
8	51	7.386	75.02350399469815
8	52	6.693	94.16783239519982
8	53	1.473	94.16783239519992
8	54	0.975	97.57446166107795
8	55	2.022	166.68440512061963
8	56	3.36	121.01711214183607
8	57	1.017	109.15976521739476
8	58	1.731	105.76803817027054
8	59	1.209	72.99691658439208
8	60	0.936	53.78435349101523
8	61	3.192	72.9969165843921
8	62	4.344	72.99691658439208
8	63	1.62	53.78435349101523
8	64	3.615	77.06097394912408
8	65	3.495	77.06097394912409
8	66	2.997	77.06097394912412
8	67	5.172	55.45047128860146
8	68	5.367	71.61344768636431
8	69	2.436	71.61344768636431
8	70	6.672	113.17319340015854
8	71	2.724	133.04020414199772
8	72	2.223	148.05574203660493
8	73	5.112	125.01357643808333
8	74	1.95	135.87831154691648
8	75	5.442	86.08294240586439
8	76	5.412	78.35816048156117
8	77	1.923	139.47676016557804
8	78	7.872	77.40245974477007
8	79	12.396	77.40245974477004
8	80	3.783	77.40245974477008
8	81	2.793	79.34966997979247
8	82	11.214	73.39329660869082
8	83	1.776	111.50536670516358
8	84	2.193	97.57446166107788
8	85	4.212	119.25620734018354
8	86	1.434	53.78435349101523
8	87	0.726	80.73478721270727
8	88	2.649	93.49252778360854
8	89	2.331	113.17319340015855
8	90	2.346	125.8210707976981
8	91	3.435	102.6756841674859
8	92	6.45	102.67568416748588
8	93	0.816	102.67568416748591
8	94	1.302	83.07139805854113
8	95	1.872	140.61916099776283
8	96	3.141	77.40245974477011
8	97	1.407	138.5323826396398
8	98	0.465	125.8210707976981
9	1	30.81	98.32774735911852
9	2	3.633	69.46299262125832
9	3	4.602	57.162509782205746
9	4	9.513	41.92719727879445
9	5	12.216	69.46299262125832
9	6	7.242	28.76980898830095
9	7	9.486	19.384791960694503
9	8	11.622	16.382234009086837
9	10	5.22	59.78013791638755
9	11	1.041	34.40551171565795
9	12	8.751	61.50608389376057
9	13	3.516	49.44275223809389
9	14	1.731	41.05259277620763
9	15	8.001	11.675687443441367
9	16	7.713	108.43841431462175
9	17	8.34	75.09080250253983
9	18	6.696	159.9674811102021
9	19	6.936	137.47082580522707
9	20	8.634	104.69197001068503
9	21	4.35	83.23259225717784
9	22	5.319	111.16232091167421
9	23	0.843	93.82892270716563
9	24	4.29	47.92845459705081
9	25	3.444	71.26731952042819
9	26	7.968	71.26731952042819
9	27	2.133	29.094714604806654
9	28	8.37	48.46025149848892
9	29	4.044	55.25686704865425
9	30	5.976	55.25686704865425
9	31	5.994	74.00616082651717
9	32	3.927	83.0198510946229
9	33	3.378	94.5256081218728
9	34	0.939	63.11891216192594
9	35	6.219	55.32235693621284
9	36	2.478	92.12343293430503
9	37	6.486	84.51812332708397
9	38	2.655	84.51812332708396
9	39	4.737	84.51812332708396
9	40	12.621	64.99058653016948
9	41	7.629	55.93527509948335
9	42	13.881	90.87957211862164
9	43	5.154	64.99058653016932
9	44	6.678	41.92719727879445
9	45	0.459	84.51812332708396
9	46	1.782	96.44405860842589
9	47	4.209	96.44405860842585
9	48	3.204	50.12652426041527
9	49	4.806	54.141145720874505
9	50	6.387	28.051979510407527
9	51	5.757	27.670176763425154
9	52	11.418	75.09080250253969
9	53	2.079	75.09080250253982
9	54	1.623	72.88482277486933
9	55	3.423	141.99476623441117
9	56	5.313	96.32747325562744
9	57	1.836	70.92409106332545
9	58	2.943	74.54416988423117
9	59	2.073	48.307277698183526
9	60	1.284	29.09471460480665
9	61	5.532	48.30727769818353
9	62	7.401	48.307277698183526
9	63	2.748	29.094714604806654
9	64	6.258	52.371335062915534
9	65	6.054	52.371335062915534
9	66	4.995	52.371335062915534
9	67	8.727	28.051979510407527
9	68	7.899	44.21495590817037
9	69	4.746	44.21495590817037
9	70	10.896	74.93753266520426
9	71	6.174	85.68687691072475
9	72	4.965	101.27304684262154
9	73	9.222	77.66024920681016
9	74	4.404	88.5249843156433
9	75	9.261	38.72961517459139
9	76	10.041	31.004833250288225
9	77	3.84	92.12343293430523
9	78	6.231	84.51812332708396
9	79	16.254	84.51812332708396
9	80	4.947	84.51812332708396
9	81	1.251	58.43817751159839
9	82	14.292	26.039969377417826
9	83	3.03	92.42833681250333
9	84	3.708	72.88482277486933
9	85	7.428	94.56656845397491
9	86	2.703	29.094714604806654
9	87	0.267	56.045148326498676
9	88	3.927	55.25686704865425
9	89	4.608	74.93753266520426
9	90	5.484	87.58541006274382
9	91	6.477	55.32235693621284
9	92	12.189	55.32235693621284
9	93	0.546	55.32235693621284
9	94	1.956	99.45363206762795
9	95	3.306	102.38350026280857
9	96	2.541	84.51812332708396
9	97	2.553	100.29670848557039
9	98	0.156	87.58541006274382
10	1	4.83	103.94762192079784
