iteration 	 stepSize
240	0.008786006006086717
241	0.008786006006086717
242	0.008786006006086717
243	0.008786006006086717
244	0.008786006006086717
245	0.00834670570578238
246	0.00834670570578238
247	0.00834670570578238
248	0.00834670570578238
249	0.00834670570578238
250	0.00792937042049326
251	0.007532901899468597
252	0.007532901899468597
253	0.007532901899468597
254	0.007532901899468597
255	0.007532901899468597
256	0.007156256804495166
257	0.007156256804495166
258	0.007156256804495166
259	0.007156256804495166
260	0.007156256804495166
261	0.006798443964270408
262	0.006458521766056887
263	0.006458521766056887
264	0.006458521766056887
265	0.006458521766056887
266	0.006458521766056887
267	0.006135595677754043
268	0.006135595677754043
269	0.006135595677754043
270	0.006135595677754043
271	0.006135595677754043
272	0.0058288158938663405
273	0.0058288158938663405
274	0.0058288158938663405
275	0.0058288158938663405
276	0.0058288158938663405
277	0.005537375099173023
278	0.005260506344214371
279	0.005260506344214371
280	0.005260506344214371
281	0.005260506344214371
282	0.005260506344214371
283	0.004997481027003653
284	0.004997481027003653
285	0.004997481027003653
286	0.004997481027003653
287	0.004997481027003653
288	0.00474760697565347
289	0.004510226626870797
290	0.004510226626870797
291	0.004510226626870797
292	0.004510226626870797
293	0.004510226626870797
294	0.004284715295527257
295	0.004284715295527257
296	0.004284715295527257
297	0.004284715295527257
298	0.004284715295527257
299	0.004070479530750894
300	0.004070479530750894
301	0.004070479530750894
302	0.004070479530750894
303	0.004070479530750894
304	0.003866955554213349
305	0.0036736077765026813
306	0.0036736077765026813
307	0.0036736077765026813
308	0.0036736077765026813
309	0.0036736077765026813
310	0.003489927387677547
311	0.003489927387677547
312	0.003489927387677547
313	0.003489927387677547
314	0.003489927387677547
315	0.0033154310182936697
316	0.003149659467378986
317	0.003149659467378986
318	0.003149659467378986
319	0.003149659467378986
320	0.003149659467378986
321	0.002992176494010037
322	0.002992176494010037
323	0.002992176494010037
324	0.002992176494010037
325	0.002992176494010037
326	0.0028425676693095347
327	0.0028425676693095347
328	0.0028425676693095347
329	0.0028425676693095347
330	0.0028425676693095347
331	0.002700439285844058
332	0.002565417321551855
333	0.002565417321551855
334	0.002565417321551855
335	0.002565417321551855
336	0.002565417321551855
337	0.0024371464554742623
338	0.0024371464554742623
339	0.0024371464554742623
340	0.0024371464554742623
341	0.0024371464554742623
342	0.0023152891327005492
343	0.0021995246760655217
344	0.0021995246760655217
345	0.0021995246760655217
346	0.0021995246760655217
347	0.0021995246760655217
348	0.0020895484422622456
349	0.0020895484422622456
350	0.0020895484422622456
351	0.0020895484422622456
352	0.0020895484422622456
353	0.0019850710201491334
354	0.0019850710201491334
355	0.0019850710201491334
356	0.0019850710201491334
357	0.0019850710201491334
358	0.0018858174691416766
359	0.0017915265956845927
360	0.0017915265956845927
361	0.0017915265956845927
362	0.0017915265956845927
363	0.0017915265956845927
364	0.001701950265900363
365	0.001701950265900363
366	0.001701950265900363
367	0.001701950265900363
368	0.001701950265900363
369	0.0016168527526053448
370	0.0015360101149750774
371	0.0015360101149750774
372	0.0015360101149750774
373	0.0015360101149750774
374	0.0015360101149750774
375	0.0014592096092263234
376	0.0014592096092263234
377	0.0014592096092263234
378	0.0014592096092263234
379	0.0014592096092263234
380	0.0013862491287650071
381	0.0013862491287650071
382	0.0013862491287650071
383	0.0013862491287650071
384	0.0013862491287650071
385	0.0013169366723267567
386	0.0012510898387104188
387	0.0012510898387104188
388	0.0012510898387104188
389	0.0012510898387104188
390	0.0012510898387104188
391	0.0011885353467748978
392	0.0011885353467748978
393	0.0011885353467748978
394	0.0011885353467748978
395	0.0011885353467748978
396	0.001129108579436153
397	0.001129108579436153
398	0.001129108579436153
399	0.001129108579436153
400	0.001129108579436153
