Origin	Destination	Demand	Cost
2	49	0.915	100.8841955298317
2	50	2.589	61.09885841601089
2	51	1.686	89.74392945040061
2	52	2.031	98.97118292749073
2	53	0.357	98.97138292749077
2	54	0.228	103.22303017154736
2	55	0.417	172.3335627171704
2	56	0.585	126.66606977565246
2	57	0.195	114.80907494126996
2	58	0.306	111.4175336460533
2	59	0.36	78.64521277395833
2	60	0.408	59.43213287086648
2	61	1.005	78.6450959642433
2	62	1.188	78.64541277395837
2	63	0.645	59.43233287086648
2	64	0.867	82.71006942490679
2	65	0.939	82.70986942490683
2	66	0.783	82.70966942490686
2	67	1.698	61.0990584160109
2	68	1.419	77.26222744942042
2	69	0.633	77.26242744942034
2	70	1.035	118.82250308227495
2	71	0.354	139.4207366973856
2	72	0.048	153.70565171872133
2	73	0.663	131.3938951213383
2	74	0.288	142.2586302301707
2	75	1.659	104.89250406059278
2	76	1.395	84.73789077186939
2	77	0.15	145.8572978262319
2	78	2.814	19.334220936558904
2	79	3.108	19.333820936558908
2	80	1.665	19.33422093655891
2	81	0.429	17.002540940847954
2	82	3.0	93.84114096926665
2	83	0.441	116.30891737092696
2	84	0.444	103.22323017154741
2	85	0.84	124.90497548443835
2	86	0.543	59.43233287086636
2	87	0.099	86.38408268848993
2	88	0.555	99.14143746572483
2	89	0.426	118.82250308227486
2	90	0.324	131.47078047981444
2	91	0.708	109.05581672287386
2	92	1.578	109.05561672287423
2	93	0.108	109.05581672287408
2	94	0.447	87.8745279034033
2	95	0.099	146.26887067987917
2	96	0.957	19.334020936558904
2	97	0.186	144.1818923635149
2	98	0.036	131.4705804798143
3	1	6.417	60.550861491796404
3	2	0.789	12.300668593291348
3	4	1.74	17.577439484997868
3	5	1.704	12.300868593291348
3	6	2.13	32.28110437217849
3	7	5.571	59.61646047745487
3	8	3.798	38.6647235637018
3	9	4.512	69.9634333326791
3	10	1.17	77.14176025494102
3	11	0.336	74.63718115318935
3	12	1.269	122.79614588643568
3	13	0.537	89.67449216842203
3	14	0.405	102.34245354818869
3	15	2.025	72.9653496722956
3	16	1.311	106.00010192799299
3	17	1.272	98.7522294363694
3	18	1.137	157.52916872357335
3	19	1.044	135.03251341859848
3	20	1.197	128.3537267706535
3	21	0.543	113.35224616273428
3	22	0.432	148.11465203028516
3	23	0.273	137.49526990370367
3	24	0.828	66.81915079063486
3	25	0.597	59.469459093570045
3	26	1.308	59.46925909356998
3	27	0.426	59.21369618945994
3	28	1.497	78.57923308314214
3	29	0.495	98.92280078431847
3	30	0.498	98.92300078431848
3	31	0.6	127.52078393177196
3	32	0.273	136.53467419987788
3	33	0.192	148.04061735499414
3	34	0.378	124.40897415460113
3	35	0.747	108.83698004146756
3	36	0.306	145.63826114482566
3	37	1.812	31.635089529850244
3	38	1.383	31.634689529850252
3	39	3.279	31.634889529850266
3	40	2.022	21.33609847695337
3	41	1.338	31.585406587381488
3	42	2.859	53.10268625129947
3	43	0.78	21.33629847695337
3	44	1.239	17.577639484997867
3	45	0.417	31.63528952985024
3	46	1.173	48.13521799186181
3	47	1.44	48.13501799186177
3	48	1.047	90.35814246846401
3	49	0.771	94.37288565120265
3	50	2.865	60.88002173460444
3	51	1.893	89.52509276899414
3	52	1.557	98.7524294363692
3	53	0.315	98.75262943636935
3	54	0.21	103.00407668042584
3	55	0.402	172.1146092260489
3	56	0.543	126.44711628453094
3	57	0.201	114.59023825986343
3	58	0.282	111.1985801549316
3	59	0.297	78.42625928283675
3	60	0.354	59.213296189459925
3	61	0.744	78.42625928283682
3	62	1.032	78.42645928283683
3	63	0.57	59.21349618945993
3	64	0.687	82.49111593378527
3	65	0.867	82.49091593378517
3	66	0.597	82.49071593378522
3	67	1.764	60.88022173460445
3	68	0.954	77.04339076801386
3	69	0.69	77.04359076801387
3	70	0.81	118.60366640086848
3	71	0.45	139.20190001597933
3	72	0.204	153.48681503731484
3	73	0.744	131.1750584399317
3	74	0.324	142.03979354876455
3	75	1.437	100.01967716726652
3	76	1.146	84.51905409046292
3	77	0.234	145.63846114482553
3	78	2.505	31.63488952985025
3	79	2.799	31.63448952985026
3	80	1.2	31.63488952985025
3	81	0.537	29.303209534139302
3	82	2.664	87.32983109063761
3	83	0.366	116.09016387980498
3	84	0.393	103.00427668042587
3	85	0.861	124.68602199331673
3	86	0.456	59.21349618945993
3	87	0.138	86.16512919736837
3	88	0.423	98.92260078431846
3	89	0.534	118.60366640086848
3	90	0.426	131.25194379840804
3	91	0.696	108.83698004146738
3	92	1.47	108.83678004146736
3	93	0.159	108.8369800414677
3	94	0.333	87.65577441228177
3	95	0.168	146.05003399847277
3	96	1.002	31.63468952985024
3	97	0.18	143.9630556821082
3	98	0.06	131.25174379840803
4	1	12.342	56.400639362018815
4	2	2.274	27.536147133305132
4	3	1.728	15.235478540013784
4	5	3.81	27.53634713330513
4	6	4.323	47.51638291219227
4	7	11.994	68.181403784568
4	8	6.492	21.08728407870392
4	9	9.33	62.3547382734318
4	10	2.388	88.09861958434713
4	11	0.813	83.20232446030248
4	12	2.583	120.88800578222461
4	13	1.038	98.23963547553517
4	14	0.945	103.40772959276636
4	15	4.425	74.03062571687319
4	16	2.487	88.42266244299518
4	17	2.52	81.17478995137152
4	18	2.25	139.9517292385756
4	19	2.133	117.45507393360027
4	20	2.445	110.77628728565541
4	21	1.041	95.77480667773642
4	22	1.188	130.53721254528725
4	23	0.909	119.91783041870579
4	24	1.374	49.24171130563696
4	25	1.212	41.892019608572056
4	26	2.685	41.891819608572156
4	27	0.891	41.63625670446207
4	28	2.871	61.00179359814436
4	29	0.834	81.34536129932059
4	30	1.542	81.3455612993206
4	31	1.476	109.94334444677409
4	32	0.681	118.95723471487982
4	33	0.675	130.46317786999614
4	34	1.11	107.2687218279013
4	35	1.737	91.25954055646973
4	36	0.891	128.06082165982758
4	37	4.083	42.591948859256185
4	38	3.912	42.59154885925614
4	39	7.8	42.59174885925621
4	40	4.473	23.06361206234176
4	41	2.52	14.007967102383619
4	42	5.754	48.95246412152182
4	43	1.539	23.063412062341783
4	44	2.136	2.0E-4
4	45	1.119	42.592148859256206
4	46	2.724	59.092077321267766
4	47	2.904	59.09187732126775
4	48	2.487	98.92328577557736
4	49	1.566	102.93802895831578
4	50	7.179	43.30258224960657
4	51	4.548	71.94765328399627
4	52	3.156	81.17498995137153
4	53	0.711	81.17518995137146
4	54	0.444	85.42663719542794
4	55	0.867	154.537169741051
4	56	1.437	108.86967679953304
4	57	0.429	97.0127987748655
4	58	0.735	93.62114066993361
4	59	0.579	60.84881979783895
4	60	0.66	41.63585670446206
4	61	1.521	60.84881979783889
4	62	2.076	60.849019797838935
4	63	1.002	41.636056704462064
4	64	1.647	64.91367644878738
4	65	1.611	64.9134764487873
4	66	1.401	64.9132764487873
4	67	2.724	43.30278224960658
4	68	2.61	59.46595128301599
4	69	1.095	59.466151283015996
4	70	2.694	101.0262269158706
4	71	1.077	121.62446053098162
4	72	0.714	135.90937555231653
4	73	1.863	113.59760358710783
4	74	0.771	124.4623540637669
4	75	2.73	87.09622789418843
4	76	2.433	66.94161460546505
4	77	0.699	128.06102165982747
4	78	5.382	42.59174885925621
4	79	6.576	42.591348859256144
4	80	2.289	42.59174885925618
4	81	1.455	44.538688074153086
4	82	5.604	88.39510713521514
4	83	0.798	98.51272439480726
4	84	0.987	85.42683719542792
4	85	1.752	107.10858250831886
4	86	0.912	41.636056704462064
4	87	0.417	68.58768971237048
4	88	1.23	81.34516129932058
4	89	0.975	101.0262269158706
4	90	0.855	113.67450431341015
4	91	1.509	91.25954055646967
4	92	2.907	91.25934055646971
4	93	0.444	91.25954055646976
4	94	0.672	70.07833492728392
4	95	0.66	128.4725945134749
4	96	2.055	42.59154885925621
4	97	0.51	126.38561619711035
4	98	0.21	113.67430431341015
5	1	9.327	48.249992898505056
5	2	1.857	2.0E-4
5	3	1.641	6.511509878629054
5	4	3.78	17.796276166404343
5	6	5.685	38.792614250807546
5	7	13.836	66.12797035608394
5	8	8.961	38.88347705482335
5	9	11.85	76.47494321130816
5	10	2.037	64.84089166164975
5	11	0.84	81.1486910318184
5	12	1.59	129.30765576506482
5	13	0.663	96.18600204705109
5	14	0.777	108.85396342681784
5	15	3.273	79.47685955092466
5	16	1.737	106.21865541911458
5	17	1.689	98.970782927491
5	18	1.761	157.7477222146949
5	19	1.473	135.25106690972018
5	20	1.53	128.57228026177535
5	21	0.66	113.57099965385584
5	22	0.486	148.33340552140677
5	23	0.651	137.714023394825
5	24	1.284	67.03770428175635
5	25	0.885	59.688012584691535
5	26	2.025	59.687812584691585
5	27	0.495	59.43233287086638
5	28	2.208	78.79798657426382
5	29	0.558	99.14155427544007
5	30	0.504	99.14175427544006
5	31	0.702	127.73953742289356
5	32	0.267	136.75342769099933
5	33	0.093	148.25937084611573
5	34	0.798	125.06491480402079
5	35	0.999	109.0557335325892
5	36	0.348	145.85701463594663
5	37	3.708	19.3342209365589
5	38	3.093	19.333820936558883
5	39	8.052	19.334020936558918
5	40	3.294	9.035229883662023
5	41	2.112	31.803960078502993
5	42	4.029	40.80181765800812
5	43	1.407	9.035429883662022
5	44	2.241	17.796392976119467
5	45	1.206	19.33442093655888
5	46	3.018	35.83434939857046
5	47	3.039	35.83414939857047
5	48	2.409	79.12970859878664
5	49	1.029	100.8843955298317
5	50	6.366	61.098775225726065
5	51	3.753	89.74384626011576
5	52	2.088	98.9710210445885
5	53	0.516	98.97126611777598
5	54	0.27	103.22281990108183
5	55	0.483	172.33336220466018
5	56	0.729	126.66586950400419
5	57	0.237	114.80899036879022
5	58	0.327	111.41733316157674
5	59	0.354	78.64501241594124
5	60	0.624	59.43204968058156
5	61	1.008	78.64501277395837
5	62	1.305	78.64521269626508
5	63	0.756	59.43224968058152
5	64	0.816	82.70986932550557
5	65	1.116	82.70966936676263
5	66	0.753	82.70946935596793
5	67	2.316	61.098975225726086
5	68	1.164	77.2621442591355
5	69	0.846	77.26234425913549
5	70	0.894	118.8224198919901
5	71	0.312	139.42065350710124
5	72	0.048	153.7055685284364
5	73	0.852	131.3937925466705
5	74	0.225	142.25854703988597
5	75	1.647	104.89242087030796
5	76	1.407	84.73780758158455
5	77	0.093	145.85721463594717
5	78	5.994	19.3340209365589
5	79	3.681	19.333620936558905
5	80	2.127	19.334020936558886
5	81	1.788	17.002740940847954
5	82	3.669	93.84134096926667
5	83	0.498	116.30879413052683
5	84	0.486	103.22302449284776
5	85	1.089	124.90477526633198
5	86	0.582	59.43224912708638
5	87	0.354	86.38388215173286
5	88	0.525	99.1413542754401
5	89	0.621	118.82241989199005
5	90	0.426	131.47069728952962
5	91	0.69	109.05573353258933
5	92	1.434	109.05553353258921
5	93	0.303	109.05573353258893
5	94	0.525	87.87432790340335
5	95	0.117	146.26878748959447
5	96	2.058	19.333820936558922
5	97	0.204	144.18180917323
5	98	0.138	131.47049728952967
6	1	14.793	85.3110397565496
6	2	2.457	56.446236871924654
6	3	2.139	44.145678934544684
6	4	4.401	28.9104003945309
6	5	5.754	56.44647252183911
6	7	8.013	27.335356105276382
6	8	8.325	32.038202255602066
6	9	7.137	37.68232896050061
6	10	3.066	67.73070378835143
6	11	0.573	42.356076781010856
6	12	3.981	90.51504151425722
6	13	1.359	57.39338779624355
6	14	1.056	70.06134917601022
6	15	4.926	40.684245300117084
6	16	3.003	117.33306283752603
6	17	3.108	101.66678267928262
6	18	2.601	168.86212963310624
6	19	2.298	146.36547432813128
6	20	2.973	131.26808001356684
6	21	1.539	109.80844575767341
6	22	1.44	144.57085162522415
6	23	0.672	131.5123943854001
6	24	2.472	63.58458838678728
6	25	1.47	70.80242000310291
6	26	3.507	70.80222000310305
6	27	1.392	55.66989578439902
6	28	3.798	75.03543267808128
6	29	1.317	92.93981794417107
6	30	2.346	92.94001794417103
6	31	2.424	111.68909205209766
6	32	1.182	120.70298232020342
6	33	1.158	132.20892547532
6	34	1.008	92.12786978242261
6	35	2.556	93.00528816179359
6	36	1.254	129.80656926515164
6	37	4.389	71.5023492537872
6	38	3.042	71.50194925378699
6	39	5.889	71.50214925378711
6	40	7.134	51.974012456872686
6	41	3.84	42.918367496914556
6	42	7.008	77.86286451605275
6	43	2.616	51.97381245687266
6	44	3.282	28.9106003945309
6	45	0.837	71.50254925378707
6	46	2.361	88.00247771579896
6	47	3.174	88.00227771579864
6	48	1.962	58.07703809628566
6	49	2.4	62.091781279024154
6	50	6.582	57.33622132954352
6	51	4.695	65.35270572392578
6	52	4.383	101.66658267928258
6	53	0.861	101.66638267928262
6	54	0.582	99.46027627536492
6	55	1.047	168.57080882098785
6	56	1.728	122.90331587947009
6	57	0.633	108.60736466235595
6	58	1.032	107.65477974987071
6	59	0.789	74.88245887777589
6	60	0.906	55.669495784399004
6	61	2.193	74.88245887777585
6	62	2.802	74.88265887777585
6	63	1.458	55.66969578439901
6	64	2.316	78.94731552872433
6	65	2.289	78.94711552872428
6	66	1.926	78.94691552872429
6	67	4.125	57.336421329543526
6	68	3.804	73.49959036295294
6	69	1.743	73.49979036295295
6	70	4.176	112.62068356072113
6	71	1.989	123.37020813630548
6	72	1.341	138.95636419606868
6	73	3.18	115.34334762744403
6	74	1.494	126.2081016690905
6	75	4.452	67.73857279508805
6	76	3.831	68.68736221078886
6	77	1.344	129.80676926515153
6	78	4.959	71.50214925378707
6	79	8.718	71.5017492537871
6	80	2.763	71.50214925378714
6	81	1.062	29.668568615526784
6	82	7.929	55.048726718459086
6	83	1.062	119.00411712271828
6	84	1.284	99.4604762753649
6	85	2.367	121.14222158825572
6	86	1.218	55.66969578439901
6	87	0.309	82.62132879230747
6	88	1.746	92.93961794417108
6	89	1.533	112.62068356072109
6	90	1.419	125.26896095826069
6	91	2.676	93.00528816179354
6	92	5.064	93.00508816179354
6	93	0.444	93.00528816179354
6	94	0.837	98.98873532181469
6	95	1.125	140.06705115832563
6	96	1.809	71.50194925378716
6	97	0.705	137.9801820846009
6	98	0.165	125.26876095826054
7	1	32.934	94.69625851726218
7	2	4.752	65.83156628854859
7	3	5.637	53.53089769525725
7	4	12.192	38.29561915524347
7	5	14.196	65.83169185438874
7	6	8.106	9.385218760712561
7	8	18.375	41.423421016314634
7	9	9.411	30.675866872129678
7	10	6.939	40.395547683075044
7	11	1.041	15.02092067573447
7	12	10.635	63.179685408980816
7	13	2.973	30.05823169096715
7	14	1.692	42.72599307073387
7	15	8.982	13.348889194840696
7	16	6.999	117.47174753720762
7	17	7.632	84.12391540712397
7	18	5.067	169.0008105355311
7	19	5.217	146.50415523055597
7	20	7.272	113.72521274140826
7	21	4.23	92.2655784855148
7	22	4.23	127.02798435306566
7	23	0.996	113.69905081010127
7	24	5.889	72.96980714749985
7	25	3.498	80.18763876381566
7	26	8.187	80.18743876381559
7	27	3.465	38.1264285122404
7	28	9.255	57.49216540592267
7	29	4.335	75.12647244807607
7	30	6.051	75.12667244807608
7	31	7.014	96.10559888757658
7	32	4.272	105.1194891556823
7	33	3.846	116.6252323107986
7	34	1.476	64.7925136771462
7	35	7.17	77.42139499727223
7	36	3.567	109.46105316566307
7	37	8.451	77.01130714493854
7	38	3.723	77.0117071449386
7	39	7.14	77.01150714493853
7	40	14.52	61.35923121758523
7	41	8.787	52.303586257627096
7	42	15.054	87.24808327676537
7	43	6.606	61.35903121758535
7	44	9.309	38.29581915524348
7	45	0.792	77.01110714493848
7	46	3.021	77.05946874017928
7	47	5.973	77.05966874017932
7	48	3.996	30.741881991009265
7	49	5.205	34.75662517374777
7	50	9.921	37.08369339836206
7	51	8.082	54.01255281270997
7	52	10.572	84.12371540712395
7	53	1.983	84.12351540712388
7	54	1.512	81.91740900320627
7	55	2.706	151.02794154882938
7	56	4.338	105.36044860731145
7	57	1.848	90.79393409752353
7	58	2.892	90.11191247771202
7	59	2.091	57.33959160561729
7	60	2.121	38.126828512240415
7	61	5.541	57.33959160561729
7	62	7.371	57.33979160561729
7	63	3.684	38.1266285122404
7	64	6.327	61.40444825656569
7	65	6.021	61.40424825656569
7	66	4.959	61.40404825656569
7	67	12.228	37.083893398362065
7	68	9.099	53.247062431771475
7	69	5.433	53.24726243177148
7	70	11.436	94.80733806462608
7	71	6.963	107.78671497178416
7	72	5.292	123.37267103154741
7	73	10.74	99.75967339431563
7	74	5.322	110.62440850456917
7	75	11.646	40.40321668981165
7	76	10.887	57.347209299573045
7	77	4.731	109.46125316566307
7	78	7.686	77.01230714493859
7	79	18.903	77.01190714493866
7	80	5.334	77.01230714493866
7	81	1.74	39.05378737623935
7	82	15.042	27.713370613182697
7	83	2.658	101.46124985055982
7	84	3.429	81.91760900320628
7	85	6.399	103.59935431609718
7	86	3.141	38.126828512240415
7	87	0.372	65.07846152014884
7	88	4.236	75.12627244807607
7	89	5.052	94.80733806462608
7	90	5.739	107.45561546216564
7	91	7.866	77.42159499727224
7	92	14.478	77.42159499727224
7	93	0.789	77.42139499727223
7	94	1.914	108.37395408252735
7	95	3.363	122.25370566223039
7	96	2.988	77.01210714493858
7	97	2.145	120.16672734586608
7	98	0.216	107.45541546216563
8	1	23.562	90.08182029082631
8	2	4.86	62.348022114345554
8	3	3.792	50.04735352105419
8	4	6.516	34.811874981040404
8	5	9.057	62.34822211434555
8	6	8.202	55.0085242350452
8	7	18.102	66.73851769340236
8	9	11.418	47.35352573270784
8	10	4.062	107.13406537647741
8	11	1.401	81.75943836913683
8	12	5.067	108.86020939028938
8	13	2.04	96.79674938436952
8	14	1.671	88.40651705204239
8	15	6.954	59.02941317614922
8	16	4.821	101.41609348119934
8	17	5.145	94.16822098957574
8	18	4.404	152.94516027677966
8	19	4.449	130.44850497180465
8	20	5.217	123.76971832385973
8	21	2.376	107.92354688720135
8	22	3.054	142.6859527547523
8	23	1.8	132.0665706281706
8	24	2.337	31.546386131185198
8	25	2.055	54.885250646776356
8	26	5.337	54.88545064677637
8	27	1.323	53.784996913927046
8	28	5.565	73.1505338076093
8	29	1.959	93.49410150878558
8	30	3.672	93.49430150878558
8	31	3.444	121.36028882430512
8	32	1.926	130.37417909241086
8	33	1.923	141.8801222475271
8	34	2.049	110.47303765845479
8	35	3.777	102.67648493400077
8	36	2.034	139.4777660373584
8	37	6.351	77.4036238402965
8	38	5.601	77.4032270205531
8	39	10.821	77.40342709207597
8	40	9.897	57.87529029516168
8	41	4.824	47.68914803119103
8	42	10.206	82.6336450503294
8	43	3.366	57.8750902951616
8	44	4.179	34.8116749810404
8	45	1.548	77.40382709207604
8	46	3.801	93.90375555408762
8	47	4.413	93.90355555408762
8	48	3.81	97.48039968441164
8	49	2.949	101.49514286715014
8	50	9.144	55.45132245907155
8	51	7.386	75.023902496133
8	52	6.693	94.16842098957567
8	53	1.473	94.16862098957574
8	54	0.975	97.57537740489293
8	55	2.022	166.68590995051588
8	56	3.36	121.01841700899814
8	57	1.017	109.16153898433045
8	58	1.731	105.76988087939876
8	59	1.209	72.99756000730387
8	60	0.936	53.78459691392703
8	61	3.192	72.99756000730389
8	62	4.344	72.99776000730387
8	63	1.62	53.78479691392704
8	64	3.615	77.06241665825226
8	65	3.495	77.06221665825228
8	66	2.997	77.0620166582523
8	67	5.172	55.451522459071555
8	68	5.367	71.61469149248097
8	69	2.436	71.61489149248098
8	70	6.672	113.17496712533558
8	71	2.724	133.04140490851267
8	72	2.223	148.05811576178186
8	73	5.112	125.01454851653885
8	74	1.95	135.87929844129786
8	75	5.442	86.0837406711202
8	76	5.412	78.35855898299603
8	77	1.923	139.47796603735853
8	78	7.872	77.40342709207602
8	79	12.396	77.40302709207604
8	80	3.783	77.40342709207604
8	81	2.793	79.3505630551935
8	82	11.214	73.39389459449123
8	83	1.776	111.50615543301161
8	84	2.193	97.57557740489288
8	85	4.212	119.25732271778386
8	86	1.434	53.78479691392704
8	87	0.726	80.73642992183548
8	88	2.649	93.49390150878557
8	89	2.331	113.1749671253356
8	90	2.346	125.82324452287513
8	91	3.435	102.67648493400083
8	92	6.45	102.6762849340008
8	93	0.816	102.67648493400084
8	94	1.302	83.07176596548805
8	95	1.872	140.62133472293988
8	96	3.141	77.40322709207607
8	97	1.407	138.53435640657548
8	98	0.465	125.82304452287512
9	1	30.81	98.3278356088749
9	2	3.633	69.4635433801613
9	3	4.602	57.162874786869956
9	4	9.513	41.92739624685616
9	5	12.216	69.4637433801613
9	6	7.242	28.770210721407068
9	7	9.486	19.384991960694506
9	8	11.622	16.382431115696956
9	10	5.22	59.780539643769565
9	11	1.041	34.40591263642898
9	12	8.751	61.506683657581505
9	13	3.516	49.44322365166167
9	14	1.731	41.05299131933453
9	15	8.001	11.675887443441367
9	16	7.713	108.44022906201684
9	17	8.34	75.09240072919032
9	18	6.696	159.96929585759722
9	19	6.936	137.4726405526222
9	20	8.634	104.69369806347407
9	21	4.35	83.23406380758104
9	22	5.319	111.16357817820587
9	23	0.843	93.83006734569548
9	24	4.29	47.928817246882154
9	25	3.444	71.26768176247332
9	26	7.968	71.26788176247332
9	27	2.133	29.09491383430666
9	28	8.37	48.46065072798893
9	29	4.044	55.25748898367041
9	30	5.976	55.25768898367042
9	31	5.994	74.00676309159724
9	32	3.927	83.02065335970296
9	33	3.378	94.52659651481933
9	34	0.939	63.11951192574688
9	35	6.219	55.3229592012929
9	36	2.478	92.12424030465066
9	37	6.486	84.51914510611236
9	38	2.655	84.51874510611235
9	39	4.737	84.51894510611235
9	40	12.621	64.99080830919796
9	41	7.629	55.93516334923978
9	42	13.881	90.87966036837803
9	43	5.154	64.99060830919778
9	44	6.678	41.92739624685616
9	45	0.459	84.51934510611237
9	46	1.782	96.44446070087379
9	47	4.209	96.44466070087374
9	48	3.204	50.126873951703786
9	49	4.806	54.141617134442285
9	50	6.387	28.052178720428316
9	51	5.757	27.67037676342515
9	52	11.418	75.09220072919017
9	53	2.079	75.09200072919029
9	54	1.623	72.88589432527252
9	55	3.423	141.9964268708956
9	56	5.313	96.3289339293777
9	57	1.836	70.92503570185531
9	58	2.943	74.54531452276103
9	59	2.073	48.30807692768352
9	60	1.284	29.095313834306662
9	61	5.532	48.30807692768352
9	62	7.401	48.30827692768353
9	63	2.748	29.09511383430666
9	64	6.258	52.37293357863193
9	65	6.054	52.37273357863192
9	66	4.995	52.372533578631916
9	67	8.727	28.052378720428315
9	68	7.899	44.215547753837726
9	69	4.746	44.21574775383773
9	70	10.896	74.93835460022042
9	71	6.174	85.68787917580484
9	72	4.965	101.27403523556806
9	73	9.222	77.66101866694319
9	74	4.404	88.52577270858981
9	75	9.261	38.73021493841232
9	76	10.041	31.005033250288225
9	77	3.84	92.12444030465085
9	78	6.231	84.51894510611235
9	79	16.254	84.51854510611234
9	80	4.947	84.51894510611235
9	81	1.251	58.43877933693386
9	82	14.292	26.040368861783364
9	83	3.03	92.42973517262601
9	84	3.708	72.88609432527252
9	85	7.428	94.56783963816342
9	86	2.703	29.095313834306662
9	87	0.267	56.04694684221508
9	88	3.927	55.257288983670406
9	89	4.608	74.93835460022042
9	90	5.484	87.58663199775998
9	91	6.477	55.3229592012929
9	92	12.189	55.3227592012929
9	93	0.546	55.3229592012929
9	94	1.956	99.45419708118497
9	95	3.306	102.38472219782473
9	96	2.541	84.51874510611235
9	97	2.553	100.29785312410027
9	98	0.156	87.58643199775997
