origin 	 dest 	 flow 	 cost
492	485	0.0	4.0
631	636	211.40399999999997	6.333714276605124
273	63	32.607	0.0
585	75	0.0	0.0
752	5	0.0	0.0
99	915	0.0	4.666667
599	600	0.0	1.0
264	62	166.383	0.0
166	154	482.14500000000015	1.3345052417151955
635	400	348.699	9.002164777132823
624	517	128.37000000000003	6.002483335388483
743	741	322.4460000000002	2.7106036280930135
331	325	737.0817307362931	1.6814944496299116
773	772	0.0	0.666667
33	347	0.0	0.0
54	213	0.0	0.0
438	439	0.0	6.666667
161	163	551.6819999999994	11.35041272135539
419	414	0.0	1.0
379	440	0.0	1.666667
303	749	138.17700000000005	14.007778592765442
410	453	0.0	2.666667
320	319	0.0	1.333333
307	308	184.91099999999983	0.66785492742682
524	72	0.0	0.0
218	197	535.0559999999999	15.687557144357513
164	150	700.046999999999	16.73178865484923
111	289	328.92299999999983	8.482003796953546
350	351	287.859	0.6668049695477299
204	205	0.0	1.0
526	199	29.634	4.333358785655066
582	661	237.0804290573157	1.0000952221211021
942	951	809.1058568729447	5.7061779021922785
951	51	0.0	0.0
217	216	105.73799999999999	0.6666683558173875
899	8	0.0	0.0
67	552	176.11799999999997	0.0
208	215	25.098	1.000000604764684
447	890	0.0	10.666667
297	39	0.0	0.0
147	89	13.242	0.0
749	304	138.17700000000005	13.340741183400931
549	152	6.423	10.000000131324782
116	117	15.653999999999998	0.6666670012066055
518	98	18.336000000000002	0.0
103	434	26.979000000000003	6.000024527294256
756	751	148.03500000000003	12.044466595175905
197	168	330.85200000000026	1.000194940884309
513	516	12.213	3.0000001017280327
571	82	0.0	0.0
941	68	92.32799999999999	0.0
38	749	0.0	0.0
21	360	57.713999999999984	0.0
548	88	25.455	0.0
913	42	0.0	0.0
524	481	331.782	2.036937818329706
715	714	569.1043979180703	9.665677292551592
544	529	908.6158568729443	0.6740596148367668
549	29	0.0	0.0
135	142	663.630324977702	1.3375403766778367
814	808	278.6249999999997	10.668604599868297
9	659	0.0	0.0
146	66	88.74	0.0
934	932	398.3040000000002	4.15344354557044
171	106	246.34799999999993	14.334191837953599
278	834	161.64299999999992	11.333566206306719
541	544	1188.686856872942	1.0324816227362636
33	348	0.0	0.0
874	627	229.78499999999997	3.012747878567324
711	92	33.117000000000004	0.0
292	376	495.78573073629315	15.639453664890222
483	77	0.0	0.0
223	231	162.34500000000003	1.0000209368192219
320	935	251.66099999999997	6.667472985943551
509	508	146.43599999999998	2.3349683025530483
275	274	41.74199999999998	1.6666747120851084
571	575	0.0	0.666667
41	736	0.0	0.0
693	49	203.9069999999999	0.0
515	72	12.213	0.0
566	10	0.0	0.0
316	884	0.0	15.333333
345	32	0.0	0.0
164	28	0.0	0.0
513	477	0.0	19.666667
292	48	0.0	0.0
915	828	0.0	10.333333
432	467	118.89900000000003	16.004873744441685
446	173	349.2330000000001	7.499594795899049
454	397	0.0	17.0
816	651	461.9406846481662	4.670124160492504
435	208	25.098	7.000004233352788
361	357	127.88999999999994	12.338361712063923
443	432	249.46728593026066	15.759149802870322
623	618	236.83500000000006	8.535633646291226
271	264	597.1500000000008	4.349940751728575
15	674	113.55599999999998	0.0
17	474	0.0	0.0
803	804	352.7699999999998	5.334676795417529
374	81	0.0	0.0
870	454	0.0	1.0
689	694	315.0543728960182	1.7933697037750478
260	259	440.24099999999976	2.466921363821346
719	725	71.60100000000003	9.00036053615516
822	829	0.0	3.0
564	783	138.22500000000002	1.3370886059716456
423	424	19.839	0.6666671574048212
91	611	122.31300000000003	0.0
94	311	0.0	0.0
931	867	0.0	0.666667
781	751	47.748	6.000047533736395
114	113	67.929	1.000032452700918
951	669	954.8128568729442	0.6756816706801158
878	23	0.0	0.0
859	858	0.0	1.333333
790	793	510.8020096258692	7.682398568374843
919	920	196.10999999999996	2.6726787056415113
332	227	109.99799999999996	16.00007060153949
799	917	545.781	9.838742864715954
159	160	137.835	3.666688531653728
238	83	0.0	0.0
329	322	246.3779999999999	5.0005553064774135
645	670	59.205	1.6666676172163348
449	118	120.14399999999998	4.666696306920962
73	445	248.676	0.0
526	528	0.0	3.0
92	839	59.28460208192994	0.0
40	796	173.46599999999995	0.0
74	509	84.66000000000001	0.0
806	872	212.07899999999995	7.355944117994962
118	123	59.469000000000015	0.6666672513197007
28	153	158.84399999999997	0.0
11	788	28.71299999999999	0.0
434	104	20.34	1.000001320683624
544	532	280.071	0.6667337343448052
451	452	0.0	15.666667
919	918	263.2980000000002	0.3357747349197293
193	201	343.0800000000002	2.667268060608663
142	263	770.031324977702	5.726717454133536
612	941	82.83899999999998	2.0001435487279555
341	106	197.9099999999999	7.420142521032446
725	4	0.0	0.0
153	146	565.206	6.343848435213312
87	643	55.06500000000002	0.0
408	410	0.0	2.666667
44	724	2.121	0.0
150	200	645.6779999999995	10.362552464740444
464	463	245.69737289601835	2.3989435643058425
686	13	140.11800000000005	0.0
829	827	0.0	5.333333
902	898	1099.832999999998	8.352819033191945
578	573	272.58600000000007	2.016829613598007
206	212	133.96499999999997	0.6683237971935916
144	145	463.61100000000005	7.338844682705309
522	70	56.391000000000005	0.0
646	654	138.89700000000002	0.3335220948651261
83	224	0.0	0.0
192	424	416.7010096258691	6.002943183471281
216	31	54.099000000000004	0.0
947	945	659.0946846481658	13.70862567102574
159	161	58.742509370757034	1.0000918766132343
12	443	249.46728593026066	0.0
94	312	0.0	0.0
169	185	540.1259999999996	1.6689747940251394
782	38	76.37400000000005	0.0
855	847	0.0	2.0
264	270	274.872	8.668158176850133
659	9	199.70481337594393	0.0
738	96	22.124999999999996	0.0
477	514	12.213	5.0000001695467216
762	809	257.26200000000006	12.75123282341841
739	37	3.936	0.0
887	883	0.0	5.666667
633	561	305.472	17.671303553652336
917	914	285.85499999999973	5.724335788323527
284	359	244.03499999999997	1.000106896504973
296	101	0.0	7.333333
508	445	56.088	8.333458698042726
800	40	0.0	0.0
565	807	331.33200000000005	5.431300537333787
215	91	50.355000000000025	0.0
653	650	283.3344290573157	5.04911310239375
627	628	284.47800000000007	2.0003948023898657
648	658	195.04199999999992	3.66682693336306
163	89	84.714	0.0
759	3	58.32300000000003	0.0
539	540	1179.2218568729418	1.3752788098355568
391	390	359.62199999999996	17.091544495589055
554	64	110.91000000000003	0.0
788	11	0.0	0.0
322	81	63.971999999999994	0.0
818	1	0.0	0.0
615	149	516.444	1.00214411452025
323	63	0.0	0.0
889	686	744.1020000000002	10.270829376148045
795	706	1131.8599903741308	8.898081633777274
228	225	143.18399999999994	0.6670940875222308
60	272	62.30999999999999	0.0
515	525	0.0	2.666667
123	116	1.302	1.666667000000078
507	506	238.713	4.354779494204614
335	871	185.9459999999999	10.01822121463616
83	225	0.0	0.0
565	727	159.723	8.34159944030311
601	76	64.99799999999999	0.0
739	39	72.72300000000003	0.0
29	546	64.78200000000001	0.0
967	95	0.0	0.0
468	474	360.49699037413086	16.411866546567175
781	754	75.39	4.333546357050864
82	571	71.01599999999998	0.0
550	548	64.69450937075703	9.001216486244212
682	291	1143.9989999999993	14.722745919083682
730	734	422.32800000000003	5.004794292650657
708	681	853.046999999999	13.207486681815197
59	700	0.0	0.0
225	238	165.582	0.6666751532231432
939	69	3.51	0.0
12	444	0.0	0.0
538	560	20.34	14.000003652260887
638	636	0.0	0.333333
18	868	0.0	0.0
758	760	284.0490000000001	3.1506916929085187
580	579	255.4739999999999	0.33337579767491965
198	194	41.959196410468245	3.3333331680951663
479	480	0.0	5.333333
743	294	369.04500000000024	2.742057400681679
327	319	134.09999999999994	13.333462959750921
464	14	69.35699999999999	0.0
712	35	0.0	0.0
842	840	0.0	0.333333
945	944	265.02000000000015	4.701754414938129
545	64	124.19699999999996	0.0
27	132	68.05799999999998	0.0
65	551	4.101	0.0
818	822	0.0	1.0
694	688	315.0543728960182	0.7173480967143406
258	11	121.44600000000004	0.0
861	46	68.592	0.0
571	577	144.86700000000002	6.000079649700992
401	88	69.34800000000001	0.0
448	466	206.2436271039816	1.3370099755451192
172	173	701.7149999999996	1.8260659791566374
99	100	0.0	0.333333
655	656	0.0	4.0
844	845	0.0	4.0
369	52	0.0	0.0
915	913	0.0	1.333333
94	764	0.0	0.0
696	693	245.04071406973935	7.373631081057511
733	24	0.0	0.0
595	594	21.51	0.33333310876017924
30	160	0.0	0.0
344	340	669.0390000000002	2.6827708441282874
196	190	0.0	4.0
683	682	1143.9989999999993	2.804332906557509
144	65	2.628	0.0
69	602	0.0	0.0
724	719	0.0	9.666667
323	310	381.78700962586913	12.341231053662822
558	75	30.449999999999996	0.0
11	258	135.57600000000002	0.0
273	272	0.0	0.666667
124	58	75.153	0.0
333	334	539.838	9.412037539935184
773	775	350.1540000000001	9.337561907266608
607	172	421.7640202448911	8.735241149013216
54	218	56.718000000000025	0.0
756	757	284.0490000000001	4.200922257211358
797	794	405.5759999999996	1.6680262297148056
833	837	115.37699999999998	1.3336931186055032
373	472	0.0	8.333333
477	476	0.0	0.333333
421	55	0.0	0.0
844	843	557.2902495215505	8.34641012845075
428	420	141.864	2.6666995546195222
199	95	95.99400000000001	0.0
906	910	875.8289999999994	4.374815719868285
670	673	367.30200000000036	1.000548590402832
711	710	88.67700000000004	4.3337414096501785
172	215	107.64000000000001	18.000039312904928
299	294	130.044	11.33827324957479
364	20	226.82999999999998	0.0
272	86	63.938999999999986	0.0
352	32	107.58299999999998	0.0
70	175	0.0	0.0
919	921	548.2038035895326	3.008166659823822
94	765	105.66299999999997	0.0
222	7	384.555	0.0
841	611	398.0280202448913	10.382546777690735
611	716	423.44999999999993	6.643696638370467
481	526	182.076	4.674484134595413
636	632	211.40399999999997	8.667188746980857
88	546	87.02699999999997	0.0
722	306	230.86800000000002	1.3391062923899328
191	527	0.0	13.0
318	320	495.4079999999998	15.36117136100222
552	553	492.861	5.672106930889474
546	88	24.279	0.0
799	798	394.5750000000001	5.337229475902357
457	59	31.69500000000001	0.0
769	767	0.0	6.333333
183	180	87.204	1.0000881405157036
831	915	7.998	5.666667178915634
144	66	3.318	0.0
190	95	0.0	0.0
553	945	616.3799999999999	2.004696691387502
818	823	481.9080000000001	6.608707820286727
777	745	82.49400000000001	7.333343236367962
915	830	0.0	8.333333
84	209	0.255	0.0
537	538	0.0	2.666667
879	375	162.291	5.6667854842081695
796	893	488.76599999999985	13.690175320102636
85	355	0.0	0.0
768	457	289.39500000000004	7.02746810134626
10	564	407.05499999999984	0.0
325	316	72.86100000000002	8.666674361861679
269	59	20.457	0.0
197	214	478.0229999999997	5.671480829891334
521	90	0.0	0.0
65	184	94.983	0.0
720	301	372.0300000000001	9.002804931327208
18	870	0.0	0.0
275	238	323.5259999999998	4.7445914108131735
33	476	12.213	0.0
614	622	337.30199999999985	4.335023646316235
820	830	481.9080000000001	3.3043532020675763
40	800	0.0	0.0
362	877	134.75099999999995	11.339028286801552
757	3	0.0	0.0
445	73	0.0	0.0
608	75	213.77700000000002	0.0
11	792	0.0	0.0
441	432	0.0	11.666667
668	588	245.93468464816607	3.33353139270839
432	431	0.0	5.333333
535	576	282.45000000000005	22.549978573535082
185	186	310.002	1.0001502539360276
797	795	447.9150000000002	0.6671035753983573
96	894	77.124	0.0
904	8	162.72600000000003	0.0
957	74	161.07599999999996	0.0
97	835	115.37699999999998	0.0
244	962	268.761	2.666893361026408
956	952	540.195490629243	10.921282181678412
444	460	0.0	0.666667
406	122	0.0	6.333333
372	368	423.0719999999999	9.338197763925738
303	305	173.12400000000005	6.666847506525689
846	934	271.24500000000006	3.696918603361085
59	457	19.839	0.0
505	504	304.55100000000016	2.363927742683095
974	258	619.3537140697395	8.569939755882745
29	549	0.0	0.0
814	815	271.31318662405596	2.0001763118406513
437	12	185.90362710398162	0.0
85	110	178.82099999999994	0.0
188	173	280.029	10.00100041435008
783	720	372.0300000000001	3.0009349771090696
859	863	0.0	11.0
148	159	191.46850937075698	10.000218653935981
69	604	97.91700000000003	0.0
188	91	70.14	0.0
285	58	6.906000000000001	0.0
82	574	0.0	0.0
791	780	0.0	0.333333
65	144	98.89500000000002	0.0
595	596	344.6490000000002	3.334750561226942
530	51	0.0	0.0
452	806	212.07899999999995	1.6718058917147645
343	33	0.0	0.0
974	13	0.0	0.0
745	96	0.0	0.0
249	53	125.46000000000001	0.0
40	801	0.0	0.0
41	701	29.742000000000004	0.0
507	508	375.2910000000001	2.7472923006296592
499	489	0.0	21.0
883	880	0.0	8.333333
578	576	346.5234290573159	0.33347786509566596
28	158	0.0	0.0
728	731	693.087	1.3426065212872123
2	751	107.71800000000005	0.0
459	434	206.2436271039816	6.350798637286481
564	10	384.46499999999986	0.0
705	41	26.274	0.0
288	291	352.8360000000001	1.6670872505310959
366	806	526.4460000000001	17.35499334033075
329	328	0.0	2.0
348	476	0.0	9.0
76	601	12.693	0.0
782	740	181.44599999999994	21.000686062880078
269	61	85.00799999999997	0.0
786	258	638.5062495215502	10.027041357147795
122	56	0.0	0.0
809	6	46.644	0.0
434	437	185.90362710398162	8.34850350897521
153	28	0.0	0.0
932	934	47.90100000000001	4.000032097283163
6	679	0.0	0.0
88	548	20.244	0.0
932	852	649.9650000000008	1.34050521904692
26	768	251.17800000000008	0.0
243	244	263.6820000000001	1.3334378644876002
350	71	19.308	0.0
486	480	0.0	5.666667
276	57	24.555000000000007	0.0
726	728	693.087	2.0139102854083895
861	47	23.112	0.0
82	575	0.0	0.0
447	448	206.2436271039816	4.3452831725899355
826	26	27.948	0.0
155	156	592.8634906292419	0.6691494631931958
633	34	64.623	0.0
10	566	0.0	0.0
325	318	624.8037307362936	0.6697292345173949
365	373	604.1819999999999	5.2134150359091285
684	13	44.919000000000004	0.0
140	141	0.0	1.666667
346	349	167.56199999999993	2.0000475211750057
181	178	245.4959999999999	5.667001867691416
109	169	200.87399999999997	22.00058275427277
713	717	0.0	0.333333
917	796	175.51499999999996	18.803351331205068
620	924	111.58500000000002	6.000028036871722
314	313	469.735941730967	2.0015842110414472
950	609	996.206999999999	6.8645744540793405
65	555	0.54	0.0
115	429	89.14500000000001	13.333346699179543
118	129	70.36499999999997	3.666668462399778
171	31	150.98700000000002	0.0
619	614	337.30199999999985	8.336584243035881
189	197	273.81899999999973	2.000182916208426
456	735	338.38800000000015	8.670092050327938
548	546	92.60050937075707	16.66853480796498
131	918	218.094	10.000681914467437
771	78	0.0	0.0
707	6	18.888	0.0
900	899	216.99900000000002	7.692577004736085
859	862	0.0	4.666667
849	879	162.291	9.333528150442065
368	770	0.0	21.666667
210	309	395.2710000000002	5.531763521095981
860	844	197.88724952155064	11.333615746197435
421	426	25.875000000000004	4.333333058546176
402	401	0.0	1.0
202	249	463.053	9.006731830819195
203	149	397.6260000000004	18.34078904291181
462	463	55.311	11.000003103085628
601	612	92.70600000000002	16.001801280371453
965	502	344.445	6.651667088783902
403	260	393.2939999999999	0.6909783012133186
741	743	369.04500000000024	3.427570979648551
78	771	0.0	0.0
651	652	612.1918568729454	6.34780572773021
558	572	535.6831431270546	5.346569880702571
6	762	0.0	0.0
468	315	0.0	0.666667
127	131	92.42519641046827	10.666679663627884
653	657	5.079000000000001	6.666667034230765
173	446	289.272	10.780504222918632
770	16	0.0	0.0
972	747	81.423	3.000200973879495
252	247	337.5930000000001	5.001056602443553
537	542	0.0	0.666667
664	663	209.55600000000007	2.666750663698882
39	739	3.936	0.0
125	126	50.46600000000001	1.000050048438473
462	14	49.13400000000001	0.0
618	552	464.4119999999999	4.64056451216904
610	943	255.55499999999984	3.0195024308546943
203	27	0.0	0.0
668	672	821.5139999999994	1.67901727383137
359	360	147.17999999999998	25.33369129649468
110	111	539.8080000000002	0.7529442286590599
80	776	2.553	0.0
752	751	222.042	8.698775690518872
89	163	102.30900000000003	0.0
258	261	478.84500000000037	0.667237238664089
444	12	0.0	0.0
681	683	1143.9989999999993	1.0516247085059773
791	783	501.65999999999997	14.34810206359862
430	429	436.43999999999994	1.334791115241449
389	391	635.151	7.0185342006097216
501	497	320.04600000000005	5.079955727878334
740	722	230.86800000000002	5.691203500234663
750	746	419.12899037413047	4.337363583309819
76	603	137.406	0.0
79	303	172.6680000000001	0.0
2	753	1.89	0.0
953	354	0.0	17.333333
666	667	0.0	1.0
844	850	0.0	4.0
893	5	118.64399999999996	0.0
289	275	365.2679999999999	12.32557999713988
520	521	28.677	2.333335405146588
492	495	0.0	17.0
219	66	98.89800000000001	0.0
304	741	369.04500000000024	3.084814190165115
540	610	255.55499999999984	1.6775016859751
561	558	379.7971431270553	7.004389952767467
827	828	0.0	4.333333
473	470	134.86000962586925	9.357154247693689
576	574	268.28942905731566	1.0001561598122535
710	35	0.0	0.0
146	157	476.4660000000002	21.68483418525344
497	36	261.2339999999999	0.0
186	171	562.6200000000001	1.0016301536480234
941	612	0.0	0.666667
838	836	129.04199999999997	1.0004226241440612
278	23	127.035	0.0
176	147	78.49199999999998	5.000003087731012
245	251	0.0	6.666667
901	680	459.4440000000002	19.57842581353512
779	303	218.13299999999973	24.0016377656723
313	455	919.4340000000001	3.034879589718318
809	787	450.4552596378375	24.363529964019367
376	382	236.69875047844954	4.4382874661420715
741	296	0.0	2.0
10	568	0.0	0.0
531	529	0.0	0.666667
744	37	80.637	0.0
561	560	56.277	1.000015288107038
232	241	555.7649999999999	3.338506820398182
705	701	231.306	11.047992153818694
80	777	83.35800000000002	0.0
223	240	918.4447403621626	1.6859612915551114
460	461	0.0	2.0
447	696	313.41971406973926	7.102951633673063
481	491	331.782	5.431833842722913
797	799	518.739	20.377710129649834
41	704	0.0	0.0
621	622	4.980000000000001	1.333333001249931
936	45	104.92200000000003	0.0
314	315	586.5870000000001	1.6698773061192551
959	80	0.0	0.0
2	754	6.033	0.0
525	515	0.0	3.0
112	199	212.51399999999995	11.333709076076499
698	49	0.0	0.0
402	403	393.2939999999999	6.564290233892259
721	43	36.54299999999999	0.0
751	893	146.69400000000002	21.014821721911463
823	820	481.9080000000001	6.608707820286727
209	84	34.431	0.0
793	707	510.8020096258692	18.03693498501333
295	741	0.0	5.0
463	447	27.545999999999996	12.666667219812084
186	172	398.73597975510876	18.007402562501053
166	165	454.8779999999999	0.6675272877179294
711	715	569.1043979180703	8.50579597105015
563	564	486.28624952155053	16.348192720772346
46	860	14.262	0.0
494	501	354.55499999999995	15.702651435193664
241	243	967.1400000000001	1.0142339441458859
604	601	604.0966020819297	7.3492219373518655
527	191	3.282	4.333333000766313
913	912	0.0	2.0
400	399	348.699	4.000962123170144
737	736	396.22699037413105	4.364003971216598
129	56	9.69	0.0
160	151	100.227	15.333358173486385
341	32	0.0	0.0
247	52	209.47199999999995	0.0
318	325	72.86100000000002	1.3333341325937778
864	856	0.0	18.0
170	175	354.91200000000003	7.001806960458689
959	777	0.0	12.666667
604	69	63.291000000000004	0.0
349	338	201.26399999999992	12.667293443324388
226	227	0.0	1.666667
818	828	7.998	4.000000126293381
359	362	224.74499999999995	0.33462918928650753
41	705	103.99799999999998	0.0
545	644	309.186	2.33397570405415
22	639	0.0	0.0
552	67	147.66900000000004	0.0
907	816	0.0	0.666667
774	26	34.73999999999998	0.0
247	53	6.192	0.0
286	290	18.827999999999996	3.333333012625556
267	60	22.730999999999998	0.0
883	884	0.0	14.333333
246	235	784.899	2.6831331385093087
821	817	0.0	4.333333
810	811	437.98199999999997	5.984488083665819
48	292	115.42699037413078	0.0
553	583	418.6296846481662	6.339195831851392
796	40	106.27200000000002	0.0
474	373	255.03899999999993	14.425760996762303
649	650	55.49699999999999	2.6668621829211534
4	719	53.273999999999994	0.0
183	555	60.15299999999999	2.666720214246329
516	515	12.213	5.3333331808498246
866	864	0.0	13.333333
282	280	115.37699999999998	10.333388191529254
640	116	14.351999999999999	2.6666670034101503
816	907	112.57418662405611	0.6666702271508185
953	356	481.22149062924274	13.341402502370968
497	490	246.0989999999999	3.687166384816109
577	559	408.79800000000006	6.672278756850339
83	274	61.65600000000001	0.0
735	733	338.38800000000015	2.6677208617305648
139	695	1442.7398133759411	2.1409775428196207
784	11	0.0	0.0
964	362	108.64800000000001	24.666770598257052
46	861	23.112	0.0
131	430	102.24119641046825	0.6666681851696578
576	577	360.6840000000002	0.6838637520641686
82	579	168.948	0.0
711	839	34.57199999999999	13.333362031314818
9	588	100.449	0.0
108	109	206.361	8.666922699853712
360	919	621.3678035895325	1.674155569333561
50	584	3.54	0.0
213	54	0.0	0.0
479	36	10.632	0.0
10	570	0.0	0.0
479	77	257.9069999999999	0.0
505	508	533.0970000000002	4.118030447895348
415	416	616.365	1.002348117108141
471	17	134.86000962586925	0.0
213	218	614.4509999999999	6.682127575599805
85	361	58.97100000000001	0.0
763	759	178.26000000000008	10.749774332772338
446	510	289.272	7.0747056752057995
652	718	304.09485687294506	1.3335184995253815
225	83	43.724999999999994	0.0
162	198	41.959196410468245	8.33333342023794
269	270	90.273	0.666734479277188
587	50	42.984	0.0
765	313	105.66299999999997	15.669643448160416
812	815	631.720009625869	10.025909940036728
351	344	287.859	2.3338158931066237
777	96	2.556	0.0
902	9	112.57418662405611	0.0
771	778	0.0	3.0
778	78	179.22599999999994	0.0
353	21	90.49500000000003	0.0
716	93	0.0	0.0
934	45	12.299999999999999	0.0
370	369	0.0	8.666667
399	500	187.2869999999999	5.333439757183553
560	538	26.979000000000003	5.333337306575403
557	553	542.1486846481654	0.6684029516500262
4	761	58.671	0.0
349	504	173.78700000000003	4.673154926471303
218	210	182.073	1.0016749897534614
96	777	2.5620000000000003	0.0
411	407	89.39699999999998	24.345324910472577
353	964	108.64800000000001	10.33337639926786
62	204	49.344	0.0
399	501	161.41200000000006	12.679771956705626
711	841	398.0280202448913	4.153018711076294
384	936	243.74699999999982	3.7665343636007735
160	30	37.608000000000004	0.0
577	970	271.9740000000002	2.6889056440303225
72	515	0.0	0.0
128	117	0.0	16.666667
570	564	0.0	16.666667
597	35	74.81400000000001	0.0
63	268	57.33900000000005	0.0
374	748	48.37799999999999	17.3334777117127
458	459	0.0	5.333333
48	785	0.0	0.0
235	230	1088.9938568729442	1.0228807151301254
760	569	362.81100000000004	7.557970361930861
935	885	0.0	2.333333
169	31	3.6750000000000003	0.0
256	260	616.4176020819299	0.3341159721459484
945	950	1010.4546846481653	1.0169603668382308
357	359	127.88999999999994	11.671423890054673
574	82	88.068	0.0
22	641	0.0	0.0
368	366	42.92700000000001	1.666675625831144
809	707	257.26200000000006	1.0001320254327064
224	225	282.9480000000001	6.000625670442782
432	969	464.1472859302608	9.27973032082933
398	397	0.0	0.666667
518	520	28.677	4.000004123109026
151	29	32.214	0.0
28	164	206.94	0.0
806	802	526.4460000000001	0.6675000904452872
846	37	0.729	0.0
804	19	352.7699999999998	0.0
181	183	55.712999999999994	1.000014684397803
567	863	0.0	8.0
58	277	67.806	0.0
90	108	144.60000000000002	0.0
396	392	27.393	2.000000033942468
849	843	59.76299999999999	5.000001922447986
43	794	0.0	0.0
643	923	210.86100000000002	2.333472032650973
533	536	478.086	16.19438771096274
733	729	462.8070000000001	4.339325068557323
742	894	347.63999999999993	3.0667836547099316
19	286	311.50199999999995	0.0
441	438	0.0	19.0
155	162	41.959196410468245	1.0000000504285549
556	161	25.353	13.333375506089265
662	661	266.133	7.333931500061551
335	20	0.0	0.0
46	863	0.0	0.0
312	313	660.3340582690324	20.73059529280459
504	446	349.2330000000001	7.15870444875384
90	518	99.108	0.0
542	537	13.164	0.6666670305133868
61	264	7.281	0.0
37	739	3.858	0.0
862	854	0.0	16.666667
26	774	96.77999999999999	0.0
878	278	144.237	10.673703641460767
50	586	105.80399999999999	0.0
518	522	411.7649999999997	21.572187151161646
417	423	893.9039999999994	10.103879869937906
909	908	97.7211866240561	1.0000027485899927
78	776	2.64	0.0
675	674	137.18699999999995	4.6667168211423675
479	490	187.0049999999999	2.3376823019505033
589	590	171.69368464816617	7.000098965357634
922	919	376.3170000000005	4.465787701400927
177	174	727.9710000000001	5.357701168583316
273	323	372.7420096258691	2.334690579045283
69	939	0.0	0.0
774	768	589.4419903741308	2.575265262474969
666	591	821.5139999999994	1.0074101628167895
355	110	148.416	11.00813477486166
881	882	0.0	0.333333
419	428	141.864	1.000012207980795
491	478	297.264	2.827336356602978
237	236	0.0	2.333333
574	575	180.22142905731567	2.000063593209663
501	502	515.9670000000003	3.6093587136179806
93	710	0.0	0.0
121	122	0.0	0.666667
22	642	11.312999999999999	0.0
188	508	47.07	20.66682162410443
543	603	780.9179999999998	7.377703161999241
217	352	498.72899999999976	9.016782475872844
561	605	45.339	16.333438194377255
441	440	0.0	11.333333
1	817	0.0	0.0
830	42	226.62299999999993	0.0
493	483	0.0	2.0
75	585	0.0	0.0
602	601	3.7409999999999997	29.333333008756732
783	564	267.85499999999996	0.6931460858258013
43	795	70.48800000000001	0.0
648	15	172.25999999999993	0.0
151	30	3.78	0.0
340	341	447.7649999999998	5.339794811843362
471	470	675.9739417309667	5.222143012286502
527	72	0.0	0.0
925	87	40.26899999999999	0.0
262	891	501.65999999999997	3.336767665689577
96	738	2.835	0.0
267	268	362.54331535183417	13.221849670397635
39	294	198.693	0.0
208	188	0.0	9.333333
62	206	133.96499999999997	0.0
163	182	568.6889999999999	3.339005126240209
531	532	793.6769999999995	1.6774264950800784
204	219	342.8250000000003	4.000898913296982
