Origin 	 destination 	 od demand 	od travel time
4	18	100.0	259.99110168138225
4	19	200.0	84.03630391616105
4	20	300.0	264.59036638082694
4	21	200.0	1620.893544345901
4	22	400.0	1619.6587867934595
4	23	500.0	1050.5259470762871
4	24	200.0	383.69209267630265
5	1	200.0	290.6551851857475
5	2	100.0	260.6919066073843
5	3	100.0	79.12857973172906
5	4	500.0	79.96844271086792
5	6	200.0	1348.814413624802
5	7	200.0	251.2007660487074
5	8	500.0	771.2718304937988
5	9	800.0	8.118187173206685
5	10	1000.0	29.500047453039713
5	11	500.0	17.28047091911997
5	12	200.0	137.12268678500078
5	13	200.0	20.146974241261134
5	14	100.0	588.4838550686665
5	15	200.0	56.55225810642682
5	16	500.0	245.79425031357493
5	17	200.0	75.63525530758946
5	19	100.0	77.50676620622312
5	20	100.0	258.06082867088895
5	21	100.0	337.9692185445848
5	22	200.0	253.23005277195762
5	23	100.0	970.8987044131427
6	1	300.0	14.987905869653495
6	2	400.0	8.939256358479714
6	3	300.0	19.838268644128213
6	4	400.0	164.8127820046078
6	5	200.0	1495.295843913666
6	7	400.0	139.71131151832745
6	8	800.0	460.64266936907626
6	9	400.0	123.82141945991236
6	10	800.0	145.6623740226057
6	11	400.0	132.64538888494525
6	12	200.0	83.85183897285644
6	13	200.0	26.98722443544151
6	14	100.0	705.85713482984
6	15	200.0	172.67531806524622
6	16	900.0	142.4801951495381
6	17	500.0	189.38285841865982
6	18	100.0	141.6594735589798
6	19	200.0	193.45152130464092
6	20	300.0	145.21824134318084
6	21	100.0	225.87710641815224
6	22	200.0	1493.61419960623
6	23	100.0	1088.0263501938275
6	24	100.0	398.2012848258129
7	1	500.0	279.74807056183005
7	2	200.0	285.1600855668226
7	3	100.0	274.88751425585264
7	4	400.0	268.9128598424166
7	5	200.0	261.976345509177
7	6	400.0	148.12587560404737
7	8	1000.0	4.52418075616203
7	9	600.0	143.74925467667623
7	10	1900.0	151.9695519136403
7	11	500.0	130.95085555683585
7	12	700.0	170.24590068066448
7	13	400.0	503.461310000561
7	14	200.0	900.7056705455143
7	15	500.0	56.94858855122961
7	16	1400.0	10.975168350878699
7	17	1000.0	75.05642427131086
7	18	200.0	11.297504201362482
7	19	400.0	33.4213893466497
7	20	500.0	53.154037756562225
7	21	200.0	779.2270406562777
7	22	500.0	13.137602011092792
7	23	200.0	544.3447880087103
7	24	100.0	91.10103419879032
8	1	800.0	157.08070643519247
8	2	400.0	190.15827131677983
8	3	200.0	161.78056987821287
8	4	700.0	2051.0453762631505
8	5	500.0	696.6570950200272
8	6	800.0	521.2828731234509
8	7	1000.0	3.9892486527655753
8	9	800.0	10.00094453760016
8	10	1600.0	123.30995731623312
8	11	800.0	274.732635672135
8	12	600.0	592.9004226918871
8	13	600.0	168.73615690175083
8	14	400.0	844.9400540237746
8	15	600.0	116.03785831601081
8	16	2200.0	9.4335483689444
8	17	1400.0	56.28449012789154
8	18	300.0	6.250046575502465
8	19	700.0	136.9949660421274
8	20	900.0	10.849311274947144
8	21	400.0	90.75770114864298
8	22	500.0	17.126850663858367
8	23	300.0	1227.88633212785
8	24	200.0	95.09028285155587
9	1	500.0	26.812480545949047
9	2	200.0	32.89862591069551
9	3	100.0	21.944170788712377
9	4	700.0	15.882666672004092
9	5	800.0	8.946152338764534
9	6	400.0	123.51948554608627
9	7	600.0	133.86922961881137
9	8	800.0	10.003047701733896
9	10	2800.0	87.07760172339447
9	11	1400.0	32.125927732254084
9	12	600.0	26.090734101828723
9	13	600.0	29.108372781356604
9	14	600.0	352.7933317183173
9	15	900.0	253.36278184446118
9	16	1400.0	216.1993253512002
9	17	900.0	67.36690922924963
9	18	200.0	131.59697191026186
9	19	400.0	86.46704665059937
9	20	600.0	91.95506778936793
9	21	300.0	174.96797968552443
9	22	700.0	54.696964641991
9	23	500.0	737.731015142958
9	24	200.0	1178.7809245111016
10	1	1300.0	50.354947118210475
10	2	600.0	56.33897286392179
10	3	300.0	45.4866373609738
10	4	1200.0	39.425133244265524
10	5	1000.0	32.488618911025966
10	6	800.0	147.39268668283654
10	7	1900.0	142.8188244542988
10	8	1600.0	101.57471846610777
10	9	2800.0	99.21648254361399
10	11	4000.0	10.74406745242106
10	12	2000.0	19.79417606273674
10	13	1900.0	1056.961030692924
10	14	2100.0	524.0100942735653
10	15	4000.0	61.4906195541026
10	16	4400.0	191.78032238701846
10	17	3900.0	73.96548918184452
10	18	700.0	110.22767283293075
10	19	1800.0	47.80281599712223
10	20	2500.0	70.58401995015855
10	21	1200.0	150.43758572607297
10	22	2600.0	33.31510436215797
10	23	1800.0	1088.3779137951253
10	24	800.0	1157.3990642312685
11	1	500.0	20.447692021838993
11	2	200.0	24.111621916171494
11	3	300.0	15.503025168995864
11	4	1500.0	9.718647334078959
11	5	500.0	16.24818504401689
11	6	400.0	130.6640237205448
11	7	500.0	122.75253669927687
11	8	800.0	263.45970243995873
11	9	1400.0	33.76979770082041
11	10	3900.0	10.227331128558976
11	12	1400.0	9.050108610315679
11	13	1000.0	1861.1189349608162
11	14	1600.0	3606.7611578579376
11	15	1400.0	579.2368967763327
11	16	1400.0	116.76609699555901
11	17	1000.0	56.698927655328596
11	18	100.0	120.44244275898787
11	19	400.0	600.3359256139175
11	20	600.0	1610.748524888765
11	21	400.0	1610.5495877600208
11	22	1100.0	3942.911132279317
11	23	1300.0	953.910843592664
11	24	600.0	2398.776999481681
12	1	200.0	77.92920800217858
12	2	100.0	121.54805986798834
12	3	200.0	12.472797842820324
12	4	600.0	24.72185230001411
12	5	200.0	133.59118954732227
12	6	200.0	81.78161979289894
12	7	700.0	159.9975803609592
12	8	600.0	546.0211239995954
12	9	600.0	24.752903996286527
12	10	2000.0	19.237553229694264
12	11	1400.0	9.01022210113529
12	13	1300.0	3.0144369772483808
12	14	700.0	629.3280138322723
12	15	700.0	1486.3795790617273
12	16	700.0	125.7763190966943
12	17	600.0	1183.5866935303543
12	18	200.0	162.19580780462422
12	19	300.0	1505.0197670950856
12	20	400.0	1487.8919148811578
12	21	300.0	377.75998410543
12	22	700.0	1477.0291815809387
12	23	700.0	836.0323790348889
12	24	500.0	373.4960697455295
13	1	500.0	12.015950878765306
13	2	300.0	18.060128853157515
13	3	100.0	7.147641121528636
13	4	600.0	13.109254611246648
13	5	200.0	19.638792321184578
13	6	200.0	26.411159755957236
13	7	400.0	457.6194856575841
13	8	600.0	159.04934394457734
13	9	600.0	27.756979494391263
13	10	1900.0	551.8473473477657
13	11	1000.0	1700.9145355424034
13	12	1300.0	3.0184688178908727
13	14	600.0	2337.479992463444
13	15	700.0	1484.8010895233604
13	16	600.0	465.9819964184836
13	17	500.0	1561.872809041585
13	18	100.0	1488.4038633791797
13	19	300.0	1505.5516948670954
13	20	600.0	450.73867118613055
13	21	600.0	374.7455471281816
13	22	1300.0	7980.704514569055
13	23	800.0	823.7625834447716
13	24	800.0	2264.025782032147
14	1	300.0	1291.324437724573
14	2	100.0	1306.3737715902575
14	3	100.0	1283.079926773173
14	4	500.0	539.7920651769454
14	5	100.0	546.3216028868834
14	6	100.0	661.9442170886001
14	7	200.0	838.0906888394609
14	8	400.0	793.0256821913096
14	9	600.0	561.4191182071125
14	10	2100.0	360.1691160981935
14	11	1600.0	3377.925810576197
14	12	700.0	721.8278723227455
14	13	600.0	2716.3718459852057
14	15	1300.0	8.381936120635787
14	16	700.0	148.52517502080684
14	17	700.0	90.44366434225647
14	18	100.0	1044.996439244078
14	19	300.0	29.13254146437091
14	20	500.0	1039.561135340792
14	21	400.0	1038.973764431342
14	22	1200.0	2033.9557770971019
14	23	1100.0	2001.2298832219305
14	24	400.0	884.0006255359373
15	1	500.0	78.28525019452037
15	2	100.0	85.6210048942636
15	3	100.0	73.4169404372837
15	4	500.0	67.35543632057542
15	5	200.0	60.418921987335864
15	6	200.0	175.62603485847222
15	7	500.0	106.1994919595114
15	8	600.0	149.08092328317804
15	9	1000.0	257.2866606024566
15	10	4000.0	61.527872489555065
15	11	1400.0	538.5241326255858
15	12	700.0	1545.7255981975431
15	13	700.0	1524.4581758295922
15	14	1300.0	8.450714782719317
15	16	1200.0	431.6719099004484
15	17	1500.0	308.88092922975926
15	18	200.0	48.06687169872059
15	19	800.0	134.8458255197007
15	20	1100.0	43.57564201625302
15	21	800.0	123.38537507268586
15	22	2600.0	6.262893708770863
15	23	1000.0	924.9053489615362
15	24	400.0	1109.5411259076977
16	1	500.0	274.38959075556807
16	2	400.0	289.6861901176293
16	3	200.0	277.5658242651438
16	4	800.0	238.53555456639427
16	5	500.0	253.424088327458
16	6	900.0	151.30274524571024
16	7	1400.0	6.545599316945206
16	8	2200.0	8.952579806014047
16	9	1400.0	173.8372924288343
16	10	4400.0	214.63849307937684
16	11	1400.0	125.11688951891354
16	12	700.0	136.73064086662615
16	13	600.0	504.87685784125296
16	14	700.0	115.83862228935112
16	15	1200.0	397.402117572675
16	17	2800.0	71.53321104132624
16	18	500.0	4.417951307763187
16	19	1300.0	76.78250713659862
16	20	1600.0	8.275610462873484
16	21	600.0	292.0264109963116
16	22	1200.0	113.65080121540267
16	23	500.0	541.7920035188466
16	24	300.0	92.51658203948223
17	1	400.0	108.75929532992168
17	2	200.0	114.39571752077015
17	3	100.0	103.0850319496224
17	4	500.0	97.88090327683526
17	5	200.0	90.02935538305678
17	6	500.0	209.29409453193975
17	7	1000.0	153.17069637989914
17	8	1400.0	70.64649470213074
17	9	900.0	81.28863938075618
17	10	3900.0	102.27844933176654
17	11	1000.0	76.95694194654185
17	12	600.0	89.30088582008311
17	13	500.0	1615.9697799742355
17	14	700.0	84.36755953140022
17	15	1500.0	266.8643929119676
17	16	2800.0	70.71589738548273
17	18	600.0	64.05027104182585
17	19	1700.0	54.549172745634095
17	20	1700.0	68.64953574127053
17	21	600.0	148.71594947836357
17	22	1700.0	81.80940915154656
17	23	600.0	473.8809630979655
17	24	300.0	1203.1381193812656
18	1	100.0	163.253463825003
18	4	100.0	271.2229537827057
18	6	100.0	148.65988289387104
18	7	200.0	10.3963442152129
18	8	300.0	6.834274696451095
18	9	200.0	141.443444275023
18	10	700.0	117.97287476120695
18	11	200.0	128.69005763409902
18	12	200.0	172.55599462095364
18	13	100.0	501.2005120778244
18	14	100.0	986.3241008207541
18	15	200.0	52.12502324533514
18	16	500.0	5.717800112419729
18	17	600.0	50.62047408481019
18	19	300.0	31.11399584074046
18	20	400.0	11.492398839260561
18	21	100.0	84.57507386097222
18	22	300.0	10.876804088355904
18	23	100.0	542.7676634855831
19	1	300.0	99.3485651773415
19	2	100.0	106.34623826566418
19	4	200.0	88.34567962748046
19	5	100.0	81.40916529424089
19	6	200.0	196.5721003205806
19	7	400.0	29.68396029412796
19	8	700.0	101.25643416088987
19	9	400.0	72.50637060827367
19	10	1800.0	48.92054638321488
19	11	400.0	559.5143759324908
19	12	300.0	568.5644845428064
19	13	300.0	1562.8641858607348
19	14	300.0	29.4409580896243
19	15	800.0	138.98709908640282
19	16	1300.0	42.93474883246061
19	17	1700.0	59.95646719320273
19	18	300.0	27.29710038641942
19	20	1200.0	22.749043428640285
19	21	400.0	102.71665063212869
19	22	1200.0	27.25453377069868
19	23	300.0	412.052136673143
19	24	100.0	1150.5039100589652
20	1	300.0	125.82401229576148
20	2	100.0	162.0836653469254
20	4	300.0	275.7936743138702
20	5	100.0	268.8571599806306
20	6	300.0	154.29567341959284
20	7	500.0	46.206456376399494
20	8	900.0	11.404995227615595
20	9	600.0	148.43232380873272
20	10	2500.0	75.43527752451067
20	11	600.0	1513.3599447678262
20	12	500.0	1545.7402438776835
20	13	600.0	496.6012473783794
20	14	500.0	983.2865269249596
20	15	1100.0	47.52895273707715
20	16	1600.0	9.596368905085104
20	17	1700.0	55.19380915634583
20	18	400.0	11.420532646612214
20	19	1200.0	26.514731141295787
20	21	1200.0	204.83066398332954
20	22	2400.0	6.277539388911223
20	23	700.0	540.3077508364655
20	24	400.0	84.24097157660873
21	1	100.0	86.82271846266441
21	4	200.0	1514.1691160301073
21	5	100.0	344.13450409048255
21	6	100.0	230.7883238691402
21	7	200.0	826.8322515678869
21	8	400.0	87.3981192855645
21	9	300.0	174.99889348550352
21	10	1200.0	151.42840158245957
21	11	400.0	1504.9527824567663
21	12	300.0	419.7113263225745
21	13	600.0	416.6928575046836
21	14	400.0	972.6057948593706
21	15	800.0	123.49809850614969
21	16	600.0	268.9048199438159
21	17	600.0	131.23664738535433
21	18	100.0	80.64520276520688
21	19	400.0	102.52830011228127
21	20	1200.0	183.61978432433492
21	22	1800.0	2.027666274165938
21	23	700.0	458.5356405333434
21	24	500.0	4.332581702912912
22	1	400.0	1548.4601865496466
22	2	100.0	1554.5043645240387
22	3	100.0	1543.59187679241
22	4	400.0	1516.801052712994
22	5	200.0	1519.68274433644
22	6	200.0	1550.7397708674496
22	7	500.0	13.286031294230428
22	8	500.0	17.810212050392458
22	9	700.0	57.80159809079902
22	10	2600.0	34.259131518537586
22	11	1100.0	3854.1624176926207
22	12	700.0	1539.462704488772
22	13	1300.0	8067.07719704434
22	14	1200.0	1927.0828630724507
22	15	2600.0	6.328828442227686
22	16	1200.0	115.6560910701523
22	17	1700.0	86.96623039882532
22	18	300.0	10.975937353941363
22	19	1200.0	27.07943378596281
22	20	2400.0	6.405216822776864
22	21	1800.0	2.025106552663761
22	23	2100.0	676.3268072246764
22	24	1100.0	3411.656889481735
23	1	300.0	897.8402840902185
23	3	100.0	892.5831846066428
23	4	500.0	890.1585774151742
23	5	100.0	895.8217257905786
23	6	100.0	1009.4641983337248
23	7	200.0	582.3474503414451
23	8	300.0	594.2638510842671
23	9	500.0	431.0919226521717
23	10	1800.0	897.8053388303896
23	11	1300.0	878.5161009820674
23	12	700.0	910.519170284684
23	13	800.0	908.4961934793159
23	14	1100.0	1851.0781920630986
23	15	1000.0	1086.6965940812413
23	16	500.0	569.5968231055392
23	17	600.0	445.1061421986516
23	18	100.0	1613.351138424779
23	19	300.0	429.35210604147227
23	20	700.0	575.466635869991
23	21	700.0	499.4043400249232
23	22	2100.0	657.1911898976188
23	24	700.0	3143.2704763710985
24	1	100.0	424.376226680536
24	4	200.0	425.46953041301737
24	6	100.0	438.7714355577279
24	7	100.0	87.13785288930302
24	8	200.0	91.66203364546506
24	9	200.0	1169.4855047986198
24	10	800.0	1147.2236562587
24	11	600.0	1455.3383375825485
24	12	500.0	415.3787446196616
24	13	700.0	2893.7044829784545
24	14	400.0	829.8814737749075
24	15	400.0	1107.6118853926237
24	16	300.0	88.40092706419937
24	17	300.0	1193.9237502680921
24	19	100.0	1134.2496969033566
24	20	400.0	80.25703841784946
24	21	500.0	4.263914359900543
24	22	1100.0	3609.758785968633
24	23	700.0	2832.6397066647614
