Origin 	 destination 	 od demand 	od travel time
18	12	200.0	2485.942461672672
18	13	100.0	2489.5386367815536
18	14	100.0	210.05648244390744
18	15	200.0	59.70161137051764
18	16	500.0	3.3290991731138733
18	17	600.0	594.3614368347075
18	19	300.0	44.33682279514302
18	20	400.0	4.10165373875305
18	21	100.0	187.83975388082766
18	22	300.0	12.269709007921923
18	23	100.0	53.31410597125486
19	1	300.0	3436.72295569104
19	2	100.0	3445.895130647426
19	4	200.0	3343.586667379937
19	5	100.0	2571.4517139515483
19	6	200.0	3026.528167620026
19	7	400.0	16.12570937124141
19	8	700.0	195.29847928822554
19	9	400.0	582.3741571167268
19	10	1800.0	32.08401600781281
19	11	400.0	126.64389141683874
19	12	300.0	3350.432111402113
19	13	300.0	3368.73660374692
19	14	300.0	165.7196596487644
19	15	800.0	15.364788575374632
19	16	1300.0	136.32698836067442
19	17	1700.0	91.47878943644083
19	18	300.0	13.662726526400384
19	20	1200.0	7.2130674129625865
19	21	400.0	155.8021166382439
19	22	1200.0	44.7475614106944
19	23	300.0	83.58239012115607
19	24	100.0	3396.2432809019006
20	1	300.0	2496.0485073108234
20	2	100.0	2505.0565752618804
20	4	300.0	2476.5889601696504
20	5	100.0	2468.3237741663834
20	6	300.0	2179.5174562606408
20	7	500.0	8.912641958278815
20	8	900.0	69.14898242638336
20	9	600.0	622.609326173116
20	10	2500.0	72.31918506420273
20	11	600.0	169.70746127043188
20	12	500.0	2492.2219102660515
20	13	600.0	2496.233991410448
20	14	500.0	205.95482870515428
20	15	1100.0	55.59995763176457
20	16	1600.0	9.778758286551689
20	17	1700.0	131.71395849283084
20	18	400.0	6.449659113437806
20	19	1200.0	40.235169056389935
20	21	1200.0	119.50596814117716
20	22	2400.0	8.168055269168853
20	23	700.0	42.625830711402514
20	24	400.0	500.5813533208744
21	1	100.0	1732.7926135012217
21	4	200.0	1721.1003976773427
21	5	100.0	2555.360521950347
21	6	100.0	2198.720996591711
21	7	200.0	115.9754186114517
21	8	400.0	514.8131060769664
21	9	300.0	614.0335561537618
21	10	1200.0	63.74341504484871
21	11	400.0	158.30498323607364
21	12	300.0	1719.862233144202
21	13	600.0	1719.362168761076
21	14	400.0	197.3790586858004
21	15	800.0	47.02418761241056
21	16	600.0	116.84153493972451
21	17	600.0	144.81096980442877
21	18	100.0	113.51243576661066
21	19	400.0	53.332180367987924
21	20	1200.0	107.06277665317286
21	22	1800.0	17.8319966714728
21	23	700.0	52.28852263355574
21	24	500.0	3.1010032093784514
22	1	400.0	1950.8554111562996
22	2	100.0	1958.3133066439307
22	3	100.0	1940.9076307744772
22	4	400.0	1937.2867960516915
22	5	200.0	2647.1069644785293
22	6	200.0	2388.175012345227
22	7	500.0	72.30841326452423
22	8	500.0	883.3548574114765
22	9	700.0	596.2015594822909
22	10	2600.0	45.91141837337591
22	11	1100.0	140.50792736190306
22	12	700.0	1937.6551026849713
22	13	1300.0	1937.4480095702609
22	14	1200.0	179.5470620143273
22	15	2600.0	29.192190940937753
22	16	1200.0	72.97251159980699
22	17	1700.0	126.97897313295597
22	18	300.0	69.64341242669322
22	19	1200.0	35.50018369651512
22	20	2400.0	63.19375331325548
22	21	1800.0	111.05455522754951
22	23	2100.0	34.45652596208295
22	24	1100.0	492.4181895120981
23	1	300.0	1378.7472558603822
23	3	100.0	1501.9157836302527
23	4	500.0	2251.984365972095
23	5	100.0	3094.989773980423
23	6	100.0	2795.139266486027
23	7	200.0	773.9466199546758
23	8	300.0	1975.7554415827904
23	9	500.0	425.9894910054247
23	10	1800.0	747.7514986928002
23	11	1300.0	89.3550761307303
23	12	700.0	1284.8770035553325
23	13	800.0	1279.6608736326539
23	14	1100.0	9.33499353746202
23	15	1000.0	731.0322712603621
23	16	500.0	828.9740807309579
23	17	600.0	828.8190534523803
23	18	100.0	926.4070713135844
23	19	300.0	737.3402640159395
23	20	700.0	919.957412200147
23	21	700.0	812.894635546974
23	22	2100.0	701.8400803194244
23	24	700.0	457.96166355001293
24	1	100.0	847.5072310981346
24	4	200.0	841.8475131922082
24	6	100.0	2410.3384523384
24	7	100.0	131.51873150141049
24	8	200.0	2732.252375957023
24	9	200.0	450.317931442053
24	10	800.0	381.3644432479377
24	11	600.0	106.86611931902284
24	12	500.0	826.648265471818
24	13	700.0	821.2649835020754
24	14	400.0	33.66343397408968
24	15	400.0	223.02491638735114
24	16	300.0	132.38484782968305
24	17	300.0	853.147493889008
24	19	100.0	761.6687044525675
24	20	400.0	122.60608954313162
24	21	500.0	15.543312889958681
24	22	1100.0	183.00239119984795
24	23	700.0	24.32844043662767
