source 	 destination 	 fft 	 flow 	 cost(min)
2013	1020	5.0	1689.2000055764574	5.004711731766596
2016	2008	5.0	8667.082748428349	11.528676216607298
2022	2023	4.0	9862.01915993992	13.081019344447558
2018	2016	3.0	16044.114043997473	3.1987852774852303
1018	1007	2.0	16267.151997086356	2.0700238683315697
2004	2005	2.0	18493.085882116633	2.3508801507404935
1017	1010	8.0	8100.0	16.308017150740422
1015	1019	3.0	19444.78474628044	4.429593482736337
1014	1023	4.0	8376.849417044918	9.022535396923375
1011	1012	6.0	8332.652106941146	13.472478925322903
1010	1016	4.0	11103.52652754785	20.416005670196824
2017	2010	8.0	8099.999999999998	16.30801715074041
1016	1008	5.0	8494.465131482371	11.023896628742484
2011	2012	6.0	8972.002183315655	16.043594741162558
1018	1020	4.0	18865.0747298703	4.253316871339984
2005	2006	4.0	9011.106605291734	10.600040306319253
1015	1014	5.0	9018.071910091909	12.176034441159223
1020	1018	4.0	19698.29602187855	4.3011234894997274
2015	2014	5.0	9281.31333745738	13.0513272127594
2016	2018	3.0	15954.11482637511	3.1943623354249597
2021	2022	2.0	9703.30081619104	5.554858791031197
2009	2008	10.0	7549.975400245938	17.49275357195674
1007	1018	2.0	15609.299260455988	2.0593654313966154
1021	1020	6.0	6096.857891795977	7.897120107219608
2015	2019	3.0	17945.383953944536	4.037077039732577
1014	1015	5.0	9135.336978640731	12.556627703296282
2010	2015	6.0	23725.621529224896	14.555278603641991
2022	2021	2.0	9742.587696065997	5.612781259675007
2006	2008	2.0	12481.637489373828	14.645149932555727
1008	1007	3.0	12209.29926045599	5.64429507820404
2011	2004	6.0	6500.0	8.766846875439192
2008	2009	10.0	7507.2963506754395	17.324762422542438
2002	2001	6.0	4385.397339793311	6.000739717325934
2012	2011	6.0	8641.919337431424	14.64514997214891
1015	1022	3.0	18388.63051925516	9.06001105289085
1012	1003	4.0	10361.680514204236	4.0230542386985695
1007	1008	3.0	12367.151997086356	5.783721318103422
2015	2022	3.0	18493.256359424748	9.199111242440916
1005	1009	5.0	16028.674128169267	9.950529599998184
2007	2008	3.0	12874.298213388156	6.269197966951134
1019	1020	4.0	8676.739303944909	9.42989842403852
2019	2020	4.0	8888.268016729518	9.979076035913998
2005	2009	5.0	15590.597071527825	9.431107170190707
2005	2004	2.0	19079.38809236861	2.39753834278332
2010	2009	3.0	25911.207327621138	8.409185101183592
1021	1024	3.0	10289.353731859454	11.854814805751959
1011	1014	4.0	9786.620971902712	13.732994077594629
2012	2003	4.0	9763.61676619873	4.0181749361524
2021	2024	3.0	10649.35304124101	13.160614872772756
1005	1004	2.0	18131.356270397384	2.3242219557770256
1010	1009	3.0	21598.43679437484	5.611382715676621
2011	2014	4.0	9930.01992863538	14.316107626055627
1012	1011	6.0	8499.592636762081	14.089545921702372
1021	1022	2.0	8610.182047751294	4.2039092544384165
1024	1023	2.0	8031.686909486413	3.876737897488696
2007	2018	2.0	15900.495960630127	2.0639208709182775
2014	2015	5.0	9228.675474599962	12.87022657835906
2009	2010	3.0	25207.53280377939	7.845098493102072
1006	1008	2.0	12633.006386034973	15.269806372258309
1024	1013	4.0	11007.293970115283	17.109125462749503
2008	2007	3.0	12800.495960630127	6.194877045610104
1011	1004	6.0	5300.0	7.2230245551941366
2012	2013	3.0	14545.405410180516	3.0447613649888634
1019	1017	2.0	9903.142108204023	7.328461217322913
2020	2022	5.0	7008.617794702929	7.726515377537197
1022	1021	2.0	8647.539698044246	4.242407979857079
1017	1016	2.0	11706.717367946716	9.531559412648267
1001	1003	4.0	8555.961912752076	4.010717793035213
2019	2015	3.0	18082.23436875617	4.069075497590404
2010	2017	8.0	8099.999999999988	16.308017150740373
2009	2005	5.0	16151.592545799065	10.104141011920678
1	1002	5.0	300.0	5.00000972
1007	2012	8.0	500.0	8.000925925925927
2010	2011	5.0	18423.11144516954	13.639988817332451
1002	1006	5.0	6016.295040234399	6.625879238613881
2016	2017	2.0	11788.84445002388	9.745140886272207
2013	2012	3.0	11905.536103630153	3.020090735011718
2018	2007	2.0	15974.298213388156	2.065115915531379
1018	1016	3.0	15707.59528233454	3.182624931593022
1017	1019	2.0	9993.282632053284	7.5251293032321644
2014	2023	4.0	8461.561881476515	9.228803381290758
1015	1010	6.0	22839.7096842199	13.347271375748619
1022	1023	4.0	9595.532217326867	12.138558785508485
2017	2019	2.0	9887.4447997705	7.294757232132739
1024	1021	3.0	10407.03993954727	12.26693200157884
2003	2012	4.0	11673.403226864846	4.037138122572134
1021	2	4.0	300.0	4.000007776
2010	2016	4.0	11218.281756150089	21.105238318806574
1005	1006	4.0	8789.447085594684	9.974207477268589
2020	2019	4.0	8848.829181746778	9.873659345859139
1016	1017	2.0	11796.857891795977	9.766221339923511
2018	2020	4.0	19200.708542861372	4.271831021466021
1003	1012	4.0	10160.05392294357	4.021311501429032
2024	2021	3.0	10543.046591466626	12.760938897738475
1020	1019	4.0	9487.761875493883	11.762839621488052
2024	2023	2.0	9369.206090487354	5.475263268166438
2004	2011	6.0	6391.382205297072	8.586490305486583
1012	1013	3.0	12392.706029884717	3.02358655923294
2023	2014	4.0	8384.487897527684	9.040879785368286
1008	1006	2.0	12672.382973966674	15.436027387950052
1009	1010	3.0	21906.849679828505	5.763764020472953
1006	1005	4.0	8816.4210612146	10.047882859357752
1022	1015	3.0	18482.81722796443	9.185125914562288
2023	2024	2.0	9512.230544835264	5.692376789281342
2003	2004	4.0	13493.085882116635	4.232029486120924
1008	1016	5.0	8445.531573919743	10.886285441261041
2019	2017	2.0	9911.155549976123	7.345728936377896
1020	1022	5.0	7000.0	7.713130000305228
2015	2010	6.0	23313.214525608008	13.975766004459723
2013	2	5.0	1200.0	5.00248832
2001	2003	4.0	8985.397339793313	4.0130370443357455
1013	1012	3.0	12361.273150966317	3.0233481681929204
1	2001	4.0	1200.0	4.001990656
2017	2016	2.0	11812.555200229499	9.807639932176027
1019	1015	3.0	18656.747836102215	4.211556764667884
2024	2013	4.0	10343.794800492162	14.222827785640442
1009	1005	5.0	15787.670948976895	9.659437899942624
1010	1017	8.0	8100.0	16.308017150740422
