iteration 	 stepSize
238	0.24894621900743563
239	0.24894621900743563
240	0.24894621900743563
241	0.24894621900743563
242	0.24894621900743563
243	0.24894621900743563
244	0.24894621900743563
245	0.24894621900743563
246	0.24894621900743563
247	0.24894621900743563
248	0.24894621900743563
249	0.24894621900743563
250	0.24894621900743563
251	0.24894621900743563
252	0.24894621900743563
253	0.24894621900743563
254	0.24894621900743563
255	0.24894621900743563
256	0.24894621900743563
257	0.24894621900743563
258	0.24894621900743563
259	0.24894621900743563
260	0.24894621900743563
261	0.24894621900743563
262	0.24894621900743563
263	0.24894621900743563
264	0.24894621900743563
265	0.24894621900743563
266	0.24894621900743563
267	0.24894621900743563
268	0.24894621900743563
269	0.24894621900743563
270	0.24894621900743563
271	0.24894621900743563
272	0.24894621900743563
273	0.24894621900743563
274	0.24894621900743563
275	0.24894621900743563
276	0.24894621900743563
277	0.24894621900743563
278	0.24894621900743563
279	0.24894621900743563
280	0.24894621900743563
281	0.24894621900743563
282	0.24894621900743563
283	0.24894621900743563
284	0.24894621900743563
285	0.24894621900743563
286	0.24894621900743563
287	0.24894621900743563
288	0.24894621900743563
289	0.24894621900743563
290	0.24894621900743563
291	0.24894621900743563
292	0.24894621900743563
293	0.24894621900743563
294	0.24894621900743563
295	0.24894621900743563
296	0.24894621900743563
297	0.24894621900743563
298	0.24894621900743563
299	0.24894621900743563
300	0.24894621900743563
301	0.24894621900743563
302	0.24894621900743563
303	0.24894621900743563
304	0.24894621900743563
305	0.24894621900743563
306	0.24894621900743563
307	0.24894621900743563
308	0.24894621900743563
309	0.24894621900743563
310	0.24894621900743563
311	0.24894621900743563
312	0.24894621900743563
313	0.24894621900743563
314	0.24894621900743563
315	0.24894621900743563
316	0.24894621900743563
317	0.24894621900743563
318	0.24894621900743563
319	0.24894621900743563
320	0.24894621900743563
321	0.24894621900743563
322	0.24894621900743563
323	0.24894621900743563
324	0.24894621900743563
325	0.24894621900743563
326	0.24894621900743563
327	0.24894621900743563
328	0.24894621900743563
329	0.24894621900743563
330	0.24894621900743563
331	0.24894621900743563
332	0.24894621900743563
333	0.24894621900743563
334	0.24894621900743563
335	0.24894621900743563
336	0.24894621900743563
337	0.24894621900743563
338	0.24894621900743563
339	0.24894621900743563
340	0.24894621900743563
341	0.24894621900743563
342	0.24894621900743563
343	0.24894621900743563
344	0.24894621900743563
345	0.24894621900743563
346	0.24894621900743563
347	0.24894621900743563
348	0.24894621900743563
349	0.24894621900743563
350	0.24894621900743563
351	0.24894621900743563
352	0.24894621900743563
353	0.24894621900743563
354	0.24894621900743563
355	0.24894621900743563
356	0.24894621900743563
357	0.24894621900743563
358	0.24894621900743563
359	0.24894621900743563
360	0.24894621900743563
361	0.24894621900743563
362	0.24894621900743563
363	0.24894621900743563
364	0.24894621900743563
365	0.24894621900743563
366	0.24894621900743563
367	0.24894621900743563
368	0.24894621900743563
369	0.24894621900743563
370	0.24894621900743563
371	0.24894621900743563
372	0.24894621900743563
373	0.24894621900743563
374	0.24894621900743563
375	0.24894621900743563
376	0.24894621900743563
377	0.24894621900743563
378	0.24894621900743563
379	0.24894621900743563
380	0.24894621900743563
381	0.24894621900743563
382	0.24894621900743563
383	0.24894621900743563
384	0.24894621900743563
385	0.24894621900743563
386	0.24894621900743563
387	0.24894621900743563
388	0.24894621900743563
389	0.24894621900743563
390	0.24894621900743563
391	0.24894621900743563
392	0.24894621900743563
393	0.24894621900743563
394	0.24894621900743563
395	0.24894621900743563
396	0.24894621900743563
397	0.24894621900743563
398	0.24894621900743563
399	0.24894621900743563
400	0.24894621900743563
