<NUMBER OF ZONES> 122											
<NUMBER OF NODES> 122											
<FIRST THRU NODE> 1											
<NUMBER OF LINKS> 424											
<END OF METADATA>											
											
											
~	Init node	Term node	Capacity	Length	Free Flow Time	B	Power	Speed limit	Toll	Type	;
	19	11	1617.706447	12.212523	7.45594	0.15	4	0	0	0	;
	13	14	4394.231889	8.285083	2.71324	0.15	4	0	0	0	;
	14	13	4320.225018	7.525413	2.50132	0.15	4	0	0	0	;
	13	15	1910.935331	8.419362	5.7175	0.15	4	0	0	0	;
	15	13	2863.541072	8.467007	5.93064	0.15	4	0	0	0	;
	14	17	5946.288757	6.761203	2.02468	0.15	4	0	0	0	;
	17	14	4904.241929	6.898849	2.10788	0.15	4	0	0	0	;
	14	22	2840.485893	8.568056	3.05304	0.15	4	0	0	0	;
	22	14	2895.84662	8.369572	2.92858	0.15	4	0	0	0	;
	16	17	6321.013829	1.349797	0.42506	0.15	4	0	0	0	;
	17	16	4209.45379	1.357842	0.44172	0.15	4	0	0	0	;
	16	19	6703.328686	4.582719	1.3791	0.15	4	0	0	0	;
	19	16	7034.073767	4.452518	1.38492	0.15	4	0	0	0	;
	16	22	4469.882549	3.367288	0.97204	0.15	4	0	0	0	;
	22	16	7627.741159	3.429105	0.97362	0.15	4	0	0	0	;
	17	22	1886.210086	5.321009	3.47984	0.15	4	0	0	0	;
	22	17	1884.190009	5.315025	3.3478	0.15	4	0	0	0	;
	18	19	6192.450268	2.349796	0.70452	0.15	4	0	0	0	;
	19	18	6293.127608	3.548771	1.11916	0.15	4	0	0	0	;
	18	21	8000	5.453573	1.5829	0.15	4	0	0	0	;
	21	18	5449.818119	5.457316	1.59278	0.15	4	0	0	0	;
	19	22	2023.075785	5.818844	3.63906	0.15	4	0	0	0	;
	22	19	1606.326133	5.791542	3.55502	0.15	4	0	0	0	;
	20	21	2644.724412	16.461817	5.97436	0.15	4	0	0	0	;
	21	20	2416.390697	15.442909	5.61206	0.15	4	0	0	0	;
	20	30	6000	13.283225	3.70652	0.15	4	0	0	0	;
	30	20	6000	13.29571	3.74744	0.15	4	0	0	0	;
	20	58	2479.370349	12.263938	3.75694	0.15	4	0	0	0	;
	58	20	2630.412693	12.556028	3.81164	0.15	4	0	0	0	;
	21	22	4493.711985	6.798869	2.1093	0.15	4	0	0	0	;
	22	21	4495.928831	6.721773	2.08476	0.15	4	0	0	0	;
	21	23	8000	4.525775	1.33934	0.15	4	0	0	0	;
	23	21	8000	4.543421	1.32348	0.15	4	0	0	0	;
	22	23	877.861868	4.583763	3.56624	0.15	4	0	0	0	;
	23	22	960.16703	4.508858	3.56516	0.15	4	0	0	0	;
	22	25	2853.10466	8.906273	4.19924	0.15	4	0	0	0	;
	25	22	1506.692042	8.306624	3.80074	0.15	4	0	0	0	;
	22	28	2080.186891	8.608119	5.18454	0.15	4	0	0	0	;
	28	22	2102.073051	8.5999	5.1471	0.15	4	0	0	0	;
	22	29	5879.862476	5.869561	1.9281	0.15	4	0	0	0	;
	29	22	1423.685694	5.650089	1.8607	0.15	4	0	0	0	;
	22	40	2210.802571	12.22222	9.13784	0.15	4	0	0	0	;
	40	22	1664.447067	11.916418	8.93234	0.15	4	0	0	0	;
	23	24	8000	2.43626	0.73378	0.15	4	0	0	0	;
	24	23	8000	2.403902	0.71578	0.15	4	0	0	0	;
	23	31	1139.317496	16.652993	9.17106	0.15	4	0	0	0	;
	31	23	904.280899	16.79992	9.33646	0.15	4	0	0	0	;
	24	25	4500	1.687604	0.53574	0.15	4	0	0	0	;
	25	24	3600	1.678461	0.53284	0.15	4	0	0	0	;
	24	26	7980.28931	1.645865	0.47382	0.15	4	0	0	0	;
	26	24	8000	1.061605	0.31382	0.15	4	0	0	0	;
	24	33	3559.213894	11.986122	3.42734	0.15	4	0	0	0	;
	33	24	5555.608069	11.945303	3.459	0.15	4	0	0	0	;
	25	26	1750	1.92832	1.20616	0.15	4	0	0	0	;
	26	25	2372.861722	1.812974	1.1323	0.15	4	0	0	0	;
	26	27	1316.906179	1.569673	1.00362	0.15	4	0	0	0	;
	27	26	985.369469	1.572847	1.01146	0.15	4	0	0	0	;
	26	28	7731.459177	1.792193	0.54248	0.15	4	0	0	0	;
	28	26	8332.485651	1.545397	0.46532	0.15	4	0	0	0	;
	27	28	2020.835188	2.382525	0.9896	0.15	4	0	0	0	;
	28	27	1906.378666	2.307315	0.97988	0.15	4	0	0	0	;
	27	33	2656.304461	10.419637	4.5575	0.15	4	0	0	0	;
	33	27	2787.223131	10.605612	4.77812	0.15	4	0	0	0	;
	27	35	1139.332695	17.006678	9.22166	0.15	4	0	0	0	;
	35	27	1388.367239	17.005568	9.29384	0.15	4	0	0	0	;
	28	37	6458.755608	7.738237	2.32326	0.15	4	0	0	0	;
	37	28	7118.104798	8.018881	2.4491	0.15	4	0	0	0	;
	29	41	4266.616474	4.915497	1.57752	0.15	4	0	0	0	;
	41	29	6304.110442	5.233682	1.69782	0.15	4	0	0	0	;
	29	49	1060.253828	32.389346	17.25312	0.15	4	0	0	0	;
	49	29	1117.781868	32.299122	17.54204	0.15	4	0	0	0	;
	30	31	6000	2.321757	0.64718	0.15	4	0	0	0	;
	31	30	6000	2.26633	0.65996	0.15	4	0	0	0	;
	30	60	4882.896652	7.996646	2.28428	0.15	4	0	0	0	;
	60	30	4803.175011	8.006117	2.35382	0.15	4	0	0	0	;
	31	32	6000	4.247237	1.20308	0.15	4	0	0	0	;
	32	31	5459.290242	4.232368	1.2071	0.15	4	0	0	0	;
	31	60	965.579981	6.729821	3.52698	0.15	4	0	0	0	;
	60	31	1055.139505	6.734278	3.58638	0.15	4	0	0	0	;
	32	33	2423.744805	4.98108	1.9213	0.15	4	0	0	0	;
	33	32	2621.675199	4.952494	1.96706	0.15	4	0	0	0	;
	32	34	2987.327149	1.806379	0.5289	0.15	4	0	0	0	;
	34	32	4790.345753	1.888502	0.53958	0.15	4	0	0	0	;
	32	60	2599.322451	5.513571	2.2228	0.15	4	0	0	0	;
	60	32	2614.736215	5.443441	2.17214	0.15	4	0	0	0	;
	33	34	5444.285031	4.951073	1.35372	0.15	4	0	0	0	;
	34	33	5400	4.890894	1.35858	0.15	4	0	0	0	;
	34	35	5470.884476	9.338509	2.6072	0.15	4	0	0	0	;
	35	34	6000	9.213129	2.58198	0.15	4	0	0	0	;
	34	60	5898.700106	10.077606	2.81798	0.15	4	0	0	0	;
	60	34	5784.05003	14.807024	4.15086	0.15	4	0	0	0	;
	35	36	5276.538355	6.580945	1.8506	0.15	4	0	0	0	;
	36	35	6000	6.854679	1.93026	0.15	4	0	0	0	;
	35	71	1957.382228	3.665728	2.38376	0.15	4	0	0	0	;
	71	35	1576.243145	3.666941	2.40634	0.15	4	0	0	0	;
	36	43	875	8.551889	4.7388	0.15	4	0	0	0	;
	43	36	875	8.474892	4.55336	0.15	4	0	0	0	;
	36	44	6000	8.148498	2.26864	0.15	4	0	0	0	;
	44	36	5867.300085	7.709684	2.1456	0.15	4	0	0	0	;
	36	71	1058.124261	7.348533	4.1094	0.15	4	0	0	0	;
	71	36	1017.341605	7.337551	4.0763	0.15	4	0	0	0	;
	37	38	5815.725402	3.188718	0.95562	0.15	4	0	0	0	;
	38	37	5772.233647	3.529509	1.08288	0.15	4	0	0	0	;
	37	42	1816.106654	7.634186	3.39272	0.15	4	0	0	0	;
	42	37	1809.167052	7.710594	3.44578	0.15	4	0	0	0	;
	38	39	5733.056963	3.167668	0.9852	0.15	4	0	0	0	;
	39	38	6422.20606	3.103793	0.97462	0.15	4	0	0	0	;
	38	42	6000	6.15328	1.72428	0.15	4	0	0	0	;
	42	38	5747.695049	6.951621	2.02104	0.15	4	0	0	0	;
	39	40	7532.420303	1.292279	0.37524	0.15	4	0	0	0	;
	40	39	8352.013267	1.307139	0.39706	0.15	4	0	0	0	;
	39	48	4371.132753	17.539958	4.91218	0.15	4	0	0	0	;
	48	39	5233.501727	18.147037	5.10246	0.15	4	0	0	0	;
	40	41	6101.8896	3.486548	1.05954	0.15	4	0	0	0	;
	41	40	6005.599197	3.224867	0.98966	0.15	4	0	0	0	;
	40	48	1003.245496	21.89935	12.49212	0.15	4	0	0	0	;
	48	40	1688.727995	21.947445	12.92354	0.15	4	0	0	0	;
	41	49	2188.67685	32.819901	11.46794	0.15	4	0	0	0	;
	49	41	2459.63678	32.92469	11.662	0.15	4	0	0	0	;
	42	43	1518.910867	3.96588	1.65948	0.15	4	0	0	0	;
	43	42	1921.767308	3.971168	1.73888	0.15	4	0	0	0	;
	42	45	6000	6.062719	1.6821	0.15	4	0	0	0	;
	45	42	6000	6.256131	1.7462	0.15	4	0	0	0	;
	43	44	1750	3.491125	1.31612	0.15	4	0	0	0	;
	44	43	1763.71284	3.564476	1.36866	0.15	4	0	0	0	;
	43	45	1828.679811	4.080103	2.15782	0.15	4	0	0	0	;
	45	43	1213.74346	4.141357	2.1767	0.15	4	0	0	0	;
	44	46	6000	3.243509	0.91204	0.15	4	0	0	0	;
	46	44	6000	3.245762	0.91226	0.15	4	0	0	0	;
	44	54	1745.164116	10.076888	5.24372	0.15	4	0	0	0	;
	54	44	1860.992488	10.01443	5.25274	0.15	4	0	0	0	;
	45	46	6000	1.889485	0.53824	0.15	4	0	0	0	;
	46	45	4768.359065	1.960857	0.55042	0.15	4	0	0	0	;
	45	47	2462.627044	3.422107	1.52214	0.15	4	0	0	0	;
	47	45	2262.705882	3.687148	1.62606	0.15	4	0	0	0	;
	46	47	6000	2.860027	0.81022	0.15	4	0	0	0	;
	47	46	4074.530263	2.87056	0.80178	0.15	4	0	0	0	;
	46	54	5972.591129	11.279298	3.1479	0.15	4	0	0	0	;
	54	46	5779.651242	11.207469	3.07662	0.15	4	0	0	0	;
	47	48	1285.011529	10.53047	5.48942	0.15	4	0	0	0	;
	48	47	825	10.299169	5.3877	0.15	4	0	0	0	;
	47	74	6000	5.726137	1.5688	0.15	4	0	0	0	;
	74	47	3317.446565	5.749452	1.59466	0.15	4	0	0	0	;
	48	49	2121.019835	14.622122	4.92886	0.15	4	0	0	0	;
	49	48	2063.929153	14.61995	4.88246	0.15	4	0	0	0	;
	48	51	2121.346035	29.323021	11.50236	0.15	4	0	0	0	;
	51	48	2173.005205	29.502822	11.41664	0.15	4	0	0	0	;
	48	52	1884.440173	16.8827	4.76286	0.15	4	0	0	0	;
	52	48	2415.093648	17.008577	4.80966	0.15	4	0	0	0	;
	48	53	2164.620818	14.062639	4.03918	0.15	4	0	0	0	;
	53	48	2000	14.18733	4.09132	0.15	4	0	0	0	;
	48	54	1893.169265	15.00614	7.10176	0.15	4	0	0	0	;
	54	48	1755.928729	15.083883	7.22634	0.15	4	0	0	0	;
	48	74	6000	8.050591	2.22954	0.15	4	0	0	0	;
	74	48	6000	7.025985	1.95868	0.15	4	0	0	0	;
	49	50	2664.129248	13.039072	3.74346	0.15	4	0	0	0	;
	50	49	2928.314458	13.189106	3.76776	0.15	4	0	0	0	;
	49	73	825.846988	8.533461	4.98904	0.15	4	0	0	0	;
	73	49	825	8.539432	5.07378	0.15	4	0	0	0	;
	50	51	2000	15.449374	5.77256	0.15	4	0	0	0	;
	51	50	2000	16.020354	5.88184	0.15	4	0	0	0	;
	50	73	825	8.473072	4.23654	0.15	4	0	0	0	;
	73	50	825	8.473072	4.23654	0.15	4	0	0	0	;
	51	52	2000	14.949057	4.26956	0.15	4	0	0	0	;
	52	51	2000	14.931071	4.241	0.15	4	0	0	0	;
	52	53	2000	8.710908	2.4859	0.15	4	0	0	0	;
	53	52	2000	8.791252	2.49462	0.15	4	0	0	0	;
	53	54	2000	13.929966	4.01776	0.15	4	0	0	0	;
	54	53	2000	13.938593	4.0929	0.15	4	0	0	0	;
	55	57	2000	9.342478	3.7455	0.15	4	0	0	0	;
	57	55	2000	9.139465	3.66628	0.15	4	0	0	0	;
	56	57	2000	10.255872	3.17772	0.15	4	0	0	0	;
	57	56	2000	10.442469	3.25382	0.15	4	0	0	0	;
	57	58	2000	10.358965	3.24744	0.15	4	0	0	0	;
	58	57	2000	10.189568	3.15794	0.15	4	0	0	0	;
	57	59	2000	11.36016	5.3309	0.15	4	0	0	0	;
	59	57	2000	11.354891	5.27548	0.15	4	0	0	0	;
	58	59	2000	9.144294	2.6114	0.15	4	0	0	0	;
	59	58	2000	9.303475	2.71052	0.15	4	0	0	0	;
	59	60	2000	8.141116	2.3796	0.15	4	0	0	0	;
	60	59	2000	8.495865	2.48996	0.15	4	0	0	0	;
	59	72	2000	3.113282	1.61714	0.15	4	0	0	0	;
	72	59	2000	3.106375	1.63894	0.15	4	0	0	0	;
	60	61	2000	24.836979	12.98788	0.15	4	0	0	0	;
	61	60	2000	24.834966	12.99918	0.15	4	0	0	0	;
	60	63	2000	9.667444	2.70684	0.15	4	0	0	0	;
	63	60	2000	9.769817	2.7734	0.15	4	0	0	0	;
	60	65	2000	11.630476	4.89084	0.15	4	0	0	0	;
	65	60	2000	11.588988	4.81432	0.15	4	0	0	0	;
	60	67	2000	8.630658	2.52294	0.15	4	0	0	0	;
	67	60	2000	8.971461	2.61018	0.15	4	0	0	0	;
	60	69	2075.828365	12.157808	3.84718	0.15	4	0	0	0	;
	69	60	2333.427091	11.789682	3.6628	0.15	4	0	0	0	;
	60	71	1400.478511	12.851941	6.79448	0.15	4	0	0	0	;
	71	60	1400.154626	12.851941	6.7478	0.15	4	0	0	0	;
	60	72	2000	4.619147	2.24792	0.15	4	0	0	0	;
	72	60	2000	4.619147	2.18312	0.15	4	0	0	0	;
	62	63	2000	3.711357	1.04546	0.15	4	0	0	0	;
	63	62	2000	4.075201	1.16434	0.15	4	0	0	0	;
	63	65	2000	1.377317	0.5279	0.15	4	0	0	0	;
	65	63	2000	1.512241	0.57242	0.15	4	0	0	0	;
	64	65	2000	3.254047	1.6541	0.15	4	0	0	0	;
	65	64	2000	3.077846	1.6824	0.15	4	0	0	0	;
	65	66	2000	6.352585	1.7671	0.15	4	0	0	0	;
	66	65	2000	6.913756	1.92622	0.15	4	0	0	0	;
	67	68	2000	2.647231	0.78412	0.15	4	0	0	0	;
	68	67	2000	2.867757	0.83124	0.15	4	0	0	0	;
	67	69	2000	11.765242	5.58706	0.15	4	0	0	0	;
	69	67	2000	11.765242	5.62408	0.15	4	0	0	0	;
	69	70	3179.348082	5.334022	1.54498	0.15	4	0	0	0	;
	70	69	2919.745558	5.893052	1.65742	0.15	4	0	0	0	;
	69	71	875	8.992124	4.6318	0.15	4	0	0	0	;
	71	69	1145.20634	8.985699	4.72208	0.15	4	0	0	0	;
	75	76	25900.20064	6	6	0.15	4	0	0	1	;
	75	77	23403.47319	4	4	0.15	4	0	0	1	;
	76	75	25900.20064	6	6	0.15	4	0	0	1	;
	76	80	4958.180928	5	5	0.15	4	0	0	1	;
	77	75	23403.47319	4	4	0.15	4	0	0	1	;
	77	78	17110.52372	4	4	0.15	4	0	0	1	;
	77	86	23403.47319	4	4	0.15	4	0	0	1	;
	78	77	17110.52372	4	4	0.15	4	0	0	1	;
	78	79	17782.7941	2	2	0.15	4	0	0	1	;
	78	85	4908.82673	6	6	0.15	4	0	0	1	;
	79	78	17782.7941	2	2	0.15	4	0	0	1	;
	79	80	4947.995469	4	4	0.15	4	0	0	1	;
	79	83	10000	5	5	0.15	4	0	0	1	;
	80	76	4958.180928	5	5	0.15	4	0	0	1	;
	80	79	4947.995469	4	4	0.15	4	0	0	1	;
	80	82	4898.587646	2	2	0.15	4	0	0	1	;
	81	82	7841.81131	3	3	0.15	4	0	0	1	;
	81	92	23403.47319	2	2	0.15	4	0	0	1	;
	82	80	4898.587646	2	2	0.15	4	0	0	1	;
	82	81	7841.81131	3	3	0.15	4	0	0	1	;
	82	83	5050.193156	10	10	0.15	4	0	0	1	;
	82	90	5045.822583	5	5	0.15	4	0	0	1	;
	83	79	10000	5	5	0.15	4	0	0	1	;
	83	82	5050.193156	10	10	0.15	4	0	0	1	;
	83	84	13915.78842	3	3	0.15	4	0	0	1	;
	84	83	13915.78842	3	3	0.15	4	0	0	1	;
	84	85	10000	5	5	0.15	4	0	0	1	;
	84	89	13512.00155	6	6	0.15	4	0	0	1	;
	84	90	4854.917717	4	4	0.15	4	0	0	1	;
	84	91	4993.510694	8	8	0.15	4	0	0	1	;
	85	78	4908.82673	6	6	0.15	4	0	0	1	;
	85	84	10000	5	5	0.15	4	0	0	1	;
	85	86	4908.82673	6	6	0.15	4	0	0	1	;
	85	88	4876.508287	4	4	0.15	4	0	0	1	;
	86	77	23403.47319	4	4	0.15	4	0	0	1	;
	86	85	4908.82673	6	6	0.15	4	0	0	1	;
	86	87	25900.20064	3	3	0.15	4	0	0	1	;
	87	86	25900.20064	3	3	0.15	4	0	0	1	;
	87	98	5091.256152	4	4	0.15	4	0	0	1	;
	88	85	4876.508287	4	4	0.15	4	0	0	1	;
	88	89	5127.526119	5	5	0.15	4	0	0	1	;
	88	97	4924.790605	4	4	0.15	4	0	0	1	;
	89	84	13512.00155	6	6	0.15	4	0	0	1	;
	89	88	5127.526119	5	5	0.15	4	0	0	1	;
	89	93	14564.75315	3	3	0.15	4	0	0	1	;
	89	96	9599.180565	3	3	0.15	4	0	0	1	;
	90	82	5045.822583	5	5	0.15	4	0	0	1	;
	90	84	4854.917717	4	4	0.15	4	0	0	1	;
	90	91	5229.910063	2	2	0.15	4	0	0	1	;
	90	92	19679.89671	3	3	0.15	4	0	0	1	;
	91	84	4993.510694	8	8	0.15	4	0	0	1	;
	91	90	5229.910063	2	2	0.15	4	0	0	1	;
	91	93	4823.950831	2	2	0.15	4	0	0	1	;
	92	81	23403.47319	2	2	0.15	4	0	0	1	;
	92	90	19679.89671	3	3	0.15	4	0	0	1	;
	92	94	23403.47319	4	4	0.15	4	0	0	1	;
	93	89	14564.75315	3	3	0.15	4	0	0	1	;
	93	91	4823.950831	2	2	0.15	4	0	0	1	;
	93	94	5002.607563	4	4	0.15	4	0	0	1	;
	94	92	23403.47319	4	4	0.15	4	0	0	1	;
	94	93	5002.607563	4	4	0.15	4	0	0	1	;
	94	95	5059.91234	6	6	0.15	4	0	0	1	;
	94	96	5075.697193	5	5	0.15	4	0	0	1	;
	95	94	5059.91234	6	6	0.15	4	0	0	1	;
	95	96	5229.910063	2	2	0.15	4	0	0	1	;
	95	98	4885.357564	3	3	0.15	4	0	0	1	;
	96	89	9599.180565	3	3	0.15	4	0	0	1	;
	96	94	5075.697193	5	5	0.15	4	0	0	1	;
	96	95	5229.910063	2	2	0.15	4	0	0	1	;
	96	97	5000	4	4	0.15	4	0	0	1	;
	97	88	4924.790605	4	4	0.15	4	0	0	1	;
	97	96	5000	4	4	0.15	4	0	0	1	;
	97	98	5078.508436	2	2	0.15	4	0	0	1	;
	98	87	5091.256152	4	4	0.15	4	0	0	1	;
	98	95	4885.357564	3	3	0.15	4	0	0	1	;
	98	97	5078.508436	2	2	0.15	4	0	0	1	;
	99	100	25900.20064	6	6	0.15	4	0	0	1	;
	99	101	23403.47319	4	4	0.15	4	0	0	1	;
	100	99	25900.20064	6	6	0.15	4	0	0	1	;
	100	104	4958.180928	5	5	0.15	4	0	0	1	;
	101	99	23403.47319	4	4	0.15	4	0	0	1	;
	101	102	17110.52372	4	4	0.15	4	0	0	1	;
	101	110	23403.47319	4	4	0.15	4	0	0	1	;
	102	101	17110.52372	4	4	0.15	4	0	0	1	;
	102	103	17782.7941	2	2	0.15	4	0	0	1	;
	102	109	4908.82673	6	6	0.15	4	0	0	1	;
	103	102	17782.7941	2	2	0.15	4	0	0	1	;
	103	104	4947.995469	4	4	0.15	4	0	0	1	;
	103	107	10000	5	5	0.15	4	0	0	1	;
	104	100	4958.180928	5	5	0.15	4	0	0	1	;
	104	103	4947.995469	4	4	0.15	4	0	0	1	;
	104	106	4898.587646	2	2	0.15	4	0	0	1	;
	105	106	7841.81131	3	3	0.15	4	0	0	1	;
	105	116	23403.47319	2	2	0.15	4	0	0	1	;
	106	104	4898.587646	2	2	0.15	4	0	0	1	;
	106	105	7841.81131	3	3	0.15	4	0	0	1	;
	106	107	5050.193156	10	10	0.15	4	0	0	1	;
	106	114	5045.822583	5	5	0.15	4	0	0	1	;
	107	103	10000	5	5	0.15	4	0	0	1	;
	107	106	5050.193156	10	10	0.15	4	0	0	1	;
	107	108	13915.78842	3	3	0.15	4	0	0	1	;
	108	107	13915.78842	3	3	0.15	4	0	0	1	;
	108	109	10000	5	5	0.15	4	0	0	1	;
	108	113	13512.00155	6	6	0.15	4	0	0	1	;
	108	114	4854.917717	4	4	0.15	4	0	0	1	;
	108	115	4993.510694	8	8	0.15	4	0	0	1	;
	109	102	4908.82673	6	6	0.15	4	0	0	1	;
	109	108	10000	5	5	0.15	4	0	0	1	;
	109	110	4908.82673	6	6	0.15	4	0	0	1	;
	109	112	4876.508287	4	4	0.15	4	0	0	1	;
	110	101	23403.47319	4	4	0.15	4	0	0	1	;
	110	109	4908.82673	6	6	0.15	4	0	0	1	;
	110	111	25900.20064	3	3	0.15	4	0	0	1	;
	111	110	25900.20064	3	3	0.15	4	0	0	1	;
	111	122	5091.256152	4	4	0.15	4	0	0	1	;
	112	109	4876.508287	4	4	0.15	4	0	0	1	;
	112	113	5127.526119	5	5	0.15	4	0	0	1	;
	112	121	4924.790605	4	4	0.15	4	0	0	1	;
	113	108	13512.00155	6	6	0.15	4	0	0	1	;
	113	112	5127.526119	5	5	0.15	4	0	0	1	;
	113	117	14564.75315	3	3	0.15	4	0	0	1	;
	113	120	9599.180565	3	3	0.15	4	0	0	1	;
	114	106	5045.822583	5	5	0.15	4	0	0	1	;
	114	108	4854.917717	4	4	0.15	4	0	0	1	;
	114	115	5229.910063	2	2	0.15	4	0	0	1	;
	114	116	19679.89671	3	3	0.15	4	0	0	1	;
	115	108	4993.510694	8	8	0.15	4	0	0	1	;
	115	114	5229.910063	2	2	0.15	4	0	0	1	;
	115	117	4823.950831	2	2	0.15	4	0	0	1	;
	116	105	23403.47319	2	2	0.15	4	0	0	1	;
	116	114	19679.89671	3	3	0.15	4	0	0	1	;
	116	118	23403.47319	4	4	0.15	4	0	0	1	;
	117	113	14564.75315	3	3	0.15	4	0	0	1	;
	117	115	4823.950831	2	2	0.15	4	0	0	1	;
	117	118	5002.607563	4	4	0.15	4	0	0	1	;
	118	116	23403.47319	4	4	0.15	4	0	0	1	;
	118	117	5002.607563	4	4	0.15	4	0	0	1	;
	118	119	5059.91234	6	6	0.15	4	0	0	1	;
	118	120	5075.697193	5	5	0.15	4	0	0	1	;
	119	118	5059.91234	6	6	0.15	4	0	0	1	;
	119	120	5229.910063	2	2	0.15	4	0	0	1	;
	119	122	4885.357564	3	3	0.15	4	0	0	1	;
	120	113	9599.180565	3	3	0.15	4	0	0	1	;
	120	118	5075.697193	5	5	0.15	4	0	0	1	;
	120	119	5229.910063	2	2	0.15	4	0	0	1	;
	120	121	5000	4	4	0.15	4	0	0	1	;
	121	112	4924.790605	4	4	0.15	4	0	0	1	;
	121	120	5000	4	4	0.15	4	0	0	1	;
	121	122	5078.508436	2	2	0.15	4	0	0	1	;
	122	111	5091.256152	4	4	0.15	4	0	0	1	;
	122	119	4885.357564	3	3	0.15	4	0	0	1	;
	122	121	5078.508436	2	2	0.15	4	0	0	1	;
	100	75	5000	3	17	0.15	4	0	0	1	;
	75	100	5000	3	24	0.15	4	0	0	1	;
	105	86	5000	3	12	0.15	4	0	0	1	;
	86	105	5000	3	18	0.15	4	0	0	1	;
	116	77	5000	3	25	0.15	4	0	0	1	;
	77	116	5000	3	25	0.15	4	0	0	1	;
	111	9	5000	3	24	0.15	4	0	0	1	;
	9	111	5000	3	12	0.15	4	0	0	1	;
	118	52	5000	3	25	0.15	4	0	0	1	;
	52	118	5000	3	19	0.15	4	0	0	1	;
	87	52	5000	3	20	0.15	4	0	0	1	;
	52	87	5000	3	20	0.15	4	0	0	1	;
	94	9	5000	3	23	0.15	4	0	0	1	;
	9	94	5000	3	15	0.15	4	0	0	1	;
