source 	 destination 	 fft 	 flow 	 cost(min)
1015	1022	3.0	18388.630522530973	9.060011057209055
1012	1003	4.0	10361.680518692809	4.023054238738517
1007	1008	3.0	12367.152004472378	5.7837213247534995
2015	2022	3.0	18468.209022068084	9.165595010924232
1005	1009	5.0	16028.674129984387	9.950529602240616
2007	2008	3.0	12271.226161460685	5.698353242819788
1019	1020	4.0	8676.739298834644	9.429898411246516
2019	2020	4.0	8671.49484812252	9.41678241189068
2005	2009	5.0	16103.417390672701	10.043516689401638
2005	2004	2.0	19036.115050386477	2.3939440436677115
2010	2009	3.0	22742.259411275918	6.2100787154252375
1021	1024	3.0	10289.353725087898	11.85481478244209
1011	1014	4.0	9786.620967226523	13.732994058992361
2012	2003	4.0	10250.334606570508	4.022079140643192
2021	2024	3.0	10411.552556362933	12.283015468361508
1005	1004	2.0	18131.35625419699	2.3242219546182543
1010	1009	3.0	21598.436793815577	5.611382715406149
2011	2014	4.0	9823.68607406608	13.881281843539439
1012	1011	6.0	8499.592633408298	14.089545908934426
1021	1022	2.0	8610.182044861445	4.20390925147961
1024	1023	2.0	8031.686916852261	3.876737904373309
2007	2018	2.0	16016.240670424258	2.065802492588924
2014	2015	5.0	9110.116952791856	12.47352596317457
2009	2010	3.0	21986.36583667375	5.80410999866666
1006	1008	2.0	12633.006388708422	15.269806383491153
1024	1013	4.0	11007.293968865539	17.109125456795983
2008	2007	3.0	12214.742917766569	5.6490141913360885
1011	1004	6.0	5300.0	7.2230245551941366
2012	2013	3.0	14798.502247342312	3.0479591029459003
1019	1017	2.0	9903.142113814814	7.3284612293986315
2020	2022	5.0	7000.0	7.713130000305228
1022	1021	2.0	8647.539689761263	4.242407971265583
1017	1016	2.0	11706.717365180572	9.531559405529833
1001	1003	4.0	8555.961918063553	4.010717793061827
2019	2015	3.0	19071.166868627733	4.322845318615411
2009	2005	5.0	16699.0476884424	10.832141914558537
2010	2017	8.0	8100.0	16.308017150740422
1007	2012	8.0	499.99999999999994	8.000925925925927
1	1002	5.0	300.0	5.00000972
2010	2011	5.0	18002.659781472623	12.877854585219097
1002	1006	5.0	6016.295052879635	6.625879252283175
2016	2017	2.0	11639.497674548642	9.360059481877332
2013	2012	3.0	12300.0	3.0228886641039363
2018	2007	2.0	16072.723914118373	2.066735656836304
1018	1016	3.0	15707.595295132734	3.1826249321882165
1017	1019	2.0	9993.282634819428	7.525129309349594
2014	2023	4.0	8444.067531242528	9.185694922947768
1015	1010	6.0	22839.709680026055	13.347271370352173
1022	1023	4.0	9595.532212964616	12.138558770708917
2017	2019	2.0	9949.78169871297	7.429551712055701
1024	1021	3.0	10407.039931046633	12.266931971301325
2003	2012	4.0	12178.924978533527	4.044001331325375
1021	2	4.0	300.0	4.000007776
2010	2016	4.0	11095.972870869999	20.37138042705476
1005	1006	4.0	8789.447090825915	9.97420749149131
2020	2019	4.0	8642.98413708699	9.345894363152295
1016	1017	2.0	11796.857886185186	9.766221325148509
2018	2020	4.0	19111.657694711474	4.2668231020318625
1003	1012	4.0	10160.053927257672	4.021311501465228
2024	2021	3.0	10327.758393787963	11.987757981006926
1020	1019	4.0	9298.56186498783	11.16190652501987
2024	2023	2.0	7872.241606212037	3.732088985462517
2004	2011	6.0	5200.0	7.133300480179894
1012	1013	3.0	12392.706031134463	3.0235865592424545
2023	2014	4.0	8385.392698072032	9.043056056201891
1008	1006	2.0	12672.382976037188	15.43602739673119
1009	1010	3.0	21906.849677855134	5.763764019477113
1006	1005	4.0	8816.421057973635	10.047882850464813
1022	1015	3.0	18482.81723566204	9.185125924866064
2023	2024	2.0	7989.945196294757	3.8380263948723483
1008	1016	5.0	8445.5315669023	10.886285421697242
2019	2017	2.0	9966.570981964434	7.466291924084462
2003	2004	4.0	14426.702596244608	4.303225943253932
1020	1022	5.0	7000.0	7.713130000305228
2015	2010	6.0	23043.186218698742	13.612615272902476
2013	2	5.0	1200.0	5.00248832
2001	2003	4.0	9369.35354798982	4.0154123372820045
1013	1012	3.0	12361.273152101106	3.023348168201494
1	2001	4.0	1200.0	4.001990656
2017	2016	2.0	11656.286957800108	9.402617244379055
1019	1015	3.0	18656.747829661195	4.211556762994782
2024	2013	4.0	11301.49775265769	18.56785033163073
1009	1005	5.0	15787.670951220483	9.659437902591236
1010	1017	8.0	8100.0	16.308017150740422
